frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.5,-2.2
0,0.0,dropzone,-6.3439,3.1329
0,0.0,W01,-7.4111,2.9802
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.4999,-2.1997
1,0.0833,dropzone,-6.3444,3.1328
1,0.0833,W01,-7.4111,2.9802
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.4997,-2.1988
2,0.1667,dropzone,-6.3458,3.1324
2,0.1667,W01,-7.4111,2.9802
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.4994,-2.1974
3,0.25,dropzone,-6.3482,3.1317
3,0.25,W01,-7.4111,2.9802
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.499,-2.1954
4,0.3333,dropzone,-6.3515,3.1307
4,0.3333,W01,-7.4111,2.9802
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.4985,-2.1928
5,0.4167,dropzone,-6.3557,3.1294
5,0.4167,W01,-7.4111,2.9802
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.4978,-2.1897
6,0.5,dropzone,-6.3608,3.1279
6,0.5,W01,-7.4111,2.9802
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.497,-2.186
7,0.5833,dropzone,-6.3667,3.1262
7,0.5833,W01,-7.4111,2.9802
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.4961,-2.1819
8,0.6667,dropzone,-6.3736,3.1241
8,0.6667,W01,-7.4111,2.9802
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.4951,-2.1772
9,0.75,dropzone,-6.3812,3.1219
9,0.75,W01,-7.4111,2.9802
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.494,-2.172
10,0.8333,dropzone,-6.3897,3.1193
10,0.8333,W01,-7.4111,2.9802
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.4928,-2.1663
11,0.9167,dropzone,-6.399,3.1166
11,0.9167,W01,-7.4111,2.9802
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.4915,-2.1602
12,1.0,dropzone,-6.4091,3.1136
12,1.0,W01,-7.4111,2.9802
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-0.49,-2.1535
13,1.0833,dropzone,-6.42,3.1104
13,1.0833,W01,-7.4111,2.9802
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-0.4885,-2.1464
14,1.1667,dropzone,-6.4316,3.1069
14,1.1667,W01,-7.4111,2.9802
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-0.4869,-2.1389
15,1.25,dropzone,-6.444,3.1033
15,1.25,W01,-7.4111,2.9802
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-0.4852,-2.1309
16,1.3333,dropzone,-6.457,3.0994
16,1.3333,W01,-7.4111,2.9802
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-0.4834,-2.1224
17,1.4167,dropzone,-6.4708,3.0953
17,1.4167,W01,-7.4111,2.9802
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-0.4815,-2.1136
18,1.5,dropzone,-6.4853,3.091
18,1.5,W01,-7.4111,2.9802
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-0.4795,-2.1043
19,1.5833,dropzone,-6.5005,3.0865
19,1.5833,W01,-7.4111,2.9802
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-0.4774,-2.0947
20,1.6667,dropzone,-6.5163,3.0818
20,1.6667,W01,-7.4111,2.9802
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-0.4753,-2.0846
21,1.75,dropzone,-6.5328,3.0769
21,1.75,W01,-7.4111,2.9802
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-0.473,-2.0741
22,1.8333,dropzone,-6.5499,3.0718
22,1.8333,W01,-7.4111,2.9802
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-0.4707,-2.0633
23,1.9167,dropzone,-6.5676,3.0666
23,1.9167,W01,-7.4111,2.9802
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-0.4683,-2.0521
24,2.0,dropzone,-6.5859,3.0612
24,2.0,W01,-7.4111,2.9802
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-0.4658,-2.0406
25,2.0833,dropzone,-6.6048,3.0556
25,2.0833,W01,-7.4111,2.9802
25,2.0833,W02,-10.3292,9.7089
26,2.1667,forklift,-0.4633,-2.0287
26,2.1667,dropzone,-6.6243,3.0498
26,2.1667,W01,-7.4111,2.9802
26,2.1667,W02,-10.3165,9.7021
27,2.25,forklift,-0.4607,-2.0165
27,2.25,dropzone,-6.6443,3.0439
27,2.25,W01,-7.4111,2.9802
27,2.25,W02,-10.3034,9.6951
