frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.5,-2.2
0,0.0,dropzone,-4.5671,1.7136
0,0.0,W01,-5.3786,1.409
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.4999,-2.1997
1,0.0833,dropzone,-4.5677,1.7135
1,0.0833,W01,-5.3786,1.409
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.4997,-2.1988
2,0.1667,dropzone,-4.5698,1.713
2,0.1667,W01,-5.3786,1.409
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.4994,-2.1974
3,0.25,dropzone,-4.5732,1.7123
3,0.25,W01,-5.3786,1.409
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.499,-2.1954
4,0.3333,dropzone,-4.5779,1.7113
4,0.3333,W01,-5.3786,1.409
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.4985,-2.1928
5,0.4167,dropzone,-4.5839,1.7101
5,0.4167,W01,-5.3786,1.409
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.4978,-2.1897
6,0.5,dropzone,-4.5911,1.7086
6,0.5,W01,-5.3786,1.409
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.497,-2.186
7,0.5833,dropzone,-4.5996,1.7068
7,0.5833,W01,-5.3786,1.409
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.4961,-2.1819
8,0.6667,dropzone,-4.6093,1.7048
8,0.6667,W01,-5.3786,1.409
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.4951,-2.1772
9,0.75,dropzone,-4.6202,1.7025
9,0.75,W01,-5.3786,1.409
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.494,-2.172
10,0.8333,dropzone,-4.6323,1.6999
10,0.8333,W01,-5.3786,1.409
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.4928,-2.1663
11,0.9167,dropzone,-4.6456,1.6972
11,0.9167,W01,-5.3786,1.409
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.4915,-2.1602
12,1.0,dropzone,-4.6599,1.6942
12,1.0,W01,-5.3786,1.409
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-0.49,-2.1535
13,1.0833,dropzone,-4.6754,1.6909
13,1.0833,W01,-5.3786,1.409
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-0.4885,-2.1464
14,1.1667,dropzone,-4.692,1.6875
14,1.1667,W01,-5.3786,1.409
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-0.4869,-2.1389
15,1.25,dropzone,-4.7096,1.6838
15,1.25,W01,-5.3786,1.409
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-0.4852,-2.1309
16,1.3333,dropzone,-4.7282,1.6799
16,1.3333,W01,-5.3786,1.409
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-0.4834,-2.1224
17,1.4167,dropzone,-4.7479,1.6758
17,1.4167,W01,-5.3786,1.409
