frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.0438,-2.3326
0,0.0,dropzone,-7.4605,-0.6754
0,0.0,W01,-10.448,8.0886
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.0438,-2.3324
1,0.0833,dropzone,-7.4605,-0.6754
1,0.0833,W01,-10.4477,8.0884
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.044,-2.3316
2,0.1667,dropzone,-7.4605,-0.6754
2,0.1667,W01,-10.4467,8.0877
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.0442,-2.3304
3,0.25,dropzone,-7.4605,-0.6754
3,0.25,W01,-10.445,8.0865
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.0445,-2.3287
4,0.3333,dropzone,-7.4605,-0.6754
4,0.3333,W01,-10.4427,8.0848
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.0448,-2.3265
5,0.4167,dropzone,-7.4605,-0.6754
5,0.4167,W01,-10.4397,8.0827
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.0453,-2.3238
6,0.5,dropzone,-7.4605,-0.6754
6,0.5,W01,-10.4361,8.0802
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.0458,-2.3207
7,0.5833,dropzone,-7.4605,-0.6754
7,0.5833,W01,-10.4318,8.0772
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.0465,-2.3171
8,0.6667,dropzone,-7.4605,-0.6754
8,0.6667,W01,-10.427,8.0738
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.0471,-2.3131
9,0.75,dropzone,-7.4605,-0.6754
9,0.75,W01,-10.4215,8.0699
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.0479,-2.3087
10,0.8333,dropzone,-7.4605,-0.6754
10,0.8333,W01,-10.4155,8.0657
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.0487,-2.3038
11,0.9167,dropzone,-7.4605,-0.6754
11,0.9167,W01,-10.4089,8.061
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.0497,-2.2985
12,1.0,dropzone,-7.4605,-0.6754
12,1.0,W01,-10.4018,8.056
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-0.0506,-2.2928
13,1.0833,dropzone,-7.4605,-0.6754
13,1.0833,W01,-10.394,8.0505
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-0.0517,-2.2868
14,1.1667,dropzone,-7.4605,-0.6754
14,1.1667,W01,-10.3858,8.0447
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-0.0528,-2.2803
15,1.25,dropzone,-7.4605,-0.6754
15,1.25,W01,-10.377,8.0385
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-0.054,-2.2734
16,1.3333,dropzone,-7.4605,-0.6754
16,1.3333,W01,-10.3677,8.032
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-0.0552,-2.2662
17,1.4167,dropzone,-7.4605,-0.6754
17,1.4167,W01,-10.3579,8.025
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-0.0565,-2.2586
18,1.5,dropzone,-7.4605,-0.6754
18,1.5,W01,-10.3476,8.0178
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-0.0579,-2.2507
19,1.5833,dropzone,-7.4605,-0.6754
19,1.5833,W01,-10.3369,8.0102
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-0.0593,-2.2424
20,1.6667,dropzone,-7.4605,-0.6754
20,1.6667,W01,-10.3256,8.0023
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-0.0608,-2.2338
21,1.75,dropzone,-7.4605,-0.6754
21,1.75,W01,-10.3139,7.994
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-0.0623,-2.2249
22,1.8333,dropzone,-7.4605,-0.6754
22,1.8333,W01,-10.3018,7.9854
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-0.0639,-2.2156
23,1.9167,dropzone,-7.4605,-0.6754
23,1.9167,W01,-10.2892,7.9766
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-0.0656,-2.206
24,2.0,dropzone,-7.4605,-0.6754
24,2.0,W01,-10.2762,7.9674
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-0.0673,-2.1961
