frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.1935,-2.2755
0,0.0,dropzone,-8.9938,-0.8304
0,0.0,W01,-10.2503,7.5854
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.1934,-2.2753
1,0.0833,dropzone,-8.9938,-0.8304
1,0.0833,W01,-10.25,7.5852
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.1933,-2.2747
2,0.1667,dropzone,-8.9938,-0.8304
2,0.1667,W01,-10.2494,7.5847
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.1931,-2.2737
3,0.25,dropzone,-8.9938,-0.8304
3,0.25,W01,-10.2482,7.5839
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.1927,-2.2724
4,0.3333,dropzone,-8.9938,-0.8304
4,0.3333,W01,-10.2466,7.5827
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.1923,-2.2707
5,0.4167,dropzone,-8.9938,-0.8304
5,0.4167,W01,-10.2446,7.5812
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.1918,-2.2686
6,0.5,dropzone,-8.9938,-0.8304
6,0.5,W01,-10.2422,7.5795
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.1912,-2.2661
7,0.5833,dropzone,-8.9938,-0.8304
7,0.5833,W01,-10.2393,7.5774
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.1905,-2.2633
8,0.6667,dropzone,-8.9938,-0.8304
8,0.6667,W01,-10.2361,7.575
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.1897,-2.2602
9,0.75,dropzone,-8.9938,-0.8304
9,0.75,W01,-10.2324,7.5723
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.1889,-2.2567
10,0.8333,dropzone,-8.9938,-0.8304
10,0.8333,W01,-10.2283,7.5694
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.1879,-2.2529
11,0.9167,dropzone,-8.9938,-0.8304
11,0.9167,W01,-10.2239,7.5662
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.1869,-2.2488
12,1.0,dropzone,-8.9938,-0.8304
12,1.0,W01,-10.2191,7.5626
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-0.1858,-2.2444
13,1.0833,dropzone,-8.9938,-0.8304
13,1.0833,W01,-10.2139,7.5589
13,1.0833,W02,-10.4502,9.7734
