frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.6,-2.2
0,0.0,dropzone,-5.1409,3.2701
0,0.0,W01,-6.7213,3.5797
0,0.0,W02,-8.9213,3.7797
1,0.0833,forklift,-0.6,-2.1996
1,0.0833,dropzone,-5.1416,3.2701
1,0.0833,W01,-6.7213,3.5797
1,0.0833,W02,-8.9213,3.7797
2,0.1667,forklift,-0.5998,-2.1986
2,0.1667,dropzone,-5.1436,3.2701
2,0.1667,W01,-6.7213,3.5797
2,0.1667,W02,-8.9213,3.7797
3,0.25,forklift,-0.5996,-2.1968
3,0.25,dropzone,-5.1469,3.27
3,0.25,W01,-6.7213,3.5797
3,0.25,W02,-8.9213,3.7797
4,0.3333,forklift,-0.5993,-2.1944
4,0.3333,dropzone,-5.1514,3.2698
4,0.3333,W01,-6.7213,3.5797
4,0.3333,W02,-8.9213,3.7797
5,0.4167,forklift,-0.599,-2.1912
5,0.4167,dropzone,-5.1572,3.2696
5,0.4167,W01,-6.7213,3.5797
5,0.4167,W02,-8.9213,3.7797
6,0.5,forklift,-0.5985,-2.1875
6,0.5,dropzone,-5.1642,3.2694
6,0.5,W01,-6.7213,3.5797
6,0.5,W02,-8.9213,3.7797
7,0.5833,forklift,-0.598,-2.183
7,0.5833,dropzone,-5.1724,3.2692
7,0.5833,W01,-6.7213,3.5797
7,0.5833,W02,-8.9213,3.7797
8,0.6667,forklift,-0.5974,-2.178
8,0.6667,dropzone,-5.1818,3.2689
8,0.6667,W01,-6.7213,3.5797
8,0.6667,W02,-8.9213,3.7797
9,0.75,forklift,-0.5967,-2.1723
9,0.75,dropzone,-5.1924,3.2686
9,0.75,W01,-6.7213,3.5797
9,0.75,W02,-8.9213,3.7797
10,0.8333,forklift,-0.596,-2.166
10,0.8333,dropzone,-5.2041,3.2682
10,0.8333,W01,-6.7213,3.5797
10,0.8333,W02,-8.9213,3.7797
11,0.9167,forklift,-0.5952,-2.1591
11,0.9167,dropzone,-5.2169,3.2678
11,0.9167,W01,-6.7213,3.5797
11,0.9167,W02,-8.9213,3.7797
12,1.0,forklift,-0.5943,-2.1516
12,1.0,dropzone,-5.2307,3.2674
12,1.0,W01,-6.7213,3.5797
12,1.0,W02,-8.9213,3.7797
13,1.0833,forklift,-0.5934,-2.1436
13,1.0833,dropzone,-5.2457,3.267
13,1.0833,W01,-6.7213,3.5797
13,1.0833,W02,-8.9213,3.7797
14,1.1667,forklift,-0.5923,-2.1349
14,1.1667,dropzone,-5.2617,3.2665
14,1.1667,W01,-6.7213,3.5797
14,1.1667,W02,-8.9213,3.7797
15,1.25,forklift,-0.5913,-2.1258
15,1.25,dropzone,-5.2787,3.266
15,1.25,W01,-6.7213,3.5797
15,1.25,W02,-8.9213,3.7797
16,1.3333,forklift,-0.5901,-2.1161
16,1.3333,dropzone,-5.2967,3.2654
16,1.3333,W01,-6.7213,3.5797
16,1.3333,W02,-8.9213,3.7797
17,1.4167,forklift,-0.5889,-2.1058
17,1.4167,dropzone,-5.3157,3.2649
17,1.4167,W01,-6.7213,3.5797
17,1.4167,W02,-8.9213,3.7797
18,1.5,forklift,-0.5877,-2.0951
18,1.5,dropzone,-5.3357,3.2643
18,1.5,W01,-6.7213,3.5797
18,1.5,W02,-8.9213,3.7797
19,1.5833,forklift,-0.5863,-2.0838
19,1.5833,dropzone,-5.3566,3.2636
19,1.5833,W01,-6.7213,3.5797
19,1.5833,W02,-8.9213,3.7797
20,1.6667,forklift,-0.585,-2.0721
20,1.6667,dropzone,-5.3784,3.263
20,1.6667,W01,-6.7213,3.5797
20,1.6667,W02,-8.9213,3.7797
21,1.75,forklift,-0.5835,-2.0599
21,1.75,dropzone,-5.4011,3.2623
21,1.75,W01,-6.7213,3.5797
21,1.75,W02,-8.9213,3.7797
22,1.8333,forklift,-0.582,-2.0472
22,1.8333,dropzone,-5.4246,3.2616
22,1.8333,W01,-6.7213,3.5797
22,1.8333,W02,-8.9213,3.7797
23,1.9167,forklift,-0.5805,-2.034
23,1.9167,dropzone,-5.449,3.2608
23,1.9167,W01,-6.7213,3.5797
23,1.9167,W02,-8.9213,3.7797
24,2.0,forklift,-0.5789,-2.0204
24,2.0,dropzone,-5.4742,3.2601
24,2.0,W01,-6.7213,3.5797
24,2.0,W02,-8.9213,3.7797
25,2.0833,forklift,-0.5772,-2.0064
25,2.0833,dropzone,-5.5002,3.2593
