frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.6,-2.2
0,0.0,dropzone,-5.3615,2.6336
0,0.0,W01,-6.564,3.069
0,0.0,W02,-8.764,3.269
1,0.0833,forklift,-0.6,-2.1996
1,0.0833,dropzone,-5.3621,2.6336
1,0.0833,W01,-6.564,3.069
1,0.0833,W02,-8.764,3.269
2,0.1667,forklift,-0.5998,-2.1986
2,0.1667,dropzone,-5.3639,2.6336
2,0.1667,W01,-6.564,3.069
2,0.1667,W02,-8.764,3.269
3,0.25,forklift,-0.5996,-2.1968
3,0.25,dropzone,-5.3669,2.6337
3,0.25,W01,-6.564,3.069
3,0.25,W02,-8.764,3.269
4,0.3333,forklift,-0.5993,-2.1944
4,0.3333,dropzone,-5.371,2.6338
4,0.3333,W01,-6.564,3.069
4,0.3333,W02,-8.764,3.269
5,0.4167,forklift,-0.599,-2.1912
5,0.4167,dropzone,-5.3763,2.6339
5,0.4167,W01,-6.564,3.069
5,0.4167,W02,-8.764,3.269
6,0.5,forklift,-0.5985,-2.1875
6,0.5,dropzone,-5.3827,2.634
6,0.5,W01,-6.564,3.069
6,0.5,W02,-8.764,3.269
7,0.5833,forklift,-0.598,-2.183
7,0.5833,dropzone,-5.3902,2.6341
7,0.5833,W01,-6.564,3.069
7,0.5833,W02,-8.764,3.269
8,0.6667,forklift,-0.5974,-2.178
8,0.6667,dropzone,-5.3988,2.6343
8,0.6667,W01,-6.564,3.069
8,0.6667,W02,-8.764,3.269
9,0.75,forklift,-0.5967,-2.1723
9,0.75,dropzone,-5.4084,2.6345
9,0.75,W01,-6.564,3.069
9,0.75,W02,-8.764,3.269
10,0.8333,forklift,-0.596,-2.166
10,0.8333,dropzone,-5.4191,2.6347
10,0.8333,W01,-6.564,3.069
10,0.8333,W02,-8.764,3.269
11,0.9167,forklift,-0.5952,-2.1591
11,0.9167,dropzone,-5.4308,2.635
11,0.9167,W01,-6.564,3.069
11,0.9167,W02,-8.764,3.269
12,1.0,forklift,-0.5943,-2.1516
12,1.0,dropzone,-5.4434,2.6352
12,1.0,W01,-6.564,3.069
12,1.0,W02,-8.764,3.269
13,1.0833,forklift,-0.5934,-2.1436
13,1.0833,dropzone,-5.4571,2.6355
13,1.0833,W01,-6.564,3.069
13,1.0833,W02,-8.764,3.269
14,1.1667,forklift,-0.5923,-2.1349
14,1.1667,dropzone,-5.4717,2.6358
14,1.1667,W01,-6.564,3.069
14,1.1667,W02,-8.764,3.269
15,1.25,forklift,-0.5913,-2.1258
