frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-8.207,8.3468,-8.207,8.3468,-0.4914,2.2534,-0.4914,2.2534,-1.2837,2.8635,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.8316,8.8317,6.6981,0.0,0.0,0,SAFE,safe,,,8.8317
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,-0.4914,2.2534,-0.4914,2.2534,-1.2837,2.8635,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.5349,11.535,8.6691,0.0,0.0,0,SAFE,safe,,,11.535
1,0.0833,0,W01,-8.2064,8.3465,-8.2064,8.3465,-0.4922,2.254,-0.4922,2.254,-1.2845,2.8641,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.83,8.8301,6.6977,0.0,0.0,0,SAFE,safe,,,8.8301
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,-0.4922,2.254,-0.4922,2.254,-1.2845,2.8641,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.5336,11.5336,8.6689,0.0,0.0,0,SAFE,safe,,,11.5336
2,0.1667,1,W01,-8.2049,8.3455,-8.2049,8.3455,-0.4945,2.2558,-0.4945,2.2558,-1.2868,2.866,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.8252,8.8252,6.6966,0.0,0.0,0,SAFE,safe,,,8.8252
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,-0.4945,2.2558,-0.4945,2.2558,-1.2868,2.866,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.5295,11.5296,8.6681,0.0,0.0,0,SAFE,safe,,,11.5296
3,0.25,0,W01,-8.2023,8.3438,-8.2023,8.3438,-0.4984,2.2588,-0.4984,2.2588,-1.2907,2.8689,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.8172,8.8173,6.6946,0.0,0.0,0,SAFE,safe,,,8.8173
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,-0.4984,2.2588,-0.4984,2.2588,-1.2907,2.8689,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.5229,11.523,8.6667,0.0,0.0,0,SAFE,safe,,,11.523
4,0.3333,1,W01,-8.1988,8.3415,-8.1988,8.3415,-0.5038,2.2629,-0.5038,2.2629,-1.2961,2.8731,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.8062,8.8063,6.6919,0.0,0.0,0,SAFE,safe,,,8.8063
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,-0.5038,2.2629,-0.5038,2.2629,-1.2961,2.8731,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.5137,11.5138,8.6649,0.0,0.0,0,SAFE,safe,,,11.5138
5,0.4167,0,W01,-8.1942,8.3385,-8.1942,8.3385,-0.5106,2.2682,-0.5106,2.2682,-1.3029,2.8783,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.7921,8.7922,6.6884,0.0,0.0,0,SAFE,safe,,,8.7922
5,0.4167,0,W02,-10.4923,9.7959,-10.4923,9.7959,-0.5106,2.2682,-0.5106,2.2682,-1.3029,2.8783,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.502,11.502,8.6625,0.0,0.0,0,SAFE,safe,,,11.502
6,0.5,1,W01,-8.1887,8.3349,-8.1887,8.3349,-0.5189,2.2746,-0.5189,2.2746,-1.3112,2.8847,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.7751,8.7752,6.6842,0.0,0.0,0,SAFE,safe,,,8.7752
6,0.5,1,W02,-10.4889,9.7941,-10.4889,9.7941,-0.5189,2.2746,-0.5189,2.2746,-1.3112,2.8847,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.4878,11.4878,8.6597,0.0,0.0,0,SAFE,safe,,,11.4878
7,0.5833,0,W01,-8.1822,8.3307,-8.1822,8.3307,-0.5286,2.2821,-0.5286,2.2821,-1.3209,2.8922,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.7552,8.7553,6.6793,0.0,0.0,0,SAFE,safe,,,8.7553
7,0.5833,0,W02,-10.485,9.792,-10.485,9.792,-0.5286,2.2821,-0.5286,2.2821,-1.3209,2.8922,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.4711,11.4712,8.6564,0.0,0.0,0,SAFE,safe,,,11.4712
8,0.6667,1,W01,-8.1749,8.3259,-8.1749,8.3259,-0.5398,2.2907,-0.5398,2.2907,-1.3321,2.9008,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.7323,8.7324,6.6737,0.0,0.0,0,SAFE,safe,,,8.7324
8,0.6667,1,W02,-10.4806,9.7896,-10.4806,9.7896,-0.5398,2.2907,-0.5398,2.2907,-1.3321,2.9008,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.4521,11.4521,8.6526,0.0,0.0,0,SAFE,safe,,,11.4521
9,0.75,0,W01,-8.1666,8.3205,-8.1666,8.3205,-0.5523,2.3003,-0.5523,2.3003,-1.3446,2.9104,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.7067,8.7068,6.6674,0.0,0.0,0,SAFE,safe,,,8.7068
9,0.75,0,W02,-10.4756,9.787,-10.4756,9.787,-0.5523,2.3003,-0.5523,2.3003,-1.3446,2.9104,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.4307,11.4308,8.6483,0.0,0.0,0,SAFE,safe,,,11.4308
10,0.8333,1,W01,-8.1574,8.3145,-8.1574,8.3145,-0.5661,2.3109,-0.5661,2.3109,-1.3584,2.9211,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.6783,8.6784,6.6604,0.0,0.0,0,SAFE,safe,,,8.6784
10,0.8333,1,W02,-10.47,9.784,-10.47,9.784,-0.5661,2.3109,-0.5661,2.3109,-1.3584,2.9211,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.407,11.4071,8.6436,0.0,0.0,0,SAFE,safe,,,11.4071
11,0.9167,0,W01,-8.1473,8.3079,-8.1473,8.3079,-0.5813,2.3226,-0.5813,2.3226,-1.3736,2.9327,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.6473,8.6474,6.6528,0.0,0.0,0,SAFE,safe,,,8.6474
11,0.9167,0,W02,-10.4639,9.7808,-10.4639,9.7808,-0.5813,2.3226,-0.5813,2.3226,-1.3736,2.9327,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.3811,11.3811,8.6384,0.0,0.0,0,SAFE,safe,,,11.3811
12,1.0,1,W01,-8.1364,8.3008,-8.1364,8.3008,-0.5977,2.3353,-0.5977,2.3353,-1.39,2.9454,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.6135,8.6136,6.6445,0.0,0.0,0,SAFE,safe,,,8.6136
12,1.0,1,W02,-10.4573,9.7772,-10.4573,9.7772,-0.5977,2.3353,-0.5977,2.3353,-1.39,2.9454,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.3529,11.353,8.6328,0.0,0.0,0,SAFE,safe,,,11.353
13,1.0833,0,W01,-8.1247,8.2932,-8.1247,8.2932,-0.6154,2.3489,-0.6154,2.3489,-1.4077,2.959,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.5772,8.5773,6.6357,0.0,0.0,0,SAFE,safe,,,8.5773
13,1.0833,0,W02,-10.4502,9.7734,-10.4502,9.7734,-0.6154,2.3489,-0.6154,2.3489,-1.4077,2.959,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.3226,11.3227,8.6267,0.0,0.0,0,SAFE,safe,,,11.3227
14,1.1667,1,W01,-8.1121,8.285,-8.1121,8.285,-0.6343,2.3635,-0.6343,2.3635,-1.4266,2.9736,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.5384,8.5385,6.6262,0.0,0.0,0,SAFE,safe,,,8.5385
14,1.1667,1,W02,-10.4426,9.7694,-10.4426,9.7694,-0.6343,2.3635,-0.6343,2.3635,-1.4266,2.9736,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.2902,11.2903,8.6203,0.0,0.0,0,SAFE,safe,,,11.2903
15,1.25,0,W01,-8.0987,8.2763,-8.0987,8.2763,-0.6545,2.379,-0.6545,2.379,-1.4468,2.9892,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.497,8.4971,6.6162,0.0,0.0,0,SAFE,safe,,,8.4971
15,1.25,0,W02,-10.4345,9.7651,-10.4345,9.7651,-0.6545,2.379,-0.6545,2.379,-1.4468,2.9892,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.2557,11.2558,8.6134,0.0,0.0,0,SAFE,safe,,,11.2558
16,1.3333,1,W01,-8.0846,8.267,-8.0846,8.267,-0.6758,2.3954,-0.6758,2.3954,-1.4681,3.0056,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.4533,8.4534,6.6056,0.0,0.0,0,SAFE,safe,,,8.4534
16,1.3333,1,W02,-10.4259,9.7605,-10.4259,9.7605,-0.6758,2.3954,-0.6758,2.3954,-1.4681,3.0056,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.2192,11.2192,8.6061,0.0,0.0,0,SAFE,safe,,,11.2192
17,1.4167,0,W01,-8.0696,8.2573,-8.0696,8.2573,-0.6983,2.4128,-0.6983,2.4128,-1.4906,3.0229,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.4071,8.4072,6.5944,0.0,0.0,0,SAFE,safe,,,8.4072
17,1.4167,0,W02,-10.4169,9.7557,-10.4169,9.7557,-0.6983,2.4128,-0.6983,2.4128,-1.4906,3.0229,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.1807,11.1807,8.5984,0.0,0.0,0,SAFE,safe,,,11.1807
18,1.5,1,W01,-8.0539,8.2471,-8.0539,8.2471,-0.722,2.431,-0.722,2.431,-1.5143,3.0411,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.3587,8.3588,6.5827,0.0,0.0,0,SAFE,safe,,,8.3588
18,1.5,1,W02,-10.4074,9.7506,-10.4074,9.7506,-0.722,2.431,-0.722,2.431,-1.5143,3.0411,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.1402,11.1403,8.5904,0.0,0.0,0,SAFE,safe,,,11.1403
19,1.5833,0,W01,-8.0375,8.2364,-8.0375,8.2364,-0.7467,2.45,-0.7467,2.45,-1.539,3.0602,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,9.308,8.3081,6.5705,0.0,0.0,0,SAFE,safe,,,8.3081
19,1.5833,0,W02,-10.3975,9.7453,-10.3975,9.7453,-0.7467,2.45,-0.7467,2.45,-1.539,3.0602,-7.4253,1.6945,-7.4253,1.6945,0.0,0,0.0,0,12.0979,11.098,8.582,0.0,0.0,0,SAFE,safe,,,11.098
