frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.4278,-2.579
0,0.0,dropzone,-7.2782,-0.3807
0,0.0,W01,-10.1084,8.2922
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.4277,-2.5787
1,0.0833,dropzone,-7.2782,-0.3807
1,0.0833,W01,-10.1081,8.2921
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.4273,-2.5778
2,0.1667,dropzone,-7.2782,-0.3807
2,0.1667,W01,-10.1073,8.2915
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.4268,-2.5764
3,0.25,dropzone,-7.2782,-0.3807
3,0.25,W01,-10.1059,8.2905
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.4259,-2.5745
4,0.3333,dropzone,-7.2782,-0.3807
4,0.3333,W01,-10.1039,8.2892
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.4249,-2.5719
5,0.4167,dropzone,-7.2782,-0.3807
5,0.4167,W01,-10.1014,8.2875
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.4237,-2.5689
6,0.5,dropzone,-7.2782,-0.3807
6,0.5,W01,-10.0984,8.2855
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.4222,-2.5654
7,0.5833,dropzone,-7.2782,-0.3807
7,0.5833,W01,-10.0949,8.2831
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.4205,-2.5613
8,0.6667,dropzone,-7.2782,-0.3807
8,0.6667,W01,-10.0909,8.2804
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.4186,-2.5567
9,0.75,dropzone,-7.2782,-0.3807
9,0.75,W01,-10.0864,8.2773
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.4165,-2.5517
10,0.8333,dropzone,-7.2782,-0.3807
10,0.8333,W01,-10.0814,8.2739
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.4142,-2.5461
11,0.9167,dropzone,-7.2782,-0.3807
11,0.9167,W01,-10.0759,8.2702
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.4117,-2.5401
12,1.0,dropzone,-7.2782,-0.3807
12,1.0,W01,-10.07,8.2662
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-0.409,-2.5336
13,1.0833,dropzone,-7.2782,-0.3807
13,1.0833,W01,-10.0636,8.2618
13,1.0833,W02,-10.4502,9.7734
