frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-8.0844,4.3824,-8.0844,4.3824,-0.6,-2.2,-0.6,-2.2,-0.4831,-1.2069,-3.8932,3.7951,-3.8932,3.7951,0.0,0,0.0,0,9.9672,9.435,4.2321,0.0,0.0,0,SAFE,safe,,,9.435
0,0.0,1,W02,-5.7844,4.2824,-5.7844,4.2824,-0.6,-2.2,-0.6,-2.2,-0.4831,-1.2069,-3.8932,3.7951,-3.8932,3.7951,0.0,0,0.0,0,8.3006,7.6312,1.953,0.0,1.0,1,SAFE,safe,,,7.6312
1,0.0833,0,W01,-8.0844,4.3824,-8.0844,4.3824,-0.6,-2.1996,-0.6,-2.1996,-0.4831,-1.2065,-3.8945,3.7953,-3.8945,3.7953,0.0,0,0.0,0,9.967,9.4348,4.2308,0.0,0.0,0,SAFE,safe,,,9.4348
1,0.0833,0,W02,-5.7844,4.2824,-5.7844,4.2824,-0.6,-2.1996,-0.6,-2.1996,-0.4831,-1.2065,-3.8945,3.7953,-3.8945,3.7953,0.0,0,0.0,0,8.3003,7.631,1.9516,0.0,1.0,1,SAFE,safe,,,7.631
2,0.1667,1,W01,-8.0844,4.3824,-8.0844,4.3824,-0.5998,-2.1986,-0.5998,-2.1986,-0.483,-1.2054,-3.8985,3.7959,-3.8985,3.7959,0.0,0,0.0,0,9.9664,9.4343,4.2268,0.0,0.0,0,SAFE,safe,,,9.4343
2,0.1667,1,W02,-5.7844,4.2824,-5.7844,4.2824,-0.5998,-2.1986,-0.5998,-2.1986,-0.483,-1.2054,-3.8985,3.7959,-3.8985,3.7959,0.0,0,0.0,0,8.2996,7.6303,1.9476,0.0,1.0,1,SAFE,safe,,,7.6303
3,0.25,0,W01,-8.0844,4.3824,-8.0844,4.3824,-0.5996,-2.1968,-0.5996,-2.1968,-0.4828,-1.2037,-3.905,3.7969,-3.905,3.7969,0.0,0,0.0,0,9.9653,9.4334,4.2202,0.0,0.0,0,SAFE,safe,,,9.4334
3,0.25,0,W02,-5.7844,4.2824,-5.7844,4.2824,-0.5996,-2.1968,-0.5996,-2.1968,-0.4828,-1.2037,-3.905,3.7969,-3.905,3.7969,0.0,0,0.0,0,8.2983,7.6292,1.9411,0.0,1.0,1,SAFE,safe,,,7.6292
4,0.3333,1,W01,-8.0844,4.3824,-8.0844,4.3824,-0.5993,-2.1944,-0.5993,-2.1944,-0.4825,-1.2012,-3.9141,3.7984,-3.9141,3.7984,0.0,0,0.0,0,9.9639,9.4322,4.211,0.0,0.0,0,SAFE,safe,,,9.4322
4,0.3333,1,W02,-5.7844,4.2824,-5.7844,4.2824,-0.5993,-2.1944,-0.5993,-2.1944,-0.4825,-1.2012,-3.9141,3.7984,-3.9141,3.7984,0.0,0,0.0,0,8.2966,7.6276,1.9319,0.0,1.0,1,SAFE,safe,,,7.6276
5,0.4167,0,W01,-8.0844,4.3824,-8.0844,4.3824,-0.599,-2.1912,-0.599,-2.1912,-0.4821,-1.1981,-3.9257,3.8002,-3.9257,3.8002,0.0,0,0.0,0,9.9622,9.4306,4.1993,0.0,0.0,0,SAFE,safe,,,9.4306
5,0.4167,0,W02,-5.7844,4.2824,-5.7844,4.2824,-0.599,-2.1912,-0.599,-2.1912,-0.4821,-1.1981,-3.9257,3.8002,-3.9257,3.8002,0.0,0,0.0,0,8.2944,7.6256,1.9202,0.0,1.0,1,SAFE,safe,,,7.6256
6,0.5,1,W01,-8.0844,4.3824,-8.0844,4.3824,-0.5985,-2.1875,-0.5985,-2.1875,-0.4817,-1.1943,-3.9397,3.8024,-3.9397,3.8024,0.0,0,0.0,0,9.96,9.4287,4.1851,0.0,0.0,0,SAFE,safe,,,9.4287
6,0.5,1,W02,-5.7844,4.2824,-5.7844,4.2824,-0.5985,-2.1875,-0.5985,-2.1875,-0.4817,-1.1943,-3.9397,3.8024,-3.9397,3.8024,0.0,0,0.0,0,8.2917,7.6232,1.9061,0.0,1.0,1,SAFE,safe,,,7.6232
7,0.5833,0,W01,-8.0844,4.3824,-8.0844,4.3824,-0.598,-2.183,-0.598,-2.183,-0.4812,-1.1899,-3.9562,3.805,-3.9562,3.805,0.0,0,0.0,0,9.9575,9.4265,4.1684,0.0,0.0,0,SAFE,safe,,,9.4265
7,0.5833,0,W02,-5.7844,4.2824,-5.7844,4.2824,-0.598,-2.183,-0.598,-2.183,-0.4812,-1.1899,-3.9562,3.805,-3.9562,3.805,0.0,0,0.0,0,8.2886,7.6204,1.8896,0.0,1.0,1,SAFE,safe,,,7.6204
8,0.6667,1,W01,-8.0844,4.3824,-8.0844,4.3824,-0.5974,-2.178,-0.5974,-2.178,-0.4806,-1.1848,-3.9749,3.8079,-3.9749,3.8079,0.0,0,0.0,0,9.9546,9.424,4.1494,0.0,0.0,0,SAFE,safe,,,9.424
8,0.6667,1,W02,-5.7844,4.2824,-5.7844,4.2824,-0.5974,-2.178,-0.5974,-2.178,-0.4806,-1.1848,-3.9749,3.8079,-3.9749,3.8079,0.0,0,0.0,0,8.285,7.6172,1.8706,0.0,1.0,1,SAFE,safe,,,7.6172
9,0.75,0,W01,-8.0844,4.3824,-8.0844,4.3824,-0.5967,-2.1723,-0.5967,-2.1723,-0.4799,-1.1791,-3.9961,3.8112,-3.9961,3.8112,0.0,0,0.0,0,9.9513,9.4212,4.1281,0.0,0.0,0,SAFE,safe,,,9.4212
9,0.75,0,W02,-5.7844,4.2824,-5.7844,4.2824,-0.5967,-2.1723,-0.5967,-2.1723,-0.4799,-1.1791,-3.9961,3.8112,-3.9961,3.8112,0.0,0,0.0,0,8.281,7.6136,1.8494,0.0,1.0,1,SAFE,safe,,,7.6136
10,0.8333,1,W01,-8.0844,4.3824,-8.0844,4.3824,-0.596,-2.166,-0.596,-2.166,-0.4792,-1.1729,-4.0194,3.8149,-4.0194,3.8149,0.0,0,0.0,0,9.9478,9.4181,4.1044,0.0,0.0,0,SAFE,safe,,,9.4181
10,0.8333,1,W02,-5.7844,4.2824,-5.7844,4.2824,-0.596,-2.166,-0.596,-2.166,-0.4792,-1.1729,-4.0194,3.8149,-4.0194,3.8149,0.0,0,0.0,0,8.2766,7.6096,1.8258,0.0,1.0,1,SAFE,safe,,,7.6096
11,0.9167,0,W01,-8.0844,4.3824,-8.0844,4.3824,-0.5952,-2.1591,-0.5952,-2.1591,-0.4783,-1.166,-4.045,3.8189,-4.045,3.8189,0.0,0,0.0,0,9.9438,9.4147,4.0785,0.0,0.0,0,SAFE,safe,,,9.4147
11,0.9167,0,W02,-5.7844,4.2824,-5.7844,4.2824,-0.5952,-2.1591,-0.5952,-2.1591,-0.4783,-1.166,-4.045,3.8189,-4.045,3.8189,0.0,0,0.0,0,8.2717,7.6052,1.8001,0.0,1.0,1,SAFE,safe,,,7.6052
12,1.0,1,W01,-8.0844,4.3824,-8.0844,4.3824,-0.5943,-2.1516,-0.5943,-2.1516,-0.4775,-1.1585,-4.0728,3.8233,-4.0728,3.8233,0.0,0,0.0,0,9.9396,9.411,4.0504,0.0,0.0,0,SAFE,safe,,,9.411
12,1.0,1,W02,-5.7844,4.2824,-5.7844,4.2824,-0.5943,-2.1516,-0.5943,-2.1516,-0.4775,-1.1585,-4.0728,3.8233,-4.0728,3.8233,0.0,0,0.0,0,8.2664,7.6004,1.7721,0.0,1.0,1,SAFE,safe,,,7.6004
13,1.0833,0,W01,-8.0844,4.3824,-8.0844,4.3824,-0.5934,-2.1436,-0.5934,-2.1436,-0.4765,-1.1504,-4.1027,3.828,-4.1027,3.828,0.0,0,0.0,0,9.935,9.407,4.0201,0.0,0.0,0,SAFE,safe,,,9.407
13,1.0833,0,W02,-5.7844,4.2824,-5.7844,4.2824,-0.5934,-2.1436,-0.5934,-2.1436,-0.4765,-1.1504,-4.1027,3.828,-4.1027,3.828,0.0,0,0.0,0,8.2608,7.5953,1.742,0.0,1.0,1,SAFE,safe,,,7.5953
14,1.1667,1,W01,-8.0844,4.3824,-8.0844,4.3824,-0.5923,-2.1349,-0.5923,-2.1349,-0.4755,-1.1418,-4.1347,3.833,-4.1347,3.833,0.0,0,0.0,0,9.9301,9.4028,3.9877,0.0,0.0,0,SAFE,safe,,,9.4028
14,1.1667,1,W02,-5.7844,4.2824,-5.7844,4.2824,-0.5923,-2.1349,-0.5923,-2.1349,-0.4755,-1.1418,-4.1347,3.833,-4.1347,3.833,0.0,0,0.0,0,8.2547,7.5899,1.7098,0.0,1.0,1,SAFE,safe,,,7.5899
15,1.25,0,W01,-8.0844,4.3824,-8.0844,4.3824,-0.5913,-2.1258,-0.5913,-2.1258,-0.4744,-1.1326,-4.1688,3.8384,-4.1688,3.8384,0.0,0,0.0,0,9.9249,9.3983,3.9532,0.0,0.0,0,SAFE,safe,,,9.3983
