frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.2739,0.8147
0,0.0,dropzone,-9.2023,2.7639
0,0.0,W01,-8.5953,7.5369
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.2747,0.8154
1,0.0833,dropzone,-9.2023,2.7639
1,0.0833,W01,-8.5947,7.5366
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.2773,0.8176
2,0.1667,dropzone,-9.2023,2.7639
2,0.1667,W01,-8.593,7.5355
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.2815,0.8211
3,0.25,dropzone,-9.2023,2.7639
3,0.25,W01,-8.5901,7.5338
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.2873,0.8261
4,0.3333,dropzone,-9.2023,2.7639
4,0.3333,W01,-8.5861,7.5314
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.2947,0.8325
5,0.4167,dropzone,-9.2023,2.7639
5,0.4167,W01,-8.581,7.5284
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.3037,0.8402
6,0.5,dropzone,-9.2023,2.7639
6,0.5,W01,-8.5749,7.5247
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.3142,0.8492
7,0.5833,dropzone,-9.2023,2.7639
7,0.5833,W01,-8.5676,7.5204
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.3263,0.8595
8,0.6667,dropzone,-9.2023,2.7639
8,0.6667,W01,-8.5594,7.5154
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.3398,0.8711
9,0.75,dropzone,-9.2023,2.7639
9,0.75,W01,-8.5501,7.5099
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.3548,0.8839
10,0.8333,dropzone,-9.2023,2.7639
10,0.8333,W01,-8.5398,7.5037
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.3712,0.8979
11,0.9167,dropzone,-9.2023,2.7639
11,0.9167,W01,-8.5286,7.497
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.389,0.9131
12,1.0,dropzone,-9.2023,2.7639
12,1.0,W01,-8.5164,7.4897
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-0.4082,0.9296
13,1.0833,dropzone,-9.2023,2.7639
13,1.0833,W01,-8.5032,7.4818
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-0.4287,0.9471
14,1.1667,dropzone,-9.2023,2.7639
14,1.1667,W01,-8.4891,7.4734
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-0.4506,0.9658
15,1.25,dropzone,-9.2023,2.7639
15,1.25,W01,-8.4742,7.4644
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-0.4737,0.9855
16,1.3333,dropzone,-9.2023,2.7639
16,1.3333,W01,-8.4583,7.4549
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-0.498,1.0064
17,1.4167,dropzone,-9.2023,2.7639
17,1.4167,W01,-8.4416,7.4449
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-0.5236,1.0283
18,1.5,dropzone,-9.2023,2.7639
18,1.5,W01,-8.4241,7.4344
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-0.5504,1.0512
19,1.5833,dropzone,-9.2023,2.7639
19,1.5833,W01,-8.4057,7.4234
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-0.5784,1.0751
20,1.6667,dropzone,-9.2023,2.7639
20,1.6667,W01,-8.3865,7.4119
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-0.6075,1.1
21,1.75,dropzone,-9.2023,2.7639
21,1.75,W01,-8.3666,7.4
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-0.6377,1.1258
22,1.8333,dropzone,-9.2023,2.7639
22,1.8333,W01,-8.3459,7.3876
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-0.6689,1.1526
23,1.9167,dropzone,-9.2023,2.7639
23,1.9167,W01,-8.3244,7.3747
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-0.7013,1.1802
24,2.0,dropzone,-9.2023,2.7639
24,2.0,W01,-8.3023,7.3615
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-0.7346,1.2087
25,2.0833,dropzone,-9.2023,2.7639
25,2.0833,W01,-8.2794,7.3478
25,2.0833,W02,-10.3292,9.7089
26,2.1667,forklift,-0.769,1.2381
26,2.1667,dropzone,-9.2023,2.7639
26,2.1667,W01,-8.2558,7.3337
26,2.1667,W02,-10.3165,9.7021
27,2.25,forklift,-0.8043,1.2683
27,2.25,dropzone,-9.2023,2.7639
27,2.25,W01,-8.2316,7.3192
27,2.25,W02,-10.3034,9.6951
28,2.3333,forklift,-0.8406,1.2993
28,2.3333,dropzone,-9.2023,2.7639
28,2.3333,W01,-8.2068,7.3043
28,2.3333,W02,-10.2899,9.688
29,2.4167,forklift,-0.8777,1.3311
29,2.4167,dropzone,-9.2023,2.7639
29,2.4167,W01,-8.1813,7.289
29,2.4167,W02,-10.2762,9.6806
30,2.5,forklift,-0.9158,1.3637
30,2.5,dropzone,-9.2023,2.7639
30,2.5,W01,-8.1552,7.2734
30,2.5,W02,-10.2621,9.6731
31,2.5833,forklift,-0.9547,1.3969
31,2.5833,dropzone,-9.2023,2.7639
31,2.5833,W01,-8.1285,7.2575
31,2.5833,W02,-10.2477,9.6654
32,2.6667,forklift,-0.9944,1.4309
32,2.6667,dropzone,-9.2023,2.7639
32,2.6667,W01,-8.1013,7.2412
32,2.6667,W02,-10.2329,9.6576
33,2.75,forklift,-1.0349,1.4655
33,2.75,dropzone,-9.2023,2.7639
33,2.75,W01,-8.0735,7.2245
33,2.75,W02,-10.2179,9.6496
34,2.8333,forklift,-1.0761,1.5008
34,2.8333,dropzone,-9.2023,2.7639
34,2.8333,W01,-8.0452,7.2076
34,2.8333,W02,-10.2026,9.6414
35,2.9167,forklift,-1.1181,1.5368
35,2.9167,dropzone,-9.2023,2.7639
35,2.9167,W01,-8.0164,7.1904
35,2.9167,W02,-10.1871,9.6331
36,3.0,forklift,-1.1609,1.5733
36,3.0,dropzone,-9.2023,2.7639
36,3.0,W01,-7.9871,7.1728
36,3.0,W02,-10.1712,9.6247
37,3.0833,forklift,-1.2042,1.6104
37,3.0833,dropzone,-9.2023,2.7639
37,3.0833,W01,-7.9574,7.155
37,3.0833,W02,-10.1551,9.6161
38,3.1667,forklift,-1.2483,1.648
38,3.1667,dropzone,-9.2023,2.7639
38,3.1667,W01,-7.9272,7.1369
38,3.1667,W02,-10.1388,9.6074
39,3.25,forklift,-1.2929,1.6862
39,3.25,dropzone,-9.2023,2.7639
39,3.25,W01,-7.8966,7.1186
39,3.25,W02,-10.1223,9.5985
40,3.3333,forklift,-1.3382,1.7249
40,3.3333,dropzone,-9.2023,2.7639
40,3.3333,W01,-7.8656,7.1
40,3.3333,W02,-10.1055,9.5896
41,3.4167,forklift,-1.384,1.7641
41,3.4167,dropzone,-9.2023,2.7639
41,3.4167,W01,-7.8342,7.0812
41,3.4167,W02,-10.0885,9.5805
42,3.5,forklift,-1.4303,1.8037
42,3.5,dropzone,-9.2023,2.7639
42,3.5,W01,-7.8024,7.0622
42,3.5,W02,-10.0713,9.5714
43,3.5833,forklift,-1.4772,1.8438
43,3.5833,dropzone,-9.2023,2.7639
43,3.5833,W01,-7.7703,7.043
43,3.5833,W02,-10.054,9.5621
44,3.6667,forklift,-1.5245,1.8843
44,3.6667,dropzone,-9.2023,2.7639
44,3.6667,W01,-7.7378,7.0236
44,3.6667,W02,-10.0364,9.5528
45,3.75,forklift,-1.5723,1.9251
45,3.75,dropzone,-9.2023,2.7639
45,3.75,W01,-7.7051,7.004
45,3.75,W02,-10.0187,9.5433
46,3.8333,forklift,-1.6204,1.9664
46,3.8333,dropzone,-9.2023,2.7639
46,3.8333,W01,-7.672,6.9842
46,3.8333,W02,-10.0009,9.5338
47,3.9167,forklift,-1.669,2.0079
47,3.9167,dropzone,-9.2023,2.7639
47,3.9167,W01,-7.6387,6.9642
47,3.9167,W02,-9.9829,9.5242
48,4.0,forklift,-1.7179,2.0497
48,4.0,dropzone,-9.2023,2.7639
48,4.0,W01,-7.6052,6.9441
48,4.0,W02,-9.9647,9.5145
49,4.0833,forklift,-1.7672,2.0919
49,4.0833,dropzone,-9.2023,2.7639
49,4.0833,W01,-7.5714,6.9239
49,4.0833,W02,-9.9465,9.5048
50,4.1667,forklift,-1.8168,2.1343
50,4.1667,dropzone,-9.2023,2.7639
50,4.1667,W01,-7.5374,6.9036
50,4.1667,W02,-9.9281,9.495
51,4.25,forklift,-1.8666,2.1769
51,4.25,dropzone,-9.2023,2.7639
51,4.25,W01,-7.5032,6.8831
51,4.25,W02,-9.9096,9.4851
52,4.3333,forklift,-1.9167,2.2197
52,4.3333,dropzone,-9.2023,2.7639
52,4.3333,W01,-7.4689,6.8626
52,4.3333,W02,-9.8911,9.4752
53,4.4167,forklift,-1.967,2.2628
53,4.4167,dropzone,-9.2023,2.7639
53,4.4167,W01,-7.4344,6.8419
53,4.4167,W02,-9.8724,9.4653
54,4.5,forklift,-2.0175,2.3059
54,4.5,dropzone,-9.2023,2.7639
54,4.5,W01,-7.3998,6.8212
54,4.5,W02,-9.8537,9.4553
55,4.5833,forklift,-2.0681,2.3493
55,4.5833,dropzone,-9.2023,2.7639
55,4.5833,W01,-7.3651,6.8004
55,4.5833,W02,-9.8349,9.4453
56,4.6667,forklift,-2.1189,2.3927
56,4.6667,dropzone,-9.2023,2.7639
56,4.6667,W01,-7.3302,6.7795
56,4.6667,W02,-9.8161,9.4353
57,4.75,forklift,-2.1698,2.4362
57,4.75,dropzone,-9.2023,2.7639
57,4.75,W01,-7.2954,6.7587
57,4.75,W02,-9.7972,9.4252
58,4.8333,forklift,-2.2208,2.4798
58,4.8333,dropzone,-9.2023,2.7639
58,4.8333,W01,-7.2604,6.7377
58,4.8333,W02,-9.7784,9.4151
59,4.9167,forklift,-2.2717,2.5234
59,4.9167,dropzone,-9.2023,2.7639
59,4.9167,W01,-7.2255,6.7168
59,4.9167,W02,-9.7595,9.405
60,5.0,forklift,-2.3228,2.567
60,5.0,dropzone,-9.2023,2.7639
60,5.0,W01,-7.1905,6.6959
60,5.0,W02,-9.7405,9.395
61,5.0833,forklift,-2.3737,2.6106
61,5.0833,dropzone,-9.2023,2.7639
61,5.0833,W01,-7.1555,6.6749
61,5.0833,W02,-9.7216,9.3849
62,5.1667,forklift,-2.4247,2.6542
62,5.1667,dropzone,-9.2023,2.7639
62,5.1667,W01,-7.1206,6.654
62,5.1667,W02,-9.7028,9.3748
63,5.25,forklift,-2.4756,2.6977
63,5.25,dropzone,-9.2023,2.7639
63,5.25,W01,-7.0857,6.6331
63,5.25,W02,-9.6839,9.3647
64,5.3333,forklift,-2.5264,2.7412
64,5.3333,dropzone,-9.2023,2.7639
64,5.3333,W01,-7.0509,6.6123
64,5.3333,W02,-9.6651,9.3547
65,5.4167,forklift,-2.577,2.7845
65,5.4167,dropzone,-9.2023,2.7639
65,5.4167,W01,-7.0162,6.5915
65,5.4167,W02,-9.6463,9.3447
66,5.5,forklift,-2.6275,2.8277
66,5.5,dropzone,-9.2023,2.7639
66,5.5,W01,-6.9815,6.5708
66,5.5,W02,-9.6276,9.3347
67,5.5833,forklift,-2.6778,2.8707
67,5.5833,dropzone,-9.2023,2.7639
67,5.5833,W01,-6.947,6.5501
67,5.5833,W02,-9.6089,9.3248
68,5.6667,forklift,-2.7279,2.9135
68,5.6667,dropzone,-9.2023,2.7639
68,5.6667,W01,-6.9127,6.5296
68,5.6667,W02,-9.5904,9.3149
69,5.75,forklift,-2.7777,2.9562
69,5.75,dropzone,-9.2023,2.7639
69,5.75,W01,-6.8785,6.5091
69,5.75,W02,-9.5719,9.305
70,5.8333,forklift,-2.8273,2.9985
70,5.8333,dropzone,-9.2023,2.7639
70,5.8333,W01,-6.8445,6.4888
70,5.8333,W02,-9.5535,9.2952
71,5.9167,forklift,-2.8766,3.0407
71,5.9167,dropzone,-9.2023,2.7639
71,5.9167,W01,-6.8108,6.4685
71,5.9167,W02,-9.5353,9.2855
72,6.0,forklift,-2.9255,3.0825
72,6.0,dropzone,-9.2023,2.7639
72,6.0,W01,-6.7772,6.4485
72,6.0,W02,-9.5171,9.2758
73,6.0833,forklift,-2.9741,3.1241
73,6.0833,dropzone,-9.2023,2.7639
73,6.0833,W01,-6.7439,6.4285
73,6.0833,W02,-9.4991,9.2662
74,6.1667,forklift,-3.0222,3.1653
74,6.1667,dropzone,-9.2023,2.7639
74,6.1667,W01,-6.7109,6.4087
74,6.1667,W02,-9.4813,9.2567
75,6.25,forklift,-3.07,3.2061
75,6.25,dropzone,-9.2023,2.7639
75,6.25,W01,-6.6781,6.3891
75,6.25,W02,-9.4636,9.2472
76,6.3333,forklift,-3.1173,3.2466
76,6.3333,dropzone,-9.2023,2.7639
76,6.3333,W01,-6.6457,6.3697
76,6.3333,W02,-9.446,9.2379
77,6.4167,forklift,-3.1642,3.2867
77,6.4167,dropzone,-9.2023,2.7639
77,6.4167,W01,-6.6136,6.3505
77,6.4167,W02,-9.4287,9.2286
78,6.5,forklift,-3.2105,3.3263
78,6.5,dropzone,-9.2023,2.7639
78,6.5,W01,-6.5818,6.3315
78,6.5,W02,-9.4115,9.2195
79,6.5833,forklift,-3.2563,3.3655
79,6.5833,dropzone,-9.2023,2.7639
79,6.5833,W01,-6.5504,6.3127
79,6.5833,W02,-9.3945,9.2104
80,6.6667,forklift,-3.3016,3.4042
80,6.6667,dropzone,-9.2023,2.7639
80,6.6667,W01,-6.5194,6.2941
80,6.6667,W02,-9.3777,9.2015
81,6.75,forklift,-3.3462,3.4424
81,6.75,dropzone,-9.2023,2.7639
81,6.75,W01,-6.4887,6.2758
81,6.75,W02,-9.3612,9.1926
82,6.8333,forklift,-3.3903,3.48
82,6.8333,dropzone,-9.2023,2.7639
82,6.8333,W01,-6.4585,6.2577
82,6.8333,W02,-9.3449,9.1839
83,6.9167,forklift,-3.4336,3.5171
83,6.9167,dropzone,-9.2023,2.7639
83,6.9167,W01,-6.4288,6.2399
83,6.9167,W02,-9.3288,9.1753
84,7.0,forklift,-3.4764,3.5537
84,7.0,dropzone,-9.2023,2.7639
84,7.0,W01,-6.3995,6.2223
84,7.0,W02,-9.3129,9.1669
85,7.0833,forklift,-3.5184,3.5896
85,7.0833,dropzone,-9.2023,2.7639
85,7.0833,W01,-6.3707,6.2051
85,7.0833,W02,-9.2974,9.1586
86,7.1667,forklift,-3.5596,3.6249
86,7.1667,dropzone,-9.2023,2.7639
86,7.1667,W01,-6.3424,6.1882
86,7.1667,W02,-9.2821,9.1504
87,7.25,forklift,-3.6001,3.6595
87,7.25,dropzone,-9.2023,2.7639
87,7.25,W01,-6.3146,6.1715
87,7.25,W02,-9.2671,9.1424
88,7.3333,forklift,-3.6398,3.6935
88,7.3333,dropzone,-9.2023,2.7639
88,7.3333,W01,-6.2874,6.1552
88,7.3333,W02,-9.2523,9.1346
89,7.4167,forklift,-3.6787,3.7268
89,7.4167,dropzone,-9.2023,2.7639
89,7.4167,W01,-6.2608,6.1393
89,7.4167,W02,-9.2379,9.1269
90,7.5,forklift,-3.7168,3.7593
90,7.5,dropzone,-9.2023,2.7639
90,7.5,W01,-6.2347,6.1236
90,7.5,W02,-9.2238,9.1194
91,7.5833,forklift,-3.7539,3.7911
91,7.5833,dropzone,-9.2023,2.7639
91,7.5833,W01,-6.2092,6.1084
91,7.5833,W02,-9.2101,9.112
92,7.6667,forklift,-3.7902,3.8221
92,7.6667,dropzone,-9.2023,2.7639
92,7.6667,W01,-6.1843,6.0935
92,7.6667,W02,-9.1966,9.1049
93,7.75,forklift,-3.8255,3.8523
93,7.75,dropzone,-9.2023,2.7639
93,7.75,W01,-6.1601,6.079
93,7.75,W02,-9.1835,9.0979
94,7.8333,forklift,-3.8599,3.8817
94,7.8333,dropzone,-9.2023,2.7639
94,7.8333,W01,-6.1366,6.0649
94,7.8333,W02,-9.1708,9.0911
95,7.9167,forklift,-3.8932,3.9102
95,7.9167,dropzone,-9.2023,2.7639
95,7.9167,W01,-6.1137,6.0512
95,7.9167,W02,-9.1584,9.0845
96,8.0,forklift,-3.9256,3.9379
96,8.0,dropzone,-9.2023,2.7639
96,8.0,W01,-6.0915,6.0379
96,8.0,W02,-9.1464,9.0781
97,8.0833,forklift,-3.9568,3.9646
97,8.0833,dropzone,-9.2023,2.7639
97,8.0833,W01,-6.0701,6.0251
97,8.0833,W02,-9.1348,9.0719
98,8.1667,forklift,-3.987,3.9905
98,8.1667,dropzone,-9.2023,2.7639
98,8.1667,W01,-6.0494,6.0127
98,8.1667,W02,-9.1237,9.0659
99,8.25,forklift,-4.0161,4.0153
99,8.25,dropzone,-9.2023,2.7639
99,8.25,W01,-6.0294,6.0008
99,8.25,W02,-9.1129,9.0602
100,8.3333,forklift,-4.0441,4.0392
100,8.3333,dropzone,-9.2023,2.7639
100,8.3333,W01,-6.0102,5.9893
100,8.3333,W02,-9.1025,9.0547
101,8.4167,forklift,-4.0709,4.0622
101,8.4167,dropzone,-9.2023,2.7639
101,8.4167,W01,-5.9919,5.9783
101,8.4167,W02,-9.0926,9.0494
102,8.5,forklift,-4.0965,4.084
102,8.5,dropzone,-9.2023,2.7639
102,8.5,W01,-5.9743,5.9678
102,8.5,W02,-9.0831,9.0443
103,8.5833,forklift,-4.1208,4.1049
103,8.5833,dropzone,-9.2023,2.7639
103,8.5833,W01,-5.9576,5.9578
103,8.5833,W02,-9.0741,9.0395
104,8.6667,forklift,-4.1439,4.1247
104,8.6667,dropzone,-9.2023,2.7639
104,8.6667,W01,-5.9418,5.9483
104,8.6667,W02,-9.0655,9.0349
105,8.75,forklift,-4.1658,4.1433
105,8.75,dropzone,-9.2023,2.7639
105,8.75,W01,-5.9268,5.9393
105,8.75,W02,-9.0574,9.0306
106,8.8333,forklift,-4.1863,4.1609
