frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.5,-2.2
0,0.0,dropzone,-4.5859,2.313
0,0.0,W01,-5.9222,2.0367
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.4999,-2.1997
1,0.0833,dropzone,-4.5867,2.3128
1,0.0833,W01,-5.9222,2.0367
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.4997,-2.1988
2,0.1667,dropzone,-4.5889,2.3123
2,0.1667,W01,-5.9222,2.0367
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.4994,-2.1974
3,0.25,dropzone,-4.5926,2.3116
3,0.25,W01,-5.9222,2.0367
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.499,-2.1954
4,0.3333,dropzone,-4.5978,2.3105
4,0.3333,W01,-5.9222,2.0367
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.4985,-2.1928
5,0.4167,dropzone,-4.6043,2.3091
5,0.4167,W01,-5.9222,2.0367
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.4978,-2.1897
6,0.5,dropzone,-4.6123,2.3074
6,0.5,W01,-5.9222,2.0367
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.497,-2.186
7,0.5833,dropzone,-4.6216,2.3054
7,0.5833,W01,-5.9222,2.0367
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.4961,-2.1819
8,0.6667,dropzone,-4.6322,2.3032
8,0.6667,W01,-5.9222,2.0367
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.4951,-2.1772
9,0.75,dropzone,-4.6442,2.3007
9,0.75,W01,-5.9222,2.0367
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.494,-2.172
10,0.8333,dropzone,-4.6574,2.2979
10,0.8333,W01,-5.9222,2.0367
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.4928,-2.1663
11,0.9167,dropzone,-4.6719,2.2948
11,0.9167,W01,-5.9222,2.0367
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.4915,-2.1602
12,1.0,dropzone,-4.6877,2.2915
12,1.0,W01,-5.9222,2.0367
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-0.49,-2.1535
13,1.0833,dropzone,-4.7046,2.2879
13,1.0833,W01,-5.9222,2.0367
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-0.4885,-2.1464
14,1.1667,dropzone,-4.7227,2.284
14,1.1667,W01,-5.9222,2.0367
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-0.4869,-2.1389
15,1.25,dropzone,-4.742,2.28
15,1.25,W01,-5.9222,2.0367
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-0.4852,-2.1309
16,1.3333,dropzone,-4.7624,2.2756
16,1.3333,W01,-5.9222,2.0367
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-0.4834,-2.1224
17,1.4167,dropzone,-4.784,2.2711
17,1.4167,W01,-5.9222,2.0367
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-0.4815,-2.1136
18,1.5,dropzone,-4.8066,2.2663
18,1.5,W01,-5.9222,2.0367
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-0.4795,-2.1043
19,1.5833,dropzone,-4.8302,2.2613
19,1.5833,W01,-5.9222,2.0367
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-0.4774,-2.0947
20,1.6667,dropzone,-4.8549,2.2561
20,1.6667,W01,-5.9222,2.0367
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-0.4753,-2.0846
21,1.75,dropzone,-4.8806,2.2506
21,1.75,W01,-5.9222,2.0367
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-0.473,-2.0741
22,1.8333,dropzone,-4.9073,2.245
22,1.8333,W01,-5.9222,2.0367
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-0.4707,-2.0633
23,1.9167,dropzone,-4.9349,2.2391
23,1.9167,W01,-5.9222,2.0367
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-0.4683,-2.0521
24,2.0,dropzone,-4.9635,2.2331
24,2.0,W01,-5.9222,2.0367
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-0.4658,-2.0406
25,2.0833,dropzone,-4.993,2.2268
25,2.0833,W01,-5.9222,2.0367
25,2.0833,W02,-10.3292,9.7089
26,2.1667,forklift,-0.4633,-2.0287
26,2.1667,dropzone,-5.0233,2.2204
26,2.1667,W01,-5.9222,2.0367
26,2.1667,W02,-10.3165,9.7021
27,2.25,forklift,-0.4607,-2.0165
27,2.25,dropzone,-5.0545,2.2138
27,2.25,W01,-5.9222,2.0367
27,2.25,W02,-10.3034,9.6951
28,2.3333,forklift,-0.458,-2.0039
28,2.3333,dropzone,-5.0865,2.207
28,2.3333,W01,-5.9222,2.0367
28,2.3333,W02,-10.2899,9.688
29,2.4167,forklift,-0.4552,-1.9911
29,2.4167,dropzone,-5.1194,2.2001
29,2.4167,W01,-5.9222,2.0367
29,2.4167,W02,-10.2762,9.6806
30,2.5,forklift,-0.4524,-1.9779
30,2.5,dropzone,-5.153,2.193
30,2.5,W01,-5.9222,2.0367
30,2.5,W02,-10.2621,9.6731
31,2.5833,forklift,-0.4495,-1.9645
31,2.5833,dropzone,-5.1873,2.1857
31,2.5833,W01,-5.9222,2.0367
31,2.5833,W02,-10.2477,9.6654
32,2.6667,forklift,-0.4466,-1.9507
32,2.6667,dropzone,-5.2224,2.1783
32,2.6667,W01,-5.9222,2.0367
32,2.6667,W02,-10.2329,9.6576
33,2.75,forklift,-0.4436,-1.9367
33,2.75,dropzone,-5.2582,2.1707
33,2.75,W01,-5.9222,2.0367
33,2.75,W02,-10.2179,9.6496
34,2.8333,forklift,-0.4405,-1.9224
34,2.8333,dropzone,-5.2947,2.163
34,2.8333,W01,-5.9222,2.0367
34,2.8333,W02,-10.2026,9.6414
35,2.9167,forklift,-0.4374,-1.9079
35,2.9167,dropzone,-5.3318,2.1551
35,2.9167,W01,-5.9222,2.0367
35,2.9167,W02,-10.1871,9.6331
36,3.0,forklift,-0.4342,-1.8931
36,3.0,dropzone,-5.3695,2.1472
36,3.0,W01,-5.9222,2.0367
36,3.0,W02,-10.1712,9.6247
37,3.0833,forklift,-0.431,-1.8781
37,3.0833,dropzone,-5.4078,2.1391
37,3.0833,W01,-5.9222,2.0367
37,3.0833,W02,-10.1551,9.6161
38,3.1667,forklift,-0.4278,-1.8629
38,3.1667,dropzone,-5.4467,2.1308
38,3.1667,W01,-5.9222,2.0367
38,3.1667,W02,-10.1388,9.6074
39,3.25,forklift,-0.4245,-1.8475
39,3.25,dropzone,-5.4862,2.1225
39,3.25,W01,-5.9222,2.0367
39,3.25,W02,-10.1223,9.5985
