frame,time_s,object,world_x,world_y
0,0.0,forklift,-1.9323,1.2772
0,0.0,dropzone,-8.6083,4.2539
0,0.0,W01,-9.1828,6.5966
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-1.9332,1.2778
1,0.0833,dropzone,-8.608,4.254
1,0.0833,W01,-9.1822,6.5962
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-1.9361,1.2798
2,0.1667,dropzone,-8.6071,4.2542
2,0.1667,W01,-9.1806,6.5948
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-1.9409,1.283
3,0.25,dropzone,-8.6056,4.2545
3,0.25,W01,-9.1778,6.5924
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-1.9476,1.2874
4,0.3333,dropzone,-8.6035,4.255
4,0.3333,W01,-9.174,6.5892
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-1.956,1.2931
5,0.4167,dropzone,-8.6008,4.2555
5,0.4167,W01,-9.1692,6.5851
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-1.9663,1.2999
6,0.5,dropzone,-8.5976,4.2562
6,0.5,W01,-9.1634,6.5802
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-1.9783,1.308
7,0.5833,dropzone,-8.5938,4.257
7,0.5833,W01,-9.1565,6.5744
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-1.9921,1.3172
8,0.6667,dropzone,-8.5894,4.258
8,0.6667,W01,-9.1487,6.5677
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-2.0075,1.3275
9,0.75,dropzone,-8.5846,4.259
9,0.75,W01,-9.1399,6.5603
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-2.0246,1.3389
10,0.8333,dropzone,-8.5792,4.2601
10,0.8333,W01,-9.1301,6.552
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-2.0434,1.3514
11,0.9167,dropzone,-8.5733,4.2614
11,0.9167,W01,-9.1195,6.5429
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-2.0637,1.365
12,1.0,dropzone,-8.5668,4.2628
12,1.0,W01,-9.1079,6.5331
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-2.0856,1.3797
13,1.0833,dropzone,-8.5599,4.2642
13,1.0833,W01,-9.0954,6.5225
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-2.109,1.3953
14,1.1667,dropzone,-8.5525,4.2658
14,1.1667,W01,-9.0821,6.5112
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-2.1339,1.412
15,1.25,dropzone,-8.5447,4.2675
15,1.25,W01,-9.0679,6.4992
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-2.1603,1.4296
16,1.3333,dropzone,-8.5364,4.2693
16,1.3333,W01,-9.0528,6.4864
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-2.1881,1.4482
17,1.4167,dropzone,-8.5276,4.2711
17,1.4167,W01,-9.037,6.473
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-2.2173,1.4677
18,1.5,dropzone,-8.5184,4.2731
18,1.5,W01,-9.0203,6.4589
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-2.2479,1.4882
19,1.5833,dropzone,-8.5087,4.2751
19,1.5833,W01,-9.0029,6.4441
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-2.2798,1.5095
20,1.6667,dropzone,-8.4987,4.2773
20,1.6667,W01,-8.9847,6.4287
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-2.313,1.5317
21,1.75,dropzone,-8.4882,4.2795
21,1.75,W01,-8.9658,6.4126
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-2.3475,1.5547
22,1.8333,dropzone,-8.4773,4.2818
22,1.8333,W01,-8.9462,6.396
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-2.3832,1.5786
23,1.9167,dropzone,-8.466,4.2842
23,1.9167,W01,-8.9258,6.3787
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-2.4201,1.6032
24,2.0,dropzone,-8.4544,4.2867
24,2.0,W01,-8.9048,6.3609
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-2.4582,1.6287
25,2.0833,dropzone,-8.4424,4.2893
25,2.0833,W01,-8.8831,6.3425
25,2.0833,W02,-10.3292,9.7089
26,2.1667,forklift,-2.4974,1.6549
26,2.1667,dropzone,-8.43,4.2919
26,2.1667,W01,-8.8608,6.3235
26,2.1667,W02,-10.3165,9.7021
27,2.25,forklift,-2.5377,1.6818
27,2.25,dropzone,-8.4173,4.2946
27,2.25,W01,-8.8378,6.304
27,2.25,W02,-10.3034,9.6951
28,2.3333,forklift,-2.579,1.7095
28,2.3333,dropzone,-8.4042,4.2974
28,2.3333,W01,-8.8142,6.284
28,2.3333,W02,-10.2899,9.688
29,2.4167,forklift,-2.6215,1.7379
29,2.4167,dropzone,-8.3908,4.3003
29,2.4167,W01,-8.79,6.2635
29,2.4167,W02,-10.2762,9.6806
30,2.5,forklift,-2.6649,1.7669
30,2.5,dropzone,-8.3771,4.3032
30,2.5,W01,-8.7653,6.2425
30,2.5,W02,-10.2621,9.6731
31,2.5833,forklift,-2.7093,1.7965
31,2.5833,dropzone,-8.3631,4.3062
31,2.5833,W01,-8.74,6.2211
31,2.5833,W02,-10.2477,9.6654
32,2.6667,forklift,-2.7546,1.8268
32,2.6667,dropzone,-8.3488,4.3092
32,2.6667,W01,-8.7142,6.1992
32,2.6667,W02,-10.2329,9.6576
33,2.75,forklift,-2.8008,1.8577
33,2.75,dropzone,-8.3342,4.3123
33,2.75,W01,-8.6878,6.1768
33,2.75,W02,-10.2179,9.6496
34,2.8333,forklift,-2.8479,1.8892
34,2.8333,dropzone,-8.3194,4.3155
34,2.8333,W01,-8.661,6.1541
34,2.8333,W02,-10.2026,9.6414
35,2.9167,forklift,-2.8959,1.9213
35,2.9167,dropzone,-8.3043,4.3187
35,2.9167,W01,-8.6337,6.1309
35,2.9167,W02,-10.1871,9.6331
36,3.0,forklift,-2.9446,1.9538
36,3.0,dropzone,-8.2889,4.322
36,3.0,W01,-8.6059,6.1074
