frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.255,0.8226
0,0.0,dropzone,-7.5271,1.4768
0,0.0,W01,-8.1622,7.2055
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.256,0.8235
1,0.0833,dropzone,-7.5271,1.4768
1,0.0833,W01,-8.1615,7.205
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.2588,0.8261
2,0.1667,dropzone,-7.5271,1.4768
2,0.1667,W01,-8.1594,7.2036
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.2634,0.8303
3,0.25,dropzone,-7.5271,1.4768
3,0.25,W01,-8.1558,7.2013
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.2698,0.8363
4,0.3333,dropzone,-7.5271,1.4768
4,0.3333,W01,-8.1509,7.198
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.2781,0.8439
5,0.4167,dropzone,-7.5271,1.4768
5,0.4167,W01,-8.1446,7.1939
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.288,0.853
6,0.5,dropzone,-7.5271,1.4768
6,0.5,W01,-8.1369,7.1889
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.2997,0.8638
7,0.5833,dropzone,-7.5271,1.4768
7,0.5833,W01,-8.128,7.183
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.313,0.8761
8,0.6667,dropzone,-7.5271,1.4768
8,0.6667,W01,-8.1178,7.1763
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.3279,0.8899
9,0.75,dropzone,-7.5271,1.4768
9,0.75,W01,-8.1063,7.1688
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.3445,0.9052
10,0.8333,dropzone,-7.5271,1.4768
10,0.8333,W01,-8.0936,7.1604
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.3627,0.9219
11,0.9167,dropzone,-7.5271,1.4768
11,0.9167,W01,-8.0797,7.1513
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.3824,0.9401
12,1.0,dropzone,-7.5271,1.4768
12,1.0,W01,-8.0646,7.1414
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-0.4036,0.9597
13,1.0833,dropzone,-7.5271,1.4768
13,1.0833,W01,-8.0483,7.1307
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-0.4263,0.9806
14,1.1667,dropzone,-7.5271,1.4768
14,1.1667,W01,-8.0309,7.1193
14,1.1667,W02,-10.4426,9.7694
