frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-5.6151,2.0528,-5.6151,2.0528,-0.5,-2.2,-0.5,-2.2,-0.2904,-1.2222,-4.7907,2.4917,-4.7907,2.4917,0.0,0,0.0,0,6.6521,6.2512,0.934,0.0,1.0,1,SAFE,safe,,,6.2512
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,-0.5,-2.2,-0.5,-2.2,-0.2904,-1.2222,-4.7907,2.4917,-4.7907,2.4917,0.0,0,0.0,0,15.6205,15.0241,9.274,0.0,0.0,0,SAFE,safe,,,15.0241
1,0.0833,0,W01,-5.6151,2.0528,-5.6151,2.0528,-0.4999,-2.1997,-0.4999,-2.1997,-0.2904,-1.2219,-4.7913,2.4915,-4.7913,2.4915,0.0,0,0.0,0,6.652,6.2511,0.9333,0.0,1.0,1,SAFE,safe,,,6.2511
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,-0.4999,-2.1997,-0.4999,-2.1997,-0.2904,-1.2219,-4.7913,2.4915,-4.7913,2.4915,0.0,0,0.0,0,15.62,15.0236,9.2734,0.0,0.0,0,SAFE,safe,,,15.0236
2,0.1667,1,W01,-5.6151,2.0528,-5.6151,2.0528,-0.4997,-2.1988,-0.4997,-2.1988,-0.2902,-1.221,-4.7933,2.491,-4.7933,2.491,0.0,0,0.0,0,6.6516,6.2508,0.9313,0.0,1.0,1,SAFE,safe,,,6.2508
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,-0.4997,-2.1988,-0.4997,-2.1988,-0.2902,-1.221,-4.7933,2.491,-4.7933,2.491,0.0,0,0.0,0,15.6184,15.0221,9.2716,0.0,0.0,0,SAFE,safe,,,15.0221
3,0.25,0,W01,-5.6151,2.0528,-5.6151,2.0528,-0.4994,-2.1974,-0.4994,-2.1974,-0.2899,-1.2196,-4.7966,2.4902,-4.7966,2.4902,0.0,0,0.0,0,6.6509,6.2503,0.9281,0.0,1.0,1,SAFE,safe,,,6.2503
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,-0.4994,-2.1974,-0.4994,-2.1974,-0.2899,-1.2196,-4.7966,2.4902,-4.7966,2.4902,0.0,0,0.0,0,15.6159,15.0195,9.2687,0.0,0.0,0,SAFE,safe,,,15.0195
4,0.3333,1,W01,-5.6151,2.0528,-5.6151,2.0528,-0.499,-2.1954,-0.499,-2.1954,-0.2895,-1.2176,-4.8011,2.4891,-4.8011,2.4891,0.0,0,0.0,0,6.6499,6.2496,0.9235,0.0,1.0,1,SAFE,safe,,,6.2496
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,-0.499,-2.1954,-0.499,-2.1954,-0.2895,-1.2176,-4.8011,2.4891,-4.8011,2.4891,0.0,0,0.0,0,15.6124,15.016,9.2645,0.0,0.0,0,SAFE,safe,,,15.016
5,0.4167,0,W01,-5.6151,2.0528,-5.6151,2.0528,-0.4985,-2.1928,-0.4985,-2.1928,-0.2889,-1.215,-4.8069,2.4876,-4.8069,2.4876,0.0,0,0.0,0,6.6487,6.2487,0.9177,0.0,1.0,1,SAFE,safe,,,6.2487
5,0.4167,0,W02,-10.4923,9.7959,-10.4923,9.7959,-0.4985,-2.1928,-0.4985,-2.1928,-0.2889,-1.215,-4.8069,2.4876,-4.8069,2.4876,0.0,0,0.0,0,15.6078,15.0116,9.2593,0.0,0.0,0,SAFE,safe,,,15.0116
6,0.5,1,W01,-5.6151,2.0528,-5.6151,2.0528,-0.4978,-2.1897,-0.4978,-2.1897,-0.2882,-1.2119,-4.814,2.4858,-4.814,2.4858,0.0,0,0.0,0,6.6472,6.2477,0.9107,0.0,1.0,1,SAFE,safe,,,6.2477
6,0.5,1,W02,-10.4889,9.7941,-10.4889,9.7941,-0.4978,-2.1897,-0.4978,-2.1897,-0.2882,-1.2119,-4.814,2.4858,-4.814,2.4858,0.0,0,0.0,0,15.6024,15.0062,9.2529,0.0,0.0,0,SAFE,safe,,,15.0062
