frame,time_s,object,world_x,world_y
0,0.0,forklift,-1.4643,0.0552
0,0.0,dropzone,-8.343,2.2202
0,0.0,W01,-9.4376,6.5408
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-1.4652,0.0561
1,0.0833,dropzone,-8.343,2.2202
1,0.0833,W01,-9.4369,6.5403
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-1.4679,0.0586
2,0.1667,dropzone,-8.343,2.2202
2,0.1667,W01,-9.4345,6.5388
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-1.4723,0.0628
3,0.25,dropzone,-8.343,2.2202
3,0.25,W01,-9.4307,6.5362
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-1.4784,0.0685
4,0.3333,dropzone,-8.343,2.2202
4,0.3333,W01,-9.4253,6.5327
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-1.4863,0.0759
5,0.4167,dropzone,-8.343,2.2202
5,0.4167,W01,-9.4185,6.5282
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-1.4957,0.0849
6,0.5,dropzone,-8.343,2.2202
6,0.5,W01,-9.4102,6.5227
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-1.5068,0.0954
7,0.5833,dropzone,-8.343,2.2202
7,0.5833,W01,-9.4006,6.5163
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-1.5194,0.1073
8,0.6667,dropzone,-8.343,2.2202
8,0.6667,W01,-9.3895,6.509
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-1.5337,0.1208
9,0.75,dropzone,-8.343,2.2202
9,0.75,W01,-9.377,6.5007
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-1.5494,0.1357
10,0.8333,dropzone,-8.343,2.2202
10,0.8333,W01,-9.3633,6.4916
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-1.5667,0.1521
11,0.9167,dropzone,-8.343,2.2202
11,0.9167,W01,-9.3482,6.4817
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-1.5854,0.1698
12,1.0,dropzone,-8.343,2.2202
12,1.0,W01,-9.3318,6.4708
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-1.6056,0.1889
13,1.0833,dropzone,-8.343,2.2202
13,1.0833,W01,-9.3142,6.4592
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-1.6271,0.2093
14,1.1667,dropzone,-8.343,2.2202
14,1.1667,W01,-9.2953,6.4467
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-1.6501,0.231
15,1.25,dropzone,-8.343,2.2202
15,1.25,W01,-9.2753,6.4335
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-1.6744,0.254
16,1.3333,dropzone,-8.343,2.2202
16,1.3333,W01,-9.254,6.4194
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-1.7,0.2782
17,1.4167,dropzone,-8.343,2.2202
17,1.4167,W01,-9.2316,6.4046
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-1.7269,0.3037
18,1.5,dropzone,-8.343,2.2202
18,1.5,W01,-9.2081,6.389
