frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.345,-1.9905
0,0.0,dropzone,-7.6411,-0.614
0,0.0,W01,-9.9542,8.0863
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.3449,-1.9903
1,0.0833,dropzone,-7.6411,-0.614
1,0.0833,W01,-9.954,8.086
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.3448,-1.9897
2,0.1667,dropzone,-7.6411,-0.614
2,0.1667,W01,-9.9534,8.0854
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.3445,-1.9886
3,0.25,dropzone,-7.6411,-0.614
3,0.25,W01,-9.9524,8.0843
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.3442,-1.9872
4,0.3333,dropzone,-7.6411,-0.614
4,0.3333,W01,-9.951,8.0828
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.3438,-1.9853
5,0.4167,dropzone,-7.6411,-0.614
5,0.4167,W01,-9.9493,8.0809
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.3432,-1.9831
6,0.5,dropzone,-7.6411,-0.614
6,0.5,W01,-9.9472,8.0786
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.3426,-1.9804
7,0.5833,dropzone,-7.6411,-0.614
7,0.5833,W01,-9.9447,8.0759
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.3419,-1.9774
8,0.6667,dropzone,-7.6411,-0.614
8,0.6667,W01,-9.9418,8.0728
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.3411,-1.974
9,0.75,dropzone,-7.6411,-0.614
9,0.75,W01,-9.9386,8.0694
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.3402,-1.9703
10,0.8333,dropzone,-7.6411,-0.614
10,0.8333,W01,-9.935,8.0655
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.3392,-1.9661
11,0.9167,dropzone,-7.6411,-0.614
11,0.9167,W01,-9.9311,8.0613
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.3382,-1.9617
12,1.0,dropzone,-7.6411,-0.614
12,1.0,W01,-9.9269,8.0568
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-0.337,-1.9569
13,1.0833,dropzone,-7.6411,-0.614
13,1.0833,W01,-9.9224,8.0519
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-0.3358,-1.9517
14,1.1667,dropzone,-7.6411,-0.614
14,1.1667,W01,-9.9175,8.0466
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-0.3345,-1.9463
15,1.25,dropzone,-7.6411,-0.614
15,1.25,W01,-9.9123,8.041
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-0.3332,-1.9405
16,1.3333,dropzone,-7.6411,-0.614
16,1.3333,W01,-9.9068,8.0351
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-0.3317,-1.9344
17,1.4167,dropzone,-7.6411,-0.614
17,1.4167,W01,-9.9011,8.0288
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-0.3302,-1.9279
18,1.5,dropzone,-7.6411,-0.614
18,1.5,W01,-9.895,8.0223
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-0.3286,-1.9212
19,1.5833,dropzone,-7.6411,-0.614
19,1.5833,W01,-9.8886,8.0154
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-0.3269,-1.9142
20,1.6667,dropzone,-7.6411,-0.614
20,1.6667,W01,-9.882,8.0083
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-0.3252,-1.9069
21,1.75,dropzone,-7.6411,-0.614
21,1.75,W01,-9.8751,8.0008
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-0.3234,-1.8994
22,1.8333,dropzone,-7.6411,-0.614
22,1.8333,W01,-9.868,7.9931
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-0.3216,-1.8915
23,1.9167,dropzone,-7.6411,-0.614
23,1.9167,W01,-9.8605,7.9851
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-0.3197,-1.8834
24,2.0,dropzone,-7.6411,-0.614
24,2.0,W01,-9.8529,7.9768
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-0.3177,-1.8751
25,2.0833,dropzone,-7.6411,-0.614
25,2.0833,W01,-9.845,7.9683
25,2.0833,W02,-10.3292,9.7089
26,2.1667,forklift,-0.3157,-1.8664
26,2.1667,dropzone,-7.6411,-0.614
26,2.1667,W01,-9.8368,7.9595
26,2.1667,W02,-10.3165,9.7021
27,2.25,forklift,-0.3136,-1.8576
27,2.25,dropzone,-7.6411,-0.614
27,2.25,W01,-9.8284,7.9504
27,2.25,W02,-10.3034,9.6951
28,2.3333,forklift,-0.3114,-1.8485
28,2.3333,dropzone,-7.6411,-0.614
28,2.3333,W01,-9.8198,7.9411
28,2.3333,W02,-10.2899,9.688
29,2.4167,forklift,-0.3092,-1.8392
29,2.4167,dropzone,-7.6411,-0.614
29,2.4167,W01,-9.811,7.9316
29,2.4167,W02,-10.2762,9.6806
30,2.5,forklift,-0.307,-1.8297
30,2.5,dropzone,-7.6411,-0.614
30,2.5,W01,-9.802,7.9219
30,2.5,W02,-10.2621,9.6731
31,2.5833,forklift,-0.3046,-1.8199
31,2.5833,dropzone,-7.6411,-0.614
31,2.5833,W01,-9.7928,7.9119
31,2.5833,W02,-10.2477,9.6654
