frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-10.8251,8.1092,-10.8251,8.1092,-0.2956,-2.5145,-0.2956,-2.5145,-0.2478,-1.5156,-7.8212,-1.2253,-7.8212,-1.2253,0.0,0,0.0,0,14.9577,14.3009,9.8059,0.0,0.0,0,SAFE,safe,,,14.3009
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,-0.2956,-2.5145,-0.2956,-2.5145,-0.2478,-1.5156,-7.8212,-1.2253,-7.8212,-1.2253,0.0,0,0.0,0,15.993,15.2693,11.346,0.0,0.0,0,SAFE,safe,,,15.2693
1,0.0833,0,W01,-10.8248,8.1088,-10.8248,8.1088,-0.2955,-2.5142,-0.2955,-2.5142,-0.2478,-1.5154,-7.8212,-1.2253,-7.8212,-1.2253,0.0,0,0.0,0,14.9571,14.3003,9.8055,0.0,0.0,0,SAFE,safe,,,14.3003
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,-0.2955,-2.5142,-0.2955,-2.5142,-0.2478,-1.5154,-7.8212,-1.2253,-7.8212,-1.2253,0.0,0,0.0,0,15.9925,15.2688,11.3458,0.0,0.0,0,SAFE,safe,,,15.2688
2,0.1667,1,W01,-10.8238,8.1077,-10.8238,8.1077,-0.2955,-2.5135,-0.2955,-2.5135,-0.2477,-1.5146,-7.8212,-1.2253,-7.8212,-1.2253,0.0,0,0.0,0,14.9551,14.2983,9.8041,0.0,0.0,0,SAFE,safe,,,14.2983
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,-0.2955,-2.5135,-0.2955,-2.5135,-0.2477,-1.5146,-7.8212,-1.2253,-7.8212,-1.2253,0.0,0,0.0,0,15.991,15.2672,11.3451,0.0,0.0,0,SAFE,safe,,,15.2672
3,0.25,0,W01,-10.8222,8.1058,-10.8222,8.1058,-0.2955,-2.5123,-0.2955,-2.5123,-0.2477,-1.5134,-7.8212,-1.2253,-7.8212,-1.2253,0.0,0,0.0,0,14.9518,14.2951,9.8017,0.0,0.0,0,SAFE,safe,,,14.2951
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,-0.2955,-2.5123,-0.2955,-2.5123,-0.2477,-1.5134,-7.8212,-1.2253,-7.8212,-1.2253,0.0,0,0.0,0,15.9884,15.2647,11.3439,0.0,0.0,0,SAFE,safe,,,15.2647
4,0.3333,1,W01,-10.8201,8.1031,-10.8201,8.1031,-0.2954,-2.5106,-0.2954,-2.5106,-0.2476,-1.5117,-7.8212,-1.2253,-7.8212,-1.2253,0.0,0,0.0,0,14.9472,14.2906,9.7985,0.0,0.0,0,SAFE,safe,,,14.2906
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,-0.2954,-2.5106,-0.2954,-2.5106,-0.2476,-1.5117,-7.8212,-1.2253,-7.8212,-1.2253,0.0,0,0.0,0,15.9849,15.2612,11.3423,0.0,0.0,0,SAFE,safe,,,15.2612
