frame,time_s,object,world_x,world_y
0,0.0,forklift,-3.1215,1.2221
0,0.0,dropzone,-9.2247,3.883
0,0.0,W01,-10.0039,6.2083
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-3.1223,1.2228
1,0.0833,dropzone,-9.2243,3.8832
1,0.0833,W01,-10.0033,6.2079
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-3.1248,1.2248
2,0.1667,dropzone,-9.2233,3.8836
2,0.1667,W01,-10.0014,6.2068
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-3.1289,1.2281
3,0.25,dropzone,-9.2217,3.8844
3,0.25,W01,-9.9983,6.205
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-3.1345,1.2327
4,0.3333,dropzone,-9.2194,3.8855
4,0.3333,W01,-9.994,6.2024
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-3.1416,1.2386
5,0.4167,dropzone,-9.2165,3.8868
5,0.4167,W01,-9.9886,6.1991
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-3.1503,1.2457
6,0.5,dropzone,-9.2129,3.8885
6,0.5,W01,-9.982,6.1951
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-3.1605,1.254
7,0.5833,dropzone,-9.2088,3.8904
7,0.5833,W01,-9.9742,6.1905
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-3.1721,1.2636
8,0.6667,dropzone,-9.204,3.8926
8,0.6667,W01,-9.9654,6.1852
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-3.1852,1.2743
9,0.75,dropzone,-9.1987,3.895
9,0.75,W01,-9.9554,6.1792
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-3.1997,1.2861
10,0.8333,dropzone,-9.1928,3.8978
10,0.8333,W01,-9.9444,6.1726
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-3.2155,1.2991
11,0.9167,dropzone,-9.1863,3.9008
11,0.9167,W01,-9.9324,6.1653
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-3.2327,1.3132
12,1.0,dropzone,-9.1793,3.904
12,1.0,W01,-9.9193,6.1574
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-3.2513,1.3283
13,1.0833,dropzone,-9.1718,3.9075
13,1.0833,W01,-9.9052,6.149
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-3.2711,1.3445
14,1.1667,dropzone,-9.1637,3.9113
14,1.1667,W01,-9.8901,6.1399
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-3.2922,1.3618
15,1.25,dropzone,-9.1551,3.9152
15,1.25,W01,-9.8741,6.1303
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-3.3145,1.3801
16,1.3333,dropzone,-9.146,3.9194
16,1.3333,W01,-9.8571,6.1201
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-3.338,1.3993
17,1.4167,dropzone,-9.1364,3.9239
17,1.4167,W01,-9.8392,6.1093
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-3.3628,1.4196
18,1.5,dropzone,-9.1263,3.9286
18,1.5,W01,-9.8204,6.098
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-3.3886,1.4407
19,1.5833,dropzone,-9.1157,3.9334
19,1.5833,W01,-9.8007,6.0862
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-3.4156,1.4628
20,1.6667,dropzone,-9.1047,3.9385
20,1.6667,W01,-9.7801,6.0738
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-3.4437,1.4858
21,1.75,dropzone,-9.0932,3.9438
21,1.75,W01,-9.7588,6.061
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-3.4729,1.5097
