frame,time_s,object,world_x,world_y
0,0.0,forklift,-2.2568,0.9859
0,0.0,dropzone,-8.7032,3.466
0,0.0,W01,-9.5581,6.3755
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-2.2578,0.9865
1,0.0833,dropzone,-8.7029,3.4662
1,0.0833,W01,-9.5575,6.375
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-2.2605,0.9885
2,0.1667,dropzone,-8.702,3.4667
2,0.1667,W01,-9.5557,6.3736
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-2.265,0.9917
3,0.25,dropzone,-8.7005,3.4675
3,0.25,W01,-9.5526,6.3712
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-2.2713,0.9961
4,0.3333,dropzone,-8.6983,3.4687
4,0.3333,W01,-9.5484,6.3679
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-2.2793,1.0018
5,0.4167,dropzone,-8.6956,3.4702
5,0.4167,W01,-9.543,6.3637
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-2.289,1.0087
6,0.5,dropzone,-8.6923,3.472
6,0.5,W01,-9.5365,6.3587
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-2.3004,1.0168
7,0.5833,dropzone,-8.6884,3.4742
7,0.5833,W01,-9.5288,6.3527
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-2.3133,1.0261
8,0.6667,dropzone,-8.684,3.4766
8,0.6667,W01,-9.5201,6.3459
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-2.3279,1.0364
9,0.75,dropzone,-8.6791,3.4794
9,0.75,W01,-9.5103,6.3383
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-2.3441,1.0479
10,0.8333,dropzone,-8.6736,3.4824
10,0.8333,W01,-9.4994,6.3298
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-2.3618,1.0605
11,0.9167,dropzone,-8.6676,3.4858
11,0.9167,W01,-9.4875,6.3205
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-2.381,1.0742
12,1.0,dropzone,-8.661,3.4894
12,1.0,W01,-9.4745,6.3105
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-2.4017,1.0889
13,1.0833,dropzone,-8.654,3.4933
13,1.0833,W01,-9.4606,6.2996
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-2.4238,1.1046
14,1.1667,dropzone,-8.6465,3.4975
14,1.1667,W01,-9.4457,6.288
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-2.4474,1.1214
15,1.25,dropzone,-8.6385,3.5019
15,1.25,W01,-9.4299,6.2757
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-2.4723,1.1391
16,1.3333,dropzone,-8.63,3.5066
16,1.3333,W01,-9.4131,6.2626
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-2.4986,1.1578
17,1.4167,dropzone,-8.6211,3.5116
17,1.4167,W01,-9.3954,6.2489
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-2.5261,1.1774
18,1.5,dropzone,-8.6117,3.5168
18,1.5,W01,-9.3768,6.2344
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-2.555,1.1979
19,1.5833,dropzone,-8.6019,3.5222
19,1.5833,W01,-9.3574,6.2193
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-2.5852,1.2194
20,1.6667,dropzone,-8.5917,3.5279
20,1.6667,W01,-9.3371,6.2035
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-2.6165,1.2417
21,1.75,dropzone,-8.581,3.5339
21,1.75,W01,-9.316,6.187
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-2.6491,1.2649
22,1.8333,dropzone,-8.5699,3.54
22,1.8333,W01,-9.294,6.17
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-2.6828,1.2888
23,1.9167,dropzone,-8.5585,3.5464
23,1.9167,W01,-9.2713,6.1523
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-2.7177,1.3136
24,2.0,dropzone,-8.5466,3.5529
24,2.0,W01,-9.2478,6.134
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-2.7537,1.3392
25,2.0833,dropzone,-8.5344,3.5597
25,2.0833,W01,-9.2236,6.1152
25,2.0833,W02,-10.3292,9.7089
26,2.1667,forklift,-2.7907,1.3656
26,2.1667,dropzone,-8.5218,3.5667
26,2.1667,W01,-9.1987,6.0958
26,2.1667,W02,-10.3165,9.7021
27,2.25,forklift,-2.8288,1.3927
27,2.25,dropzone,-8.5089,3.5739
27,2.25,W01,-9.1731,6.0758
27,2.25,W02,-10.3034,9.6951
28,2.3333,forklift,-2.8679,1.4205
28,2.3333,dropzone,-8.4956,3.5813
28,2.3333,W01,-9.1467,6.0554
28,2.3333,W02,-10.2899,9.688
29,2.4167,forklift,-2.908,1.449
29,2.4167,dropzone,-8.482,3.5888
29,2.4167,W01,-9.1198,6.0344
29,2.4167,W02,-10.2762,9.6806
30,2.5,forklift,-2.949,1.4781
