frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.5,-2.2
0,0.0,dropzone,-6.253,3.1339
0,0.0,W01,-7.5183,2.3313
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.4999,-2.1997
1,0.0833,dropzone,-6.2535,3.1337
1,0.0833,W01,-7.5183,2.3313
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.4997,-2.1988
2,0.1667,dropzone,-6.2553,3.1331
2,0.1667,W01,-7.5183,2.3313
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.4994,-2.1974
3,0.25,dropzone,-6.2582,3.132
3,0.25,W01,-7.5183,2.3313
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.499,-2.1954
4,0.3333,dropzone,-6.2623,3.1306
4,0.3333,W01,-7.5183,2.3313
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.4985,-2.1928
5,0.4167,dropzone,-6.2674,3.1287
5,0.4167,W01,-7.5183,2.3313
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.4978,-2.1897
6,0.5,dropzone,-6.2737,3.1265
6,0.5,W01,-7.5183,2.3313
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.497,-2.186
7,0.5833,dropzone,-6.281,3.1238
7,0.5833,W01,-7.5183,2.3313
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.4961,-2.1819
8,0.6667,dropzone,-6.2893,3.1208
8,0.6667,W01,-7.5183,2.3313
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.4951,-2.1772
9,0.75,dropzone,-6.2987,3.1174
9,0.75,W01,-7.5183,2.3313
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.494,-2.172
10,0.8333,dropzone,-6.3091,3.1136
10,0.8333,W01,-7.5183,2.3313
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.4928,-2.1663
11,0.9167,dropzone,-6.3205,3.1095
11,0.9167,W01,-7.5183,2.3313
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.4915,-2.1602
12,1.0,dropzone,-6.3329,3.1051
12,1.0,W01,-7.5183,2.3313
12,1.0,W02,-10.4573,9.7772
