frame,time_s,object,world_x,world_y
0,0.0,forklift,-1.0155,0.6387
0,0.0,dropzone,-7.8424,2.0837
0,0.0,W01,-9.3881,7.0788
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-1.0166,0.6396
1,0.0833,dropzone,-7.8424,2.0837
1,0.0833,W01,-9.3873,7.0783
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-1.0195,0.6422
2,0.1667,dropzone,-7.8424,2.0837
2,0.1667,W01,-9.3851,7.0769
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-1.0245,0.6465
3,0.25,dropzone,-7.8424,2.0837
3,0.25,W01,-9.3813,7.0746
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-1.0314,0.6526
4,0.3333,dropzone,-7.8424,2.0837
4,0.3333,W01,-9.3762,7.0714
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-1.0401,0.6603
5,0.4167,dropzone,-7.8424,2.0837
5,0.4167,W01,-9.3696,7.0672
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-1.0507,0.6696
6,0.5,dropzone,-7.8424,2.0837
6,0.5,W01,-9.3616,7.0622
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-1.0631,0.6805
7,0.5833,dropzone,-7.8424,2.0837
7,0.5833,W01,-9.3522,7.0564
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-1.0773,0.6929
8,0.6667,dropzone,-7.8424,2.0837
8,0.6667,W01,-9.3415,7.0497
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-1.0933,0.7069
9,0.75,dropzone,-7.8424,2.0837
9,0.75,W01,-9.3294,7.0421
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-1.111,0.7225
10,0.8333,dropzone,-7.8424,2.0837
10,0.8333,W01,-9.3161,7.0338
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-1.1303,0.7395
11,0.9167,dropzone,-7.8424,2.0837
11,0.9167,W01,-9.3015,7.0247
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-1.1513,0.7579
12,1.0,dropzone,-7.8424,2.0837
12,1.0,W01,-9.2856,7.0148
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-1.174,0.7778
13,1.0833,dropzone,-7.8424,2.0837
13,1.0833,W01,-9.2686,7.0041
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-1.1982,0.799
14,1.1667,dropzone,-7.8424,2.0837
14,1.1667,W01,-9.2503,6.9927
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-1.2239,0.8216
15,1.25,dropzone,-7.8424,2.0837
15,1.25,W01,-9.2309,6.9805
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-1.2512,0.8455
16,1.3333,dropzone,-7.8424,2.0837
16,1.3333,W01,-9.2103,6.9677
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-1.2799,0.8708
17,1.4167,dropzone,-7.8424,2.0837
17,1.4167,W01,-9.1886,6.9541
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-1.3101,0.8972
18,1.5,dropzone,-7.8424,2.0837
18,1.5,W01,-9.1659,6.9399
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-1.3417,0.925
19,1.5833,dropzone,-7.8424,2.0837
19,1.5833,W01,-9.142,6.925
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-1.3746,0.9539
20,1.6667,dropzone,-7.8424,2.0837
20,1.6667,W01,-9.1172,6.9095
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-1.4089,0.984
21,1.75,dropzone,-7.8424,2.0837
21,1.75,W01,-9.0913,6.8933
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-1.4445,1.0153
22,1.8333,dropzone,-7.8424,2.0837
22,1.8333,W01,-9.0644,6.8765
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-1.4814,1.0477
23,1.9167,dropzone,-7.8424,2.0837
23,1.9167,W01,-9.0366,6.8591
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-1.5196,1.0812
24,2.0,dropzone,-7.8424,2.0837
24,2.0,W01,-9.0078,6.8411
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-1.5589,1.1157
25,2.0833,dropzone,-7.8424,2.0837
25,2.0833,W01,-8.9781,6.8225
25,2.0833,W02,-10.3292,9.7089
26,2.1667,forklift,-1.5994,1.1513
26,2.1667,dropzone,-7.8424,2.0837
26,2.1667,W01,-8.9476,6.8034
26,2.1667,W02,-10.3165,9.7021
27,2.25,forklift,-1.6411,1.1878
27,2.25,dropzone,-7.8424,2.0837
27,2.25,W01,-8.9161,6.7838
27,2.25,W02,-10.3034,9.6951
28,2.3333,forklift,-1.6838,1.2254
28,2.3333,dropzone,-7.8424,2.0837
