frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.5456,-2.1734
0,0.0,dropzone,-8.5598,2.8738
0,0.0,W01,-5.724,4.4176
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.5458,-2.1721
1,0.0833,dropzone,-8.5598,2.8738
1,0.0833,W01,-5.723,4.4176
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.5464,-2.1682
2,0.1667,dropzone,-8.5598,2.8738
2,0.1667,W01,-5.7202,4.4174
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.5475,-2.1618
3,0.25,dropzone,-8.5598,2.8738
3,0.25,W01,-5.7155,4.4171
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.5489,-2.1529
4,0.3333,dropzone,-8.5598,2.8738
4,0.3333,W01,-5.7091,4.4166
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.5507,-2.1415
5,0.4167,dropzone,-8.5598,2.8738
5,0.4167,W01,-5.7008,4.4161
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.5529,-2.1278
6,0.5,dropzone,-8.5598,2.8738
6,0.5,W01,-5.6909,4.4154
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.5555,-2.1116
7,0.5833,dropzone,-8.5598,2.8738
7,0.5833,W01,-5.6792,4.4147
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.5584,-2.0932
8,0.6667,dropzone,-8.5598,2.8738
8,0.6667,W01,-5.6658,4.4138
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.5617,-2.0725
9,0.75,dropzone,-8.5598,2.8738
9,0.75,W01,-5.6508,4.4128
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.5654,-2.0496
10,0.8333,dropzone,-8.5598,2.8738
10,0.8333,W01,-5.6341,4.4117
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.5694,-2.0244
11,0.9167,dropzone,-8.5598,2.8738
11,0.9167,W01,-5.6159,4.4105
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.5737,-1.9972
12,1.0,dropzone,-8.5598,2.8738
12,1.0,W01,-5.5962,4.4092
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-0.5784,-1.9678
13,1.0833,dropzone,-8.5598,2.8738
13,1.0833,W01,-5.5749,4.4078
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-0.5834,-1.9364
14,1.1667,dropzone,-8.5598,2.8738
14,1.1667,W01,-5.5521,4.4063
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-0.5887,-1.903
15,1.25,dropzone,-8.5598,2.8738
15,1.25,W01,-5.5279,4.4047
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-0.5944,-1.8676
16,1.3333,dropzone,-8.5598,2.8738
16,1.3333,W01,-5.5022,4.403
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-0.6003,-1.8303
17,1.4167,dropzone,-8.5598,2.8738
17,1.4167,W01,-5.4752,4.4012
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-0.6065,-1.7911
18,1.5,dropzone,-8.5598,2.8738
18,1.5,W01,-5.4468,4.3993
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-0.6131,-1.7501
19,1.5833,dropzone,-8.5598,2.8738
19,1.5833,W01,-5.4171,4.3974
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-0.6199,-1.7073
20,1.6667,dropzone,-8.5598,2.8738
20,1.6667,W01,-5.386,4.3953
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-0.627,-1.6628
21,1.75,dropzone,-8.5598,2.8738
21,1.75,W01,-5.3538,4.3932
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-0.6344,-1.6165
22,1.8333,dropzone,-8.5598,2.8738
22,1.8333,W01,-5.3202,4.391
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-0.642,-1.5687
23,1.9167,dropzone,-8.5598,2.8738
23,1.9167,W01,-5.2855,4.3887
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-0.6499,-1.5192
24,2.0,dropzone,-8.5598,2.8738
24,2.0,W01,-5.2496,4.3863
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-0.658,-1.4681
25,2.0833,dropzone,-8.5598,2.8738
25,2.0833,W01,-5.2126,4.3839
25,2.0833,W02,-10.3292,9.7089
26,2.1667,forklift,-0.6664,-1.4155
26,2.1667,dropzone,-8.5598,2.8738
26,2.1667,W01,-5.1745,4.3814
26,2.1667,W02,-10.3165,9.7021
27,2.25,forklift,-0.675,-1.3615
27,2.25,dropzone,-8.5598,2.8738
27,2.25,W01,-5.1353,4.3788
27,2.25,W02,-10.3034,9.6951
28,2.3333,forklift,-0.6839,-1.306
28,2.3333,dropzone,-8.5598,2.8738
28,2.3333,W01,-5.0951,4.3761
28,2.3333,W02,-10.2899,9.688
29,2.4167,forklift,-0.693,-1.2491
29,2.4167,dropzone,-8.5598,2.8738
29,2.4167,W01,-5.0538,4.3734
29,2.4167,W02,-10.2762,9.6806
30,2.5,forklift,-0.7022,-1.1908
30,2.5,dropzone,-8.5598,2.8738
30,2.5,W01,-5.0116,4.3706
30,2.5,W02,-10.2621,9.6731
31,2.5833,forklift,-0.7117,-1.1313
31,2.5833,dropzone,-8.5598,2.8738
31,2.5833,W01,-4.9685,4.3678
31,2.5833,W02,-10.2477,9.6654
32,2.6667,forklift,-0.7214,-1.0705
32,2.6667,dropzone,-8.5598,2.8738
32,2.6667,W01,-4.9244,4.3648
32,2.6667,W02,-10.2329,9.6576
33,2.75,forklift,-0.7313,-1.0085
33,2.75,dropzone,-8.5598,2.8738
33,2.75,W01,-4.8794,4.3619
33,2.75,W02,-10.2179,9.6496
34,2.8333,forklift,-0.7414,-0.9453
34,2.8333,dropzone,-8.5598,2.8738
34,2.8333,W01,-4.8336,4.3589
34,2.8333,W02,-10.2026,9.6414
35,2.9167,forklift,-0.7516,-0.881
35,2.9167,dropzone,-8.5598,2.8738
35,2.9167,W01,-4.787,4.3558
35,2.9167,W02,-10.1871,9.6331
36,3.0,forklift,-0.762,-0.8157
36,3.0,dropzone,-8.5598,2.8738
36,3.0,W01,-4.7396,4.3527
36,3.0,W02,-10.1712,9.6247
37,3.0833,forklift,-0.7726,-0.7493
37,3.0833,dropzone,-8.5598,2.8738
37,3.0833,W01,-4.6915,4.3495
37,3.0833,W02,-10.1551,9.6161
38,3.1667,forklift,-0.7834,-0.6819
38,3.1667,dropzone,-8.5598,2.8738
38,3.1667,W01,-4.6426,4.3462
38,3.1667,W02,-10.1388,9.6074
39,3.25,forklift,-0.7943,-0.6135
39,3.25,dropzone,-8.5598,2.8738
39,3.25,W01,-4.5931,4.343
39,3.25,W02,-10.1223,9.5985
40,3.3333,forklift,-0.8053,-0.5442
40,3.3333,dropzone,-8.5598,2.8738
40,3.3333,W01,-4.5429,4.3397
40,3.3333,W02,-10.1055,9.5896
41,3.4167,forklift,-0.8165,-0.4741
41,3.4167,dropzone,-8.5598,2.8738
41,3.4167,W01,-4.492,4.3363
41,3.4167,W02,-10.0885,9.5805
42,3.5,forklift,-0.8278,-0.4032
42,3.5,dropzone,-8.5598,2.8738
42,3.5,W01,-4.4406,4.3329
42,3.5,W02,-10.0713,9.5714
43,3.5833,forklift,-0.8392,-0.3315
43,3.5833,dropzone,-8.5598,2.8738
