frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.5,-2.2
0,0.0,dropzone,-4.6028,2.9996
0,0.0,W01,-6.2069,2.9324
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.4999,-2.1997
1,0.0833,dropzone,-4.6034,2.9995
1,0.0833,W01,-6.2069,2.9324
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.4997,-2.1988
2,0.1667,dropzone,-4.6052,2.9993
2,0.1667,W01,-6.2069,2.9324
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.4994,-2.1974
3,0.25,dropzone,-4.608,2.9989
3,0.25,W01,-6.2069,2.9324
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.499,-2.1954
4,0.3333,dropzone,-4.612,2.9984
4,0.3333,W01,-6.2069,2.9324
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.4985,-2.1928
5,0.4167,dropzone,-4.6171,2.9977
5,0.4167,W01,-6.2069,2.9324
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.4978,-2.1897
6,0.5,dropzone,-4.6233,2.9969
6,0.5,W01,-6.2069,2.9324
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.497,-2.186
7,0.5833,dropzone,-4.6306,2.996
7,0.5833,W01,-6.2069,2.9324
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.4961,-2.1819
8,0.6667,dropzone,-4.6388,2.995
8,0.6667,W01,-6.2069,2.9324
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.4951,-2.1772
9,0.75,dropzone,-4.6481,2.9938
9,0.75,W01,-6.2069,2.9324
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.494,-2.172
10,0.8333,dropzone,-4.6584,2.9924
10,0.8333,W01,-6.2069,2.9324
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.4928,-2.1663
11,0.9167,dropzone,-4.6697,2.991
11,0.9167,W01,-6.2069,2.9324
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.4915,-2.1602
12,1.0,dropzone,-4.6819,2.9894
12,1.0,W01,-6.2069,2.9324
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-0.49,-2.1535
13,1.0833,dropzone,-4.6951,2.9877
13,1.0833,W01,-6.2069,2.9324
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-0.4885,-2.1464
14,1.1667,dropzone,-4.7092,2.9859
14,1.1667,W01,-6.2069,2.9324
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-0.4869,-2.1389
15,1.25,dropzone,-4.7242,2.984
15,1.25,W01,-6.2069,2.9324
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-0.4852,-2.1309
16,1.3333,dropzone,-4.7401,2.9819
16,1.3333,W01,-6.2069,2.9324
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-0.4834,-2.1224
17,1.4167,dropzone,-4.7568,2.9798
17,1.4167,W01,-6.2069,2.9324
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-0.4815,-2.1136
18,1.5,dropzone,-4.7744,2.9775
18,1.5,W01,-6.2069,2.9324
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-0.4795,-2.1043
19,1.5833,dropzone,-4.7928,2.9751
19,1.5833,W01,-6.2069,2.9324
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-0.4774,-2.0947
20,1.6667,dropzone,-4.812,2.9727
20,1.6667,W01,-6.2069,2.9324
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-0.4753,-2.0846
21,1.75,dropzone,-4.832,2.9701
21,1.75,W01,-6.2069,2.9324
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-0.473,-2.0741
22,1.8333,dropzone,-4.8528,2.9674
22,1.8333,W01,-6.2069,2.9324
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-0.4707,-2.0633
23,1.9167,dropzone,-4.8743,2.9647
23,1.9167,W01,-6.2069,2.9324
23,1.9167,W02,-10.3536,9.7219
