frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.8676,1.3658
0,0.0,dropzone,-8.4151,1.8937
0,0.0,W01,-9.8848,6.507
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.8687,1.3668
1,0.0833,dropzone,-8.4151,1.8937
1,0.0833,W01,-9.8834,6.5067
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.8719,1.3698
2,0.1667,dropzone,-8.4151,1.8937
2,0.1667,W01,-9.8793,6.5057
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.8773,1.3748
3,0.25,dropzone,-8.4151,1.8937
3,0.25,W01,-9.8725,6.5041
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.8847,1.3817
4,0.3333,dropzone,-8.4151,1.8937
4,0.3333,W01,-9.8631,6.502
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.8942,1.3905
5,0.4167,dropzone,-8.4151,1.8937
5,0.4167,W01,-9.8511,6.4992
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.9056,1.4013
6,0.5,dropzone,-8.4151,1.8937
6,0.5,W01,-9.8365,6.4958
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.9191,1.4138
7,0.5833,dropzone,-8.4151,1.8937
7,0.5833,W01,-9.8194,6.4918
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.9344,1.4281
8,0.6667,dropzone,-8.4151,1.8937
8,0.6667,W01,-9.7999,6.4873
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.9517,1.4442
9,0.75,dropzone,-8.4151,1.8937
9,0.75,W01,-9.778,6.4822
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.9708,1.4621
10,0.8333,dropzone,-8.4151,1.8937
10,0.8333,W01,-9.7537,6.4765
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.9918,1.4816
11,0.9167,dropzone,-8.4151,1.8937
11,0.9167,W01,-9.7271,6.4703
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-1.0145,1.5028
12,1.0,dropzone,-8.4151,1.8937
12,1.0,W01,-9.6983,6.4636
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-1.0389,1.5256
13,1.0833,dropzone,-8.4151,1.8937
