frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-8.5386,7.9837,-8.5386,7.9837,-0.7749,1.4344,-0.7749,1.4344,-1.5099,2.1125,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,10.1572,9.1583,6.2991,0.0,0.0,0,SAFE,safe,,,9.1583
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,-0.7749,1.4344,-0.7749,1.4344,-1.5099,2.1125,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.8281,11.8288,8.3429,0.0,0.0,0,SAFE,safe,,,11.8288
1,0.0833,0,W01,-8.5381,7.9834,-8.5381,7.9834,-0.7757,1.4351,-0.7757,1.4351,-1.5106,2.1132,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,10.1556,9.1567,6.2987,0.0,0.0,0,SAFE,safe,,,9.1567
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,-0.7757,1.4351,-0.7757,1.4351,-1.5106,2.1132,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.8267,11.8274,8.3426,0.0,0.0,0,SAFE,safe,,,11.8274
2,0.1667,1,W01,-8.5365,7.9824,-8.5365,7.9824,-0.778,1.4372,-0.778,1.4372,-1.513,2.1153,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,10.1506,9.1516,6.2978,0.0,0.0,0,SAFE,safe,,,9.1516
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,-0.778,1.4372,-0.778,1.4372,-1.513,2.1153,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.8226,11.8232,8.3419,0.0,0.0,0,SAFE,safe,,,11.8232
3,0.25,0,W01,-8.5337,7.9808,-8.5337,7.9808,-0.7818,1.4407,-0.7818,1.4407,-1.5167,2.1188,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,10.1423,9.1434,6.2961,0.0,0.0,0,SAFE,safe,,,9.1434
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,-0.7818,1.4407,-0.7818,1.4407,-1.5167,2.1188,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.8157,11.8164,8.3407,0.0,0.0,0,SAFE,safe,,,11.8164
4,0.3333,1,W01,-8.53,7.9785,-8.53,7.9785,-0.787,1.4455,-0.787,1.4455,-1.522,2.1236,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,10.1308,9.1319,6.2939,0.0,0.0,0,SAFE,safe,,,9.1319
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,-0.787,1.4455,-0.787,1.4455,-1.522,2.1236,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.8062,11.8068,8.3391,0.0,0.0,0,SAFE,safe,,,11.8068
5,0.4167,0,W01,-8.5252,7.9756,-8.5252,7.9756,-0.7937,1.4517,-0.7937,1.4517,-1.5287,2.1298,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,10.1162,9.1173,6.291,0.0,0.0,0,SAFE,safe,,,9.1173
5,0.4167,0,W02,-10.4923,9.7959,-10.4923,9.7959,-0.7937,1.4517,-0.7937,1.4517,-1.5287,2.1298,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.794,11.7947,8.3371,0.0,0.0,0,SAFE,safe,,,11.7947
6,0.5,1,W01,-8.5194,7.9721,-8.5194,7.9721,-0.8018,1.4592,-0.8018,1.4592,-1.5368,2.1373,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,10.0984,9.0995,6.2875,0.0,0.0,0,SAFE,safe,,,9.0995
6,0.5,1,W02,-10.4889,9.7941,-10.4889,9.7941,-0.8018,1.4592,-0.8018,1.4592,-1.5368,2.1373,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.7793,11.78,8.3346,0.0,0.0,0,SAFE,safe,,,11.78
7,0.5833,0,W01,-8.5126,7.968,-8.5126,7.968,-0.8113,1.4679,-0.8113,1.4679,-1.5463,2.1461,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,10.0777,9.0787,6.2834,0.0,0.0,0,SAFE,safe,,,9.0787
7,0.5833,0,W02,-10.485,9.792,-10.485,9.792,-0.8113,1.4679,-0.8113,1.4679,-1.5463,2.1461,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.7621,11.7627,8.3316,0.0,0.0,0,SAFE,safe,,,11.7627
8,0.6667,1,W01,-8.5048,7.9632,-8.5048,7.9632,-0.8222,1.478,-0.8222,1.478,-1.5571,2.1561,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,10.0539,9.055,6.2788,0.0,0.0,0,SAFE,safe,,,9.055
8,0.6667,1,W02,-10.4806,9.7896,-10.4806,9.7896,-0.8222,1.478,-0.8222,1.478,-1.5571,2.1561,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.7424,11.743,8.3283,0.0,0.0,0,SAFE,safe,,,11.743
9,0.75,0,W01,-8.496,7.9579,-8.496,7.9579,-0.8344,1.4892,-0.8344,1.4892,-1.5693,2.1673,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,10.0272,9.0283,6.2736,0.0,0.0,0,SAFE,safe,,,9.0283
9,0.75,0,W02,-10.4756,9.787,-10.4756,9.787,-0.8344,1.4892,-0.8344,1.4892,-1.5693,2.1673,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.7203,11.7209,8.3245,0.0,0.0,0,SAFE,safe,,,11.7209
10,0.8333,1,W01,-8.4863,7.9521,-8.4863,7.9521,-0.8479,1.5017,-0.8479,1.5017,-1.5828,2.1798,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,9.9977,8.9987,6.2678,0.0,0.0,0,SAFE,safe,,,8.9987
10,0.8333,1,W02,-10.47,9.784,-10.47,9.784,-0.8479,1.5017,-0.8479,1.5017,-1.5828,2.1798,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.6957,11.6964,8.3204,0.0,0.0,0,SAFE,safe,,,11.6964
11,0.9167,0,W01,-8.4757,7.9457,-8.4757,7.9457,-0.8627,1.5153,-0.8627,1.5153,-1.5976,2.1935,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,9.9653,8.9664,6.2616,0.0,0.0,0,SAFE,safe,,,8.9664
11,0.9167,0,W02,-10.4639,9.7808,-10.4639,9.7808,-0.8627,1.5153,-0.8627,1.5153,-1.5976,2.1935,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.6689,11.6695,8.3158,0.0,0.0,0,SAFE,safe,,,11.6695
12,1.0,1,W01,-8.4642,7.9387,-8.4642,7.9387,-0.8787,1.5302,-0.8787,1.5302,-1.6137,2.2083,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,9.9302,8.9313,6.2548,0.0,0.0,0,SAFE,safe,,,8.9313
12,1.0,1,W02,-10.4573,9.7772,-10.4573,9.7772,-0.8787,1.5302,-0.8787,1.5302,-1.6137,2.2083,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.6398,11.6404,8.3109,0.0,0.0,0,SAFE,safe,,,11.6404
13,1.0833,0,W01,-8.4518,7.9312,-8.4518,7.9312,-0.896,1.5461,-0.896,1.5461,-1.631,2.2242,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,9.8924,8.8934,6.2475,0.0,0.0,0,SAFE,safe,,,8.8934
13,1.0833,0,W02,-10.4502,9.7734,-10.4502,9.7734,-0.896,1.5461,-0.896,1.5461,-1.631,2.2242,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.6084,11.609,8.3056,0.0,0.0,0,SAFE,safe,,,11.609
14,1.1667,1,W01,-8.4386,7.9232,-8.4386,7.9232,-0.9145,1.5632,-0.9145,1.5632,-1.6495,2.2413,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,9.8519,8.853,6.2397,0.0,0.0,0,SAFE,safe,,,8.853
14,1.1667,1,W02,-10.4426,9.7694,-10.4426,9.7694,-0.9145,1.5632,-0.9145,1.5632,-1.6495,2.2413,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.5748,11.5754,8.2999,0.0,0.0,0,SAFE,safe,,,11.5754
15,1.25,0,W01,-8.4245,7.9146,-8.4245,7.9146,-0.9342,1.5813,-0.9342,1.5813,-1.6692,2.2595,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,9.8089,8.8099,6.2315,0.0,0.0,0,SAFE,safe,,,8.8099
15,1.25,0,W02,-10.4345,9.7651,-10.4345,9.7651,-0.9342,1.5813,-0.9342,1.5813,-1.6692,2.2595,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.5391,11.5397,8.2939,0.0,0.0,0,SAFE,safe,,,11.5397
16,1.3333,1,W01,-8.4095,7.9056,-8.4095,7.9056,-0.9551,1.6006,-0.9551,1.6006,-1.69,2.2787,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,9.7633,8.7643,6.2228,0.0,0.0,0,SAFE,safe,,,8.7643
16,1.3333,1,W02,-10.4259,9.7605,-10.4259,9.7605,-0.9551,1.6006,-0.9551,1.6006,-1.69,2.2787,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.5013,11.5019,8.2875,0.0,0.0,0,SAFE,safe,,,11.5019
17,1.4167,0,W01,-8.3938,7.896,-8.3938,7.896,-0.977,1.6208,-0.977,1.6208,-1.712,2.299,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,9.7153,8.7163,6.2137,0.0,0.0,0,SAFE,safe,,,8.7163
17,1.4167,0,W02,-10.4169,9.7557,-10.4169,9.7557,-0.977,1.6208,-0.977,1.6208,-1.712,2.299,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,12.4614,11.4621,8.2808,0.0,0.0,0,SAFE,safe,,,11.4621
18,1.5,1,W01,-8.3772,7.886,-8.3772,7.886,-1.0001,1.6421,-1.0001,1.6421,-1.735,2.3202,-8.5647,1.6847,-8.5647,1.6847,0.0,0,0.0,0,9.6648,8.6658,6.2041,0.0,0.0,0,SAFE,safe,,,8.6658
