frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-5.5739,1.2786,-5.5739,1.2786,-0.5,-2.2,-0.5,-2.2,-0.2904,-1.2222,-4.7588,2.152,-4.7588,2.152,0.0,0,0.0,0,6.1519,5.8455,1.1947,0.0,1.0,1,SAFE,safe,,,5.8455
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,-0.5,-2.2,-0.5,-2.2,-0.2904,-1.2222,-4.7588,2.152,-4.7588,2.152,0.0,0,0.0,0,15.6205,15.0241,9.5631,0.0,0.0,0,SAFE,safe,,,15.0241
1,0.0833,0,W01,-5.5739,1.2786,-5.5739,1.2786,-0.4999,-2.1997,-0.4999,-2.1997,-0.2904,-1.2219,-4.7595,2.1518,-4.7595,2.1518,0.0,0,0.0,0,6.1518,5.8454,1.1941,0.0,1.0,1,SAFE,safe,,,5.8454
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,-0.4999,-2.1997,-0.4999,-2.1997,-0.2904,-1.2219,-4.7595,2.1518,-4.7595,2.1518,0.0,0,0.0,0,15.62,15.0236,9.5625,0.0,0.0,0,SAFE,safe,,,15.0236
2,0.1667,1,W01,-5.5739,1.2786,-5.5739,1.2786,-0.4997,-2.1988,-0.4997,-2.1988,-0.2902,-1.221,-4.7614,2.1512,-4.7614,2.1512,0.0,0,0.0,0,6.1514,5.8452,1.1923,0.0,1.0,1,SAFE,safe,,,5.8452
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,-0.4997,-2.1988,-0.4997,-2.1988,-0.2902,-1.221,-4.7614,2.1512,-4.7614,2.1512,0.0,0,0.0,0,15.6184,15.0221,9.5609,0.0,0.0,0,SAFE,safe,,,15.0221
3,0.25,0,W01,-5.5739,1.2786,-5.5739,1.2786,-0.4994,-2.1974,-0.4994,-2.1974,-0.2899,-1.2196,-4.7647,2.1502,-4.7647,2.1502,0.0,0,0.0,0,6.1509,5.8448,1.1893,0.0,1.0,1,SAFE,safe,,,5.8448
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,-0.4994,-2.1974,-0.4994,-2.1974,-0.2899,-1.2196,-4.7647,2.1502,-4.7647,2.1502,0.0,0,0.0,0,15.6159,15.0195,9.5581,0.0,0.0,0,SAFE,safe,,,15.0195
4,0.3333,1,W01,-5.5739,1.2786,-5.5739,1.2786,-0.499,-2.1954,-0.499,-2.1954,-0.2895,-1.2176,-4.7693,2.1488,-4.7693,2.1488,0.0,0,0.0,0,6.1501,5.8444,1.1852,0.0,1.0,1,SAFE,safe,,,5.8444
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,-0.499,-2.1954,-0.499,-2.1954,-0.2895,-1.2176,-4.7693,2.1488,-4.7693,2.1488,0.0,0,0.0,0,15.6124,15.016,9.5543,0.0,0.0,0,SAFE,safe,,,15.016
