frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-7.1077,3.5337,-7.1077,3.5337,-0.5,-2.2,-0.5,-2.2,-0.2904,-1.2222,-5.9335,3.4933,-5.9335,3.4933,0.0,0,0.0,0,8.7486,8.3123,1.1749,0.0,1.0,1,SAFE,safe,,,8.3123
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,-0.5,-2.2,-0.5,-2.2,-0.2904,-1.2222,-5.9335,3.4933,-5.9335,3.4933,0.0,0,0.0,0,15.6205,15.0241,7.7863,0.0,0.0,0,SAFE,safe,,,15.0241
1,0.0833,0,W01,-7.1077,3.5337,-7.1077,3.5337,-0.4999,-2.1997,-0.4999,-2.1997,-0.2904,-1.2219,-5.934,3.4932,-5.934,3.4932,0.0,0,0.0,0,8.7484,8.3122,1.1744,0.0,1.0,1,SAFE,safe,,,8.3122
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,-0.4999,-2.1997,-0.4999,-2.1997,-0.2904,-1.2219,-5.934,3.4932,-5.934,3.4932,0.0,0,0.0,0,15.62,15.0236,7.7858,0.0,0.0,0,SAFE,safe,,,15.0236
2,0.1667,1,W01,-7.1077,3.5337,-7.1077,3.5337,-0.4997,-2.1988,-0.4997,-2.1988,-0.2902,-1.221,-5.9355,3.4929,-5.9355,3.4929,0.0,0,0.0,0,8.748,8.3118,1.1729,0.0,1.0,1,SAFE,safe,,,8.3118
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,-0.4997,-2.1988,-0.4997,-2.1988,-0.2902,-1.221,-5.9355,3.4929,-5.9355,3.4929,0.0,0,0.0,0,15.6184,15.0221,7.7842,0.0,0.0,0,SAFE,safe,,,15.0221
3,0.25,0,W01,-7.1077,3.5337,-7.1077,3.5337,-0.4994,-2.1974,-0.4994,-2.1974,-0.2899,-1.2196,-5.9379,3.4924,-5.9379,3.4924,0.0,0,0.0,0,8.7473,8.3112,1.1705,0.0,1.0,1,SAFE,safe,,,8.3112
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,-0.4994,-2.1974,-0.4994,-2.1974,-0.2899,-1.2196,-5.9379,3.4924,-5.9379,3.4924,0.0,0,0.0,0,15.6159,15.0195,7.7816,0.0,0.0,0,SAFE,safe,,,15.0195
4,0.3333,1,W01,-7.1077,3.5337,-7.1077,3.5337,-0.499,-2.1954,-0.499,-2.1954,-0.2895,-1.2176,-5.9413,3.4917,-5.9413,3.4917,0.0,0,0.0,0,8.7463,8.3104,1.1672,0.0,1.0,1,SAFE,safe,,,8.3104
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,-0.499,-2.1954,-0.499,-2.1954,-0.2895,-1.2176,-5.9413,3.4917,-5.9413,3.4917,0.0,0,0.0,0,15.6124,15.016,7.7781,0.0,0.0,0,SAFE,safe,,,15.016
5,0.4167,0,W01,-7.1077,3.5337,-7.1077,3.5337,-0.4985,-2.1928,-0.4985,-2.1928,-0.2889,-1.215,-5.9456,3.4907,-5.9456,3.4907,0.0,0,0.0,0,8.745,8.3094,1.1629,0.0,1.0,1,SAFE,safe,,,8.3094
