frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.6,-2.2
0,0.0,dropzone,-3.6011,2.7745
0,0.0,W01,-7.822,3.478
0,0.0,W02,-5.522,3.378
1,0.0833,forklift,-0.6,-2.1996
1,0.0833,dropzone,-3.6025,2.7747
1,0.0833,W01,-7.822,3.478
1,0.0833,W02,-5.522,3.378
2,0.1667,forklift,-0.5998,-2.1986
2,0.1667,dropzone,-3.6064,2.7755
2,0.1667,W01,-7.822,3.478
2,0.1667,W02,-5.522,3.378
3,0.25,forklift,-0.5996,-2.1968
3,0.25,dropzone,-3.6128,2.7769
3,0.25,W01,-7.822,3.478
3,0.25,W02,-5.522,3.378
4,0.3333,forklift,-0.5993,-2.1944
4,0.3333,dropzone,-3.6218,2.7787
4,0.3333,W01,-7.822,3.478
4,0.3333,W02,-5.522,3.378
5,0.4167,forklift,-0.599,-2.1912
5,0.4167,dropzone,-3.6332,2.781
5,0.4167,W01,-7.822,3.478
5,0.4167,W02,-5.522,3.378
6,0.5,forklift,-0.5985,-2.1875
6,0.5,dropzone,-3.6471,2.7839
6,0.5,W01,-7.822,3.478
6,0.5,W02,-5.522,3.378
7,0.5833,forklift,-0.598,-2.183
7,0.5833,dropzone,-3.6633,2.7872
7,0.5833,W01,-7.822,3.478
7,0.5833,W02,-5.522,3.378
8,0.6667,forklift,-0.5974,-2.178
8,0.6667,dropzone,-3.6818,2.791
8,0.6667,W01,-7.822,3.478
8,0.6667,W02,-5.522,3.378
9,0.75,forklift,-0.5967,-2.1723
9,0.75,dropzone,-3.7027,2.7953
9,0.75,W01,-7.822,3.478
9,0.75,W02,-5.522,3.378
10,0.8333,forklift,-0.596,-2.166
10,0.8333,dropzone,-3.7257,2.8
10,0.8333,W01,-7.822,3.478
10,0.8333,W02,-5.522,3.378
11,0.9167,forklift,-0.5952,-2.1591
11,0.9167,dropzone,-3.751,2.8052
11,0.9167,W01,-7.822,3.478
11,0.9167,W02,-5.522,3.378
12,1.0,forklift,-0.5943,-2.1516
12,1.0,dropzone,-3.7784,2.8108
12,1.0,W01,-7.822,3.478
12,1.0,W02,-5.522,3.378
13,1.0833,forklift,-0.5934,-2.1436
13,1.0833,dropzone,-3.808,2.8168
13,1.0833,W01,-7.822,3.478
13,1.0833,W02,-5.522,3.378
14,1.1667,forklift,-0.5923,-2.1349
14,1.1667,dropzone,-3.8396,2.8233
14,1.1667,W01,-7.822,3.478
14,1.1667,W02,-5.522,3.378
15,1.25,forklift,-0.5913,-2.1258
15,1.25,dropzone,-3.8732,2.8302
15,1.25,W01,-7.822,3.478
15,1.25,W02,-5.522,3.378
16,1.3333,forklift,-0.5901,-2.1161
16,1.3333,dropzone,-3.9088,2.8375
16,1.3333,W01,-7.822,3.478
16,1.3333,W02,-5.522,3.378
