frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-10.0039,6.2083,-10.0039,6.2083,-3.1215,1.2221,-3.1215,1.2221,-3.8953,1.8556,-9.2247,3.883,-9.2247,3.883,0.0,0,0.0,0,8.4987,7.5007,2.4524,0.0,0.5,0,SAFE,safe,,,7.5007
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,-3.1215,1.2221,-3.1215,1.2221,-3.8953,1.8556,-9.2247,3.883,-9.2247,3.883,0.0,0,0.0,0,11.3147,10.3313,6.0529,0.0,0.0,0,SAFE,safe,,,10.3313
1,0.0833,0,W01,-10.0033,6.2079,-10.0033,6.2079,-3.1223,1.2228,-3.1223,1.2228,-3.8962,1.8562,-9.2243,3.8832,-9.2243,3.8832,0.0,0,0.0,0,8.497,7.4989,2.4518,0.0,0.5,0,SAFE,safe,,,7.4989
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,-3.1223,1.2228,-3.1223,1.2228,-3.8962,1.8562,-9.2243,3.8832,-9.2243,3.8832,0.0,0,0.0,0,11.3133,10.3299,6.0525,0.0,0.0,0,SAFE,safe,,,10.3299
2,0.1667,1,W01,-10.0014,6.2068,-10.0014,6.2068,-3.1248,1.2248,-3.1248,1.2248,-3.8987,1.8581,-9.2233,3.8836,-9.2233,3.8836,0.0,0,0.0,0,8.4916,7.4936,2.45,0.0,0.5,0,SAFE,safe,,,7.4936
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,-3.1248,1.2248,-3.1248,1.2248,-3.8987,1.8581,-9.2233,3.8836,-9.2233,3.8836,0.0,0,0.0,0,11.3092,10.3259,6.0516,0.0,0.0,0,SAFE,safe,,,10.3259
3,0.25,0,W01,-9.9983,6.205,-9.9983,6.205,-3.1289,1.2281,-3.1289,1.2281,-3.9027,1.8615,-9.2217,3.8844,-9.2217,3.8844,0.0,0,0.0,0,8.4828,7.4848,2.4471,0.0,0.5,0,SAFE,safe,,,7.4848
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,-3.1289,1.2281,-3.1289,1.2281,-3.9027,1.8615,-9.2217,3.8844,-9.2217,3.8844,0.0,0,0.0,0,11.3024,10.3191,6.0501,0.0,0.0,0,SAFE,safe,,,10.3191
4,0.3333,1,W01,-9.994,6.2024,-9.994,6.2024,-3.1345,1.2327,-3.1345,1.2327,-3.9084,1.8661,-9.2194,3.8855,-9.2194,3.8855,0.0,0,0.0,0,8.4706,7.4725,2.443,0.0,0.5,0,SAFE,safe,,,7.4725
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,-3.1345,1.2327,-3.1345,1.2327,-3.9084,1.8661,-9.2194,3.8855,-9.2194,3.8855,0.0,0,0.0,0,11.2929,10.3097,6.0479,0.0,0.0,0,SAFE,safe,,,10.3097
5,0.4167,0,W01,-9.9886,6.1991,-9.9886,6.1991,-3.1416,1.2386,-3.1416,1.2386,-3.9155,1.8719,-9.2165,3.8868,-9.2165,3.8868,0.0,0,0.0,0,8.455,7.457,2.4378,0.0,0.5,0,SAFE,safe,,,7.457
5,0.4167,0,W02,-10.4923,9.7959,-10.4923,9.7959,-3.1416,1.2386,-3.1416,1.2386,-3.9155,1.8719,-9.2165,3.8868,-9.2165,3.8868,0.0,0,0.0,0,11.2809,10.2977,6.0452,0.0,0.0,0,SAFE,safe,,,10.2977
6,0.5,1,W01,-9.982,6.1951,-9.982,6.1951,-3.1503,1.2457,-3.1503,1.2457,-3.9242,1.879,-9.2129,3.8885,-9.2129,3.8885,0.0,0,0.0,0,8.4361,7.4381,2.4315,0.0,0.5,0,SAFE,safe,,,7.4381
6,0.5,1,W02,-10.4889,9.7941,-10.4889,9.7941,-3.1503,1.2457,-3.1503,1.2457,-3.9242,1.879,-9.2129,3.8885,-9.2129,3.8885,0.0,0,0.0,0,11.2663,10.2832,6.0419,0.0,0.0,0,SAFE,safe,,,10.2832
7,0.5833,0,W01,-9.9742,6.1905,-9.9742,6.1905,-3.1605,1.254,-3.1605,1.254,-3.9344,1.8874,-9.2088,3.8904,-9.2088,3.8904,0.0,0,0.0,0,8.414,7.4159,2.4241,0.0,0.5,0,SAFE,safe,,,7.4159
7,0.5833,0,W02,-10.485,9.792,-10.485,9.792,-3.1605,1.254,-3.1605,1.254,-3.9344,1.8874,-9.2088,3.8904,-9.2088,3.8904,0.0,0,0.0,0,11.2493,10.2662,6.0381,0.0,0.0,0,SAFE,safe,,,10.2662
8,0.6667,1,W01,-9.9654,6.1852,-9.9654,6.1852,-3.1721,1.2636,-3.1721,1.2636,-3.946,1.8969,-9.204,3.8926,-9.204,3.8926,0.0,0,0.0,0,8.3887,7.3906,2.4157,0.0,0.5,0,SAFE,safe,,,7.3906
8,0.6667,1,W02,-10.4806,9.7896,-10.4806,9.7896,-3.1721,1.2636,-3.1721,1.2636,-3.946,1.8969,-9.204,3.8926,-9.204,3.8926,0.0,0,0.0,0,11.2297,10.2467,6.0337,0.0,0.0,0,SAFE,safe,,,10.2467
9,0.75,0,W01,-9.9554,6.1792,-9.9554,6.1792,-3.1852,1.2743,-3.1852,1.2743,-3.9591,1.9076,-9.1987,3.895,-9.1987,3.895,0.0,0,0.0,0,8.3603,7.3622,2.4062,0.0,0.5,0,SAFE,safe,,,7.3622
9,0.75,0,W02,-10.4756,9.787,-10.4756,9.787,-3.1852,1.2743,-3.1852,1.2743,-3.9591,1.9076,-9.1987,3.895,-9.1987,3.895,0.0,0,0.0,0,11.2078,10.2249,6.0287,0.0,0.0,0,SAFE,safe,,,10.2249
10,0.8333,1,W01,-9.9444,6.1726,-9.9444,6.1726,-3.1997,1.2861,-3.1997,1.2861,-3.9736,1.9194,-9.1928,3.8978,-9.1928,3.8978,0.0,0,0.0,0,8.3288,7.3308,2.3957,0.0,0.5,0,SAFE,safe,,,7.3308
10,0.8333,1,W02,-10.47,9.784,-10.47,9.784,-3.1997,1.2861,-3.1997,1.2861,-3.9736,1.9194,-9.1928,3.8978,-9.1928,3.8978,0.0,0,0.0,0,11.1835,10.2007,6.0232,0.0,0.0,0,SAFE,safe,,,10.2007
11,0.9167,0,W01,-9.9324,6.1653,-9.9324,6.1653,-3.2155,1.2991,-3.2155,1.2991,-3.9894,1.9324,-9.1863,3.9008,-9.1863,3.9008,0.0,0,0.0,0,8.2943,7.2963,2.3843,0.0,0.5,0,SAFE,safe,,,7.2963
11,0.9167,0,W02,-10.4639,9.7808,-10.4639,9.7808,-3.2155,1.2991,-3.2155,1.2991,-3.9894,1.9324,-9.1863,3.9008,-9.1863,3.9008,0.0,0,0.0,0,11.157,10.1743,6.0172,0.0,0.0,0,SAFE,safe,,,10.1743
12,1.0,1,W01,-9.9193,6.1574,-9.9193,6.1574,-3.2327,1.3132,-3.2327,1.3132,-4.0066,1.9465,-9.1793,3.904,-9.1793,3.904,0.0,0,0.0,0,8.2569,7.2589,2.3718,0.0,0.5,0,SAFE,safe,,,7.2589
12,1.0,1,W02,-10.4573,9.7772,-10.4573,9.7772,-3.2327,1.3132,-3.2327,1.3132,-4.0066,1.9465,-9.1793,3.904,-9.1793,3.904,0.0,0,0.0,0,11.1281,10.1455,6.0107,0.0,0.0,0,SAFE,safe,,,10.1455
13,1.0833,0,W01,-9.9052,6.149,-9.9052,6.149,-3.2513,1.3283,-3.2513,1.3283,-4.0252,1.9616,-9.1718,3.9075,-9.1718,3.9075,0.0,0,0.0,0,8.2166,7.2186,2.3584,0.0,0.5,0,SAFE,safe,,,7.2186
13,1.0833,0,W02,-10.4502,9.7734,-10.4502,9.7734,-3.2513,1.3283,-3.2513,1.3283,-4.0252,1.9616,-9.1718,3.9075,-9.1718,3.9075,0.0,0,0.0,0,11.0971,10.1146,6.0036,0.0,0.0,0,SAFE,safe,,,10.1146
14,1.1667,1,W01,-9.8901,6.1399,-9.8901,6.1399,-3.2711,1.3445,-3.2711,1.3445,-4.045,1.9779,-9.1637,3.9113,-9.1637,3.9113,0.0,0,0.0,0,8.1735,7.1755,2.3441,0.0,0.5,0,SAFE,safe,,,7.1755
14,1.1667,1,W02,-10.4426,9.7694,-10.4426,9.7694,-3.2711,1.3445,-3.2711,1.3445,-4.045,1.9779,-9.1637,3.9113,-9.1637,3.9113,0.0,0,0.0,0,11.0638,10.0815,5.9961,0.0,0.0,0,SAFE,safe,,,10.0815
15,1.25,0,W01,-9.8741,6.1303,-9.8741,6.1303,-3.2922,1.3618,-3.2922,1.3618,-4.0661,1.9951,-9.1551,3.9152,-9.1551,3.9152,0.0,0,0.0,0,8.1277,7.1297,2.3288,0.0,0.5,0,SAFE,safe,,,7.1297
15,1.25,0,W02,-10.4345,9.7651,-10.4345,9.7651,-3.2922,1.3618,-3.2922,1.3618,-4.0661,1.9951,-9.1551,3.9152,-9.1551,3.9152,0.0,0,0.0,0,11.0285,10.0463,5.9881,0.0,0.0,0,SAFE,safe,,,10.0463
16,1.3333,1,W01,-9.8571,6.1201,-9.8571,6.1201,-3.3145,1.3801,-3.3145,1.3801,-4.0884,2.0134,-9.146,3.9194,-9.146,3.9194,0.0,0,0.0,0,8.0791,7.0811,2.3127,0.0,0.5,0,SAFE,safe,,,7.0811
