frame,time_s,object,world_x,world_y
0,0.0,forklift,-2.1246,1.6353
0,0.0,dropzone,-8.416,4.0881
0,0.0,W01,-9.1629,6.8121
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-2.1256,1.6359
1,0.0833,dropzone,-8.4157,4.0882
1,0.0833,W01,-9.1624,6.8116
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-2.1283,1.6376
2,0.1667,dropzone,-8.4149,4.0885
2,0.1667,W01,-9.1607,6.8101
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-2.1329,1.6405
3,0.25,dropzone,-8.4136,4.0891
3,0.25,W01,-9.158,6.8076
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-2.1392,1.6444
4,0.3333,dropzone,-8.4117,4.0898
4,0.3333,W01,-9.1541,6.8041
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-2.1472,1.6495
5,0.4167,dropzone,-8.4093,4.0907
5,0.4167,W01,-9.1493,6.7996
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-2.157,1.6556
6,0.5,dropzone,-8.4064,4.0918
6,0.5,W01,-9.1434,6.7942
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-2.1684,1.6627
7,0.5833,dropzone,-8.403,4.0931
7,0.5833,W01,-9.1365,6.7879
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-2.1815,1.6709
8,0.6667,dropzone,-8.3991,4.0945
8,0.6667,W01,-9.1286,6.7807
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-2.1961,1.6801
9,0.75,dropzone,-8.3947,4.0962
9,0.75,W01,-9.1197,6.7726
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-2.2124,1.6903
10,0.8333,dropzone,-8.3899,4.098
10,0.8333,W01,-9.1099,6.7636
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-2.2302,1.7014
11,0.9167,dropzone,-8.3846,4.1001
11,0.9167,W01,-9.0992,6.7537
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-2.2495,1.7135
12,1.0,dropzone,-8.3789,4.1022
12,1.0,W01,-9.0875,6.743
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-2.2703,1.7266
13,1.0833,dropzone,-8.3727,4.1046
13,1.0833,W01,-9.0749,6.7315
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-2.2925,1.7405
14,1.1667,dropzone,-8.3661,4.1071
14,1.1667,W01,-9.0615,6.7192
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-2.3162,1.7553
15,1.25,dropzone,-8.359,4.1098
15,1.25,W01,-9.0472,6.7061
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-2.3412,1.771
16,1.3333,dropzone,-8.3516,4.1126
16,1.3333,W01,-9.032,6.6923
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-2.3676,1.7876
17,1.4167,dropzone,-8.3437,4.1156
17,1.4167,W01,-9.0161,6.6776
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-2.3954,1.805
18,1.5,dropzone,-8.3355,4.1187
18,1.5,W01,-8.9993,6.6623
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-2.4244,1.8232
19,1.5833,dropzone,-8.3269,4.122
19,1.5833,W01,-8.9817,6.6462
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-2.4547,1.8422
20,1.6667,dropzone,-8.3178,4.1255
20,1.6667,W01,-8.9634,6.6295
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-2.4863,1.8619
21,1.75,dropzone,-8.3085,4.129
21,1.75,W01,-8.9444,6.612
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-2.519,1.8824
22,1.8333,dropzone,-8.2987,4.1327
22,1.8333,W01,-8.9246,6.5939
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-2.5529,1.9037
23,1.9167,dropzone,-8.2886,4.1366
23,1.9167,W01,-8.9041,6.5751
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-2.588,1.9257
24,2.0,dropzone,-8.2782,4.1405
24,2.0,W01,-8.8829,6.5557
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-2.6241,1.9483
25,2.0833,dropzone,-8.2675,4.1446
25,2.0833,W01,-8.861,6.5357
25,2.0833,W02,-10.3292,9.7089
26,2.1667,forklift,-2.6614,1.9717
26,2.1667,dropzone,-8.2564,4.1488
26,2.1667,W01,-8.8385,6.5151
26,2.1667,W02,-10.3165,9.7021
27,2.25,forklift,-2.6997,1.9957
27,2.25,dropzone,-8.245,4.1532
27,2.25,W01,-8.8154,6.4939
27,2.25,W02,-10.3034,9.6951
28,2.3333,forklift,-2.739,2.0203
28,2.3333,dropzone,-8.2333,4.1576
28,2.3333,W01,-8.7916,6.4722
28,2.3333,W02,-10.2899,9.688
29,2.4167,forklift,-2.7792,2.0455
29,2.4167,dropzone,-8.2213,4.1622
29,2.4167,W01,-8.7673,6.4499
29,2.4167,W02,-10.2762,9.6806
30,2.5,forklift,-2.8205,2.0714
30,2.5,dropzone,-8.2091,4.1668
30,2.5,W01,-8.7424,6.427
30,2.5,W02,-10.2621,9.6731
31,2.5833,forklift,-2.8626,2.0978
31,2.5833,dropzone,-8.1965,4.1716
31,2.5833,W01,-8.7169,6.4037
31,2.5833,W02,-10.2477,9.6654
32,2.6667,forklift,-2.9057,2.1248
32,2.6667,dropzone,-8.1837,4.1765
32,2.6667,W01,-8.6909,6.3799
32,2.6667,W02,-10.2329,9.6576
33,2.75,forklift,-2.9496,2.1523
33,2.75,dropzone,-8.1707,4.1814
33,2.75,W01,-8.6643,6.3556
33,2.75,W02,-10.2179,9.6496
34,2.8333,forklift,-2.9943,2.1803
34,2.8333,dropzone,-8.1574,4.1865
34,2.8333,W01,-8.6373,6.3308
34,2.8333,W02,-10.2026,9.6414
35,2.9167,forklift,-3.0399,2.2088
35,2.9167,dropzone,-8.1438,4.1917
35,2.9167,W01,-8.6098,6.3056
35,2.9167,W02,-10.1871,9.6331
36,3.0,forklift,-3.0862,2.2379
36,3.0,dropzone,-8.1301,4.1969
36,3.0,W01,-8.5818,6.28
36,3.0,W02,-10.1712,9.6247
37,3.0833,forklift,-3.1332,2.2673
37,3.0833,dropzone,-8.1161,4.2022
37,3.0833,W01,-8.5533,6.254
37,3.0833,W02,-10.1551,9.6161
38,3.1667,forklift,-3.1809,2.2972
38,3.1667,dropzone,-8.1019,4.2076
38,3.1667,W01,-8.5245,6.2276
38,3.1667,W02,-10.1388,9.6074
39,3.25,forklift,-3.2293,2.3276
39,3.25,dropzone,-8.0875,4.2131
39,3.25,W01,-8.4952,6.2008
39,3.25,W02,-10.1223,9.5985
40,3.3333,forklift,-3.2784,2.3583
40,3.3333,dropzone,-8.0729,4.2186
40,3.3333,W01,-8.4656,6.1736
40,3.3333,W02,-10.1055,9.5896
41,3.4167,forklift,-3.328,2.3894
41,3.4167,dropzone,-8.0581,4.2243
41,3.4167,W01,-8.4356,6.1461
41,3.4167,W02,-10.0885,9.5805
42,3.5,forklift,-3.3783,2.4209
42,3.5,dropzone,-8.0432,4.2299
42,3.5,W01,-8.4052,6.1183
42,3.5,W02,-10.0713,9.5714
43,3.5833,forklift,-3.4291,2.4527
43,3.5833,dropzone,-8.0281,4.2357
43,3.5833,W01,-8.3745,6.0902
43,3.5833,W02,-10.054,9.5621
44,3.6667,forklift,-3.4804,2.4849
44,3.6667,dropzone,-8.0128,4.2415
44,3.6667,W01,-8.3435,6.0618
44,3.6667,W02,-10.0364,9.5528
45,3.75,forklift,-3.5321,2.5173
45,3.75,dropzone,-7.9974,4.2473
45,3.75,W01,-8.3122,6.0332
45,3.75,W02,-10.0187,9.5433
46,3.8333,forklift,-3.5844,2.5501
46,3.8333,dropzone,-7.9819,4.2532
46,3.8333,W01,-8.2806,6.0043
46,3.8333,W02,-10.0009,9.5338
47,3.9167,forklift,-3.637,2.5831
47,3.9167,dropzone,-7.9663,4.2592
47,3.9167,W01,-8.2488,5.9751
47,3.9167,W02,-9.9829,9.5242
48,4.0,forklift,-3.6901,2.6163
48,4.0,dropzone,-7.9505,4.2652
48,4.0,W01,-8.2168,5.9458
48,4.0,W02,-9.9647,9.5145
49,4.0833,forklift,-3.7435,2.6498
49,4.0833,dropzone,-7.9346,4.2712
49,4.0833,W01,-8.1845,5.9162
49,4.0833,W02,-9.9465,9.5048
50,4.1667,forklift,-3.7972,2.6834
50,4.1667,dropzone,-7.9186,4.2773
50,4.1667,W01,-8.152,5.8865
50,4.1667,W02,-9.9281,9.495
51,4.25,forklift,-3.8512,2.7173
51,4.25,dropzone,-7.9026,4.2834
51,4.25,W01,-8.1193,5.8566
51,4.25,W02,-9.9096,9.4851
52,4.3333,forklift,-3.9055,2.7513
52,4.3333,dropzone,-7.8864,4.2896
52,4.3333,W01,-8.0865,5.8265
52,4.3333,W02,-9.8911,9.4752
53,4.4167,forklift,-3.9601,2.7855
53,4.4167,dropzone,-7.8702,4.2957
53,4.4167,W01,-8.0536,5.7964
53,4.4167,W02,-9.8724,9.4653
54,4.5,forklift,-4.0148,2.8198
54,4.5,dropzone,-7.8539,4.3019
54,4.5,W01,-8.0205,5.7661
54,4.5,W02,-9.8537,9.4553
55,4.5833,forklift,-4.0697,2.8542
55,4.5833,dropzone,-7.8376,4.3082
55,4.5833,W01,-7.9873,5.7357
55,4.5833,W02,-9.8349,9.4453
56,4.6667,forklift,-4.1247,2.8887
56,4.6667,dropzone,-7.8212,4.3144
56,4.6667,W01,-7.954,5.7052
56,4.6667,W02,-9.8161,9.4353
57,4.75,forklift,-4.1799,2.9233
57,4.75,dropzone,-7.8048,4.3206
57,4.75,W01,-7.9207,5.6747
57,4.75,W02,-9.7972,9.4252
58,4.8333,forklift,-4.2351,2.9579
58,4.8333,dropzone,-7.7884,4.3269
58,4.8333,W01,-7.8873,5.6441
58,4.8333,W02,-9.7784,9.4151
59,4.9167,forklift,-4.2904,2.9925
59,4.9167,dropzone,-7.772,4.3331
59,4.9167,W01,-7.8539,5.6135
59,4.9167,W02,-9.7595,9.405
60,5.0,forklift,-4.3457,3.0272
60,5.0,dropzone,-7.7555,4.3394
60,5.0,W01,-7.8205,5.5829
60,5.0,W02,-9.7405,9.395
61,5.0833,forklift,-4.401,3.0618
61,5.0833,dropzone,-7.7391,4.3456
61,5.0833,W01,-7.7871,5.5524
61,5.0833,W02,-9.7216,9.3849
62,5.1667,forklift,-4.4562,3.0964
62,5.1667,dropzone,-7.7226,4.3519
62,5.1667,W01,-7.7537,5.5218
62,5.1667,W02,-9.7028,9.3748
63,5.25,forklift,-4.5114,3.131
63,5.25,dropzone,-7.7062,4.3581
63,5.25,W01,-7.7204,5.4913
63,5.25,W02,-9.6839,9.3647
64,5.3333,forklift,-4.5664,3.1655
64,5.3333,dropzone,-7.6899,4.3643
64,5.3333,W01,-7.6871,5.4608
64,5.3333,W02,-9.6651,9.3547
65,5.4167,forklift,-4.6213,3.1999
65,5.4167,dropzone,-7.6735,4.3706
65,5.4167,W01,-7.6539,5.4304
65,5.4167,W02,-9.6463,9.3447
66,5.5,forklift,-4.676,3.2342
66,5.5,dropzone,-7.6573,4.3767
66,5.5,W01,-7.6208,5.4001
66,5.5,W02,-9.6276,9.3347
67,5.5833,forklift,-4.7306,3.2684
67,5.5833,dropzone,-7.6411,4.3829
67,5.5833,W01,-7.5879,5.37
67,5.5833,W02,-9.6089,9.3248
68,5.6667,forklift,-4.7849,3.3024
68,5.6667,dropzone,-7.6249,4.3891
68,5.6667,W01,-7.555,5.3399
68,5.6667,W02,-9.5904,9.3149
69,5.75,forklift,-4.8389,3.3362
69,5.75,dropzone,-7.6088,4.3952
69,5.75,W01,-7.5224,5.31
69,5.75,W02,-9.5719,9.305
70,5.8333,forklift,-4.8926,3.3699
70,5.8333,dropzone,-7.5929,4.4012
70,5.8333,W01,-7.4899,5.2803
70,5.8333,W02,-9.5535,9.2952
71,5.9167,forklift,-4.946,3.4034
71,5.9167,dropzone,-7.577,4.4073
71,5.9167,W01,-7.4576,5.2507
71,5.9167,W02,-9.5353,9.2855
72,6.0,forklift,-4.9991,3.4366
72,6.0,dropzone,-7.5612,4.4133
72,6.0,W01,-7.4256,5.2214
72,6.0,W02,-9.5171,9.2758
73,6.0833,forklift,-5.0517,3.4696
73,6.0833,dropzone,-7.5455,4.4192
73,6.0833,W01,-7.3937,5.1922
73,6.0833,W02,-9.4991,9.2662
