frame,time_s,object,world_x,world_y
0,0.0,forklift,-1.6328,1.7137
0,0.0,dropzone,-8.2413,1.6899
0,0.0,W01,-8.952,8.3901
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-1.6335,1.7143
1,0.0833,dropzone,-8.2413,1.6899
1,0.0833,W01,-8.9514,8.3896
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-1.6357,1.7161
2,0.1667,dropzone,-8.2413,1.6899
2,0.1667,W01,-8.9499,8.3883
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-1.6392,1.7192
3,0.25,dropzone,-8.2413,1.6899
3,0.25,W01,-8.9474,8.3861
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-1.6441,1.7235
4,0.3333,dropzone,-8.2413,1.6899
4,0.3333,W01,-8.9439,8.383
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-1.6503,1.7289
5,0.4167,dropzone,-8.2413,1.6899
5,0.4167,W01,-8.9395,8.3792
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-1.6579,1.7355
6,0.5,dropzone,-8.2413,1.6899
6,0.5,W01,-8.9341,8.3745
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-1.6667,1.7432
7,0.5833,dropzone,-8.2413,1.6899
7,0.5833,W01,-8.9278,8.3689
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-1.6768,1.752
8,0.6667,dropzone,-8.2413,1.6899
8,0.6667,W01,-8.9206,8.3626
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-1.6882,1.7619
9,0.75,dropzone,-8.2413,1.6899
9,0.75,W01,-8.9125,8.3555
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-1.7007,1.7728
10,0.8333,dropzone,-8.2413,1.6899
10,0.8333,W01,-8.9035,8.3477
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-1.7145,1.7848
11,0.9167,dropzone,-8.2413,1.6899
11,0.9167,W01,-8.8936,8.3391
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-1.7294,1.7978
12,1.0,dropzone,-8.2413,1.6899
12,1.0,W01,-8.883,8.3298
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-1.7455,1.8118
13,1.0833,dropzone,-8.2413,1.6899
13,1.0833,W01,-8.8715,8.3197
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-1.7627,1.8268
14,1.1667,dropzone,-8.2413,1.6899
14,1.1667,W01,-8.8592,8.309
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-1.7811,1.8428
15,1.25,dropzone,-8.2413,1.6899
15,1.25,W01,-8.8461,8.2976
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-1.8005,1.8597
16,1.3333,dropzone,-8.2413,1.6899
16,1.3333,W01,-8.8323,8.2855
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-1.8209,1.8775
17,1.4167,dropzone,-8.2413,1.6899
17,1.4167,W01,-8.8177,8.2727
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-1.8424,1.8962
18,1.5,dropzone,-8.2413,1.6899
18,1.5,W01,-8.8024,8.2593
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-1.8648,1.9158
19,1.5833,dropzone,-8.2413,1.6899
19,1.5833,W01,-8.7863,8.2453
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-1.8883,1.9362
20,1.6667,dropzone,-8.2413,1.6899
20,1.6667,W01,-8.7696,8.2307
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-1.9127,1.9575
21,1.75,dropzone,-8.2413,1.6899
21,1.75,W01,-8.7521,8.2154
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-1.938,1.9796
22,1.8333,dropzone,-8.2413,1.6899
22,1.8333,W01,-8.734,8.1996
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-1.9643,2.0024
23,1.9167,dropzone,-8.2413,1.6899
23,1.9167,W01,-8.7153,8.1832
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-1.9914,2.0261
24,2.0,dropzone,-8.2413,1.6899
24,2.0,W01,-8.6959,8.1663
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-2.0194,2.0504
25,2.0833,dropzone,-8.2413,1.6899
25,2.0833,W01,-8.6759,8.1488
25,2.0833,W02,-10.3292,9.7089
26,2.1667,forklift,-2.0482,2.0756
26,2.1667,dropzone,-8.2413,1.6899
26,2.1667,W01,-8.6554,8.1309
26,2.1667,W02,-10.3165,9.7021
27,2.25,forklift,-2.0778,2.1014
27,2.25,dropzone,-8.2413,1.6899
27,2.25,W01,-8.6342,8.1124
27,2.25,W02,-10.3034,9.6951
28,2.3333,forklift,-2.1083,2.1279
28,2.3333,dropzone,-8.2413,1.6899
28,2.3333,W01,-8.6125,8.0934
28,2.3333,W02,-10.2899,9.688
29,2.4167,forklift,-2.1394,2.155
29,2.4167,dropzone,-8.2413,1.6899
29,2.4167,W01,-8.5902,8.0739
29,2.4167,W02,-10.2762,9.6806
30,2.5,forklift,-2.1714,2.1828
30,2.5,dropzone,-8.2413,1.6899
30,2.5,W01,-8.5674,8.054
30,2.5,W02,-10.2621,9.6731
31,2.5833,forklift,-2.204,2.2113
31,2.5833,dropzone,-8.2413,1.6899
31,2.5833,W01,-8.5442,8.0337
31,2.5833,W02,-10.2477,9.6654
32,2.6667,forklift,-2.2373,2.2403
32,2.6667,dropzone,-8.2413,1.6899
32,2.6667,W01,-8.5204,8.0129
32,2.6667,W02,-10.2329,9.6576
33,2.75,forklift,-2.2713,2.2699
33,2.75,dropzone,-8.2413,1.6899
33,2.75,W01,-8.4961,7.9917
33,2.75,W02,-10.2179,9.6496
34,2.8333,forklift,-2.3059,2.3001
34,2.8333,dropzone,-8.2413,1.6899
34,2.8333,W01,-8.4714,7.9701
34,2.8333,W02,-10.2026,9.6414
35,2.9167,forklift,-2.3411,2.3308
35,2.9167,dropzone,-8.2413,1.6899
35,2.9167,W01,-8.4462,7.9481
35,2.9167,W02,-10.1871,9.6331
36,3.0,forklift,-2.377,2.362
36,3.0,dropzone,-8.2413,1.6899
36,3.0,W01,-8.4206,7.9257
36,3.0,W02,-10.1712,9.6247
37,3.0833,forklift,-2.4134,2.3937
37,3.0833,dropzone,-8.2413,1.6899
37,3.0833,W01,-8.3946,7.903
37,3.0833,W02,-10.1551,9.6161
38,3.1667,forklift,-2.4503,2.4259
38,3.1667,dropzone,-8.2413,1.6899
38,3.1667,W01,-8.3683,7.8799
38,3.1667,W02,-10.1388,9.6074
39,3.25,forklift,-2.4878,2.4585
39,3.25,dropzone,-8.2413,1.6899
39,3.25,W01,-8.3415,7.8566
39,3.25,W02,-10.1223,9.5985
40,3.3333,forklift,-2.5257,2.4916
40,3.3333,dropzone,-8.2413,1.6899
40,3.3333,W01,-8.3144,7.8329
40,3.3333,W02,-10.1055,9.5896
41,3.4167,forklift,-2.5642,2.5251
41,3.4167,dropzone,-8.2413,1.6899
41,3.4167,W01,-8.287,7.8089
41,3.4167,W02,-10.0885,9.5805
