frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.5409,0.5641
0,0.0,dropzone,-8.2583,2.3282
0,0.0,W01,-9.6451,6.0927
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.5419,0.5652
1,0.0833,dropzone,-8.2583,2.3282
1,0.0833,W01,-9.6437,6.0924
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.545,0.5686
2,0.1667,dropzone,-8.2583,2.3282
2,0.1667,W01,-9.6394,6.0915
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.5502,0.5741
3,0.25,dropzone,-8.2583,2.3282
3,0.25,W01,-9.6323,6.0901
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.5574,0.5818
4,0.3333,dropzone,-8.2583,2.3282
4,0.3333,W01,-9.6225,6.0881
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.5665,0.5916
5,0.4167,dropzone,-8.2583,2.3282
5,0.4167,W01,-9.6099,6.0856
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.5775,0.6035
6,0.5,dropzone,-8.2583,2.3282
6,0.5,W01,-9.5948,6.0825
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.5905,0.6175
7,0.5833,dropzone,-8.2583,2.3282
7,0.5833,W01,-9.577,6.079
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.6053,0.6334
8,0.6667,dropzone,-8.2583,2.3282
8,0.6667,W01,-9.5567,6.0749
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.6219,0.6513
9,0.75,dropzone,-8.2583,2.3282
9,0.75,W01,-9.5338,6.0703
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.6404,0.6711
10,0.8333,dropzone,-8.2583,2.3282
10,0.8333,W01,-9.5085,6.0652
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.6606,0.6928
11,0.9167,dropzone,-8.2583,2.3282
11,0.9167,W01,-9.4808,6.0596
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.6824,0.7164
12,1.0,dropzone,-8.2583,2.3282
12,1.0,W01,-9.4508,6.0535
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-0.706,0.7418
13,1.0833,dropzone,-8.2583,2.3282
13,1.0833,W01,-9.4184,6.047
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-0.7313,0.7689
14,1.1667,dropzone,-8.2583,2.3282
14,1.1667,W01,-9.3838,6.0401
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-0.7581,0.7978
15,1.25,dropzone,-8.2583,2.3282
15,1.25,W01,-9.3469,6.0326
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-0.7865,0.8284
16,1.3333,dropzone,-8.2583,2.3282
16,1.3333,W01,-9.3079,6.0248
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-0.8165,0.8606
17,1.4167,dropzone,-8.2583,2.3282
17,1.4167,W01,-9.2668,6.0165
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-0.8479,0.8945
18,1.5,dropzone,-8.2583,2.3282
18,1.5,W01,-9.2236,6.0078
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-0.8809,0.9299
19,1.5833,dropzone,-8.2583,2.3282
19,1.5833,W01,-9.1784,5.9987
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-0.9152,0.9669
20,1.6667,dropzone,-8.2583,2.3282
20,1.6667,W01,-9.1313,5.9892
20,1.6667,W02,-10.3871,9.7398
