frame,time_s,object,world_x,world_y
0,0.0,forklift,-2.771,1.5745
0,0.0,dropzone,-8.6827,4.2062
0,0.0,W01,-8.9077,6.634
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-2.7718,1.5751
1,0.0833,dropzone,-8.6824,4.2063
1,0.0833,W01,-8.9072,6.6335
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-2.7742,1.5769
2,0.1667,dropzone,-8.6815,4.2066
2,0.1667,W01,-8.9058,6.6322
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-2.7781,1.5799
3,0.25,dropzone,-8.6799,4.2071
3,0.25,W01,-8.9033,6.6299
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-2.7836,1.5841
4,0.3333,dropzone,-8.6777,4.2077
4,0.3333,W01,-8.9,6.6268
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-2.7905,1.5894
5,0.4167,dropzone,-8.6749,4.2086
5,0.4167,W01,-8.8956,6.6229
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-2.7989,1.5959
6,0.5,dropzone,-8.6715,4.2097
6,0.5,W01,-8.8904,6.6181
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-2.8088,1.6035
7,0.5833,dropzone,-8.6675,4.2109
7,0.5833,W01,-8.8843,6.6125
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-2.8201,1.6121
8,0.6667,dropzone,-8.663,4.2123
8,0.6667,W01,-8.8773,6.6061
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-2.8327,1.6218
9,0.75,dropzone,-8.6579,4.2139
9,0.75,W01,-8.8695,6.5989
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-2.8468,1.6326
10,0.8333,dropzone,-8.6523,4.2157
10,0.8333,W01,-8.8608,6.5909
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-2.8621,1.6444
11,0.9167,dropzone,-8.6461,4.2176
11,0.9167,W01,-8.8512,6.5822
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-2.8788,1.6572
12,1.0,dropzone,-8.6394,4.2197
12,1.0,W01,-8.8409,6.5727
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-2.8968,1.671
13,1.0833,dropzone,-8.6322,4.222
13,1.0833,W01,-8.8298,6.5625
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-2.916,1.6857
14,1.1667,dropzone,-8.6244,4.2244
14,1.1667,W01,-8.8179,6.5516
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-2.9364,1.7014
15,1.25,dropzone,-8.6162,4.2269
15,1.25,W01,-8.8052,6.54
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-2.958,1.718
16,1.3333,dropzone,-8.6075,4.2297
16,1.3333,W01,-8.7918,6.5277
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-2.9808,1.7355
17,1.4167,dropzone,-8.5983,4.2325
17,1.4167,W01,-8.7776,6.5147
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-3.0048,1.7539
18,1.5,dropzone,-8.5887,4.2355
18,1.5,W01,-8.7628,6.5011
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-3.0299,1.7731
19,1.5833,dropzone,-8.5786,4.2387
19,1.5833,W01,-8.7472,6.4869
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-3.056,1.7932
20,1.6667,dropzone,-8.5681,4.242
20,1.6667,W01,-8.731,6.472
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-3.0833,1.8141
21,1.75,dropzone,-8.5571,4.2454
21,1.75,W01,-8.7141,6.4565
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-3.1115,1.8358
22,1.8333,dropzone,-8.5458,4.2489
22,1.8333,W01,-8.6966,6.4405
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-3.1408,1.8583
23,1.9167,dropzone,-8.534,4.2526
23,1.9167,W01,-8.6784,6.4238
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-3.1711,1.8815
24,2.0,dropzone,-8.5218,4.2564
24,2.0,W01,-8.6597,6.4066
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-3.2023,1.9055
25,2.0833,dropzone,-8.5092,4.2603
25,2.0833,W01,-8.6403,6.3889
25,2.0833,W02,-10.3292,9.7089
26,2.1667,forklift,-3.2345,1.9302
26,2.1667,dropzone,-8.4963,4.2644
26,2.1667,W01,-8.6204,6.3706
26,2.1667,W02,-10.3165,9.7021
27,2.25,forklift,-3.2675,1.9555
27,2.25,dropzone,-8.483,4.2685
27,2.25,W01,-8.5999,6.3519
27,2.25,W02,-10.3034,9.6951
28,2.3333,forklift,-3.3015,1.9816
28,2.3333,dropzone,-8.4694,4.2728
28,2.3333,W01,-8.5788,6.3326
28,2.3333,W02,-10.2899,9.688
29,2.4167,forklift,-3.3363,2.0083
29,2.4167,dropzone,-8.4554,4.2771
29,2.4167,W01,-8.5573,6.3128
29,2.4167,W02,-10.2762,9.6806
30,2.5,forklift,-3.3719,2.0356
30,2.5,dropzone,-8.4411,4.2816
30,2.5,W01,-8.5352,6.2926
30,2.5,W02,-10.2621,9.6731
31,2.5833,forklift,-3.4083,2.0636
31,2.5833,dropzone,-8.4264,4.2862
31,2.5833,W01,-8.5126,6.2719
31,2.5833,W02,-10.2477,9.6654
32,2.6667,forklift,-3.4454,2.0921
32,2.6667,dropzone,-8.4115,4.2909
32,2.6667,W01,-8.4896,6.2508
32,2.6667,W02,-10.2329,9.6576
33,2.75,forklift,-3.4834,2.1212
33,2.75,dropzone,-8.3962,4.2956
33,2.75,W01,-8.4661,6.2292
33,2.75,W02,-10.2179,9.6496
34,2.8333,forklift,-3.522,2.1508
34,2.8333,dropzone,-8.3807,4.3005
34,2.8333,W01,-8.4421,6.2073
34,2.8333,W02,-10.2026,9.6414
35,2.9167,forklift,-3.5613,2.181
35,2.9167,dropzone,-8.3649,4.3054
35,2.9167,W01,-8.4177,6.185
35,2.9167,W02,-10.1871,9.6331
36,3.0,forklift,-3.6013,2.2117
36,3.0,dropzone,-8.3488,4.3104
36,3.0,W01,-8.3929,6.1622
36,3.0,W02,-10.1712,9.6247
37,3.0833,forklift,-3.6419,2.2429
37,3.0833,dropzone,-8.3324,4.3155
37,3.0833,W01,-8.3678,6.1392
37,3.0833,W02,-10.1551,9.6161
38,3.1667,forklift,-3.6831,2.2745
38,3.1667,dropzone,-8.3159,4.3207
38,3.1667,W01,-8.3422,6.1157
38,3.1667,W02,-10.1388,9.6074
39,3.25,forklift,-3.7249,2.3066
39,3.25,dropzone,-8.299,4.3259
39,3.25,W01,-8.3163,6.092
39,3.25,W02,-10.1223,9.5985
40,3.3333,forklift,-3.7673,2.3391
40,3.3333,dropzone,-8.282,4.3313
40,3.3333,W01,-8.29,6.0679
40,3.3333,W02,-10.1055,9.5896
41,3.4167,forklift,-3.8102,2.372
41,3.4167,dropzone,-8.2648,4.3367
41,3.4167,W01,-8.2634,6.0436
41,3.4167,W02,-10.0885,9.5805
42,3.5,forklift,-3.8535,2.4053
42,3.5,dropzone,-8.2473,4.3421
42,3.5,W01,-8.2366,6.0189
42,3.5,W02,-10.0713,9.5714
43,3.5833,forklift,-3.8974,2.439
43,3.5833,dropzone,-8.2297,4.3476
43,3.5833,W01,-8.2094,5.994
43,3.5833,W02,-10.054,9.5621
44,3.6667,forklift,-3.9417,2.473
44,3.6667,dropzone,-8.2119,4.3532
44,3.6667,W01,-8.1819,5.9689
44,3.6667,W02,-10.0364,9.5528
45,3.75,forklift,-3.9864,2.5073
45,3.75,dropzone,-8.1939,4.3588
45,3.75,W01,-8.1542,5.9434
45,3.75,W02,-10.0187,9.5433
46,3.8333,forklift,-4.0315,2.5419
46,3.8333,dropzone,-8.1757,4.3644
46,3.8333,W01,-8.1262,5.9178
46,3.8333,W02,-10.0009,9.5338
47,3.9167,forklift,-4.077,2.5768
47,3.9167,dropzone,-8.1574,4.3702
47,3.9167,W01,-8.098,5.892
47,3.9167,W02,-9.9829,9.5242
48,4.0,forklift,-4.1228,2.6119
48,4.0,dropzone,-8.139,4.3759
48,4.0,W01,-8.0696,5.866
48,4.0,W02,-9.9647,9.5145
49,4.0833,forklift,-4.1689,2.6473
49,4.0833,dropzone,-8.1205,4.3817
49,4.0833,W01,-8.041,5.8398
49,4.0833,W02,-9.9465,9.5048
50,4.1667,forklift,-4.2153,2.6829
50,4.1667,dropzone,-8.1018,4.3875
50,4.1667,W01,-8.0123,5.8134
50,4.1667,W02,-9.9281,9.495
51,4.25,forklift,-4.2619,2.7188
51,4.25,dropzone,-8.083,4.3934
51,4.25,W01,-7.9833,5.7869
51,4.25,W02,-9.9096,9.4851
52,4.3333,forklift,-4.3088,2.7547
52,4.3333,dropzone,-8.0642,4.3993
52,4.3333,W01,-7.9543,5.7603
52,4.3333,W02,-9.8911,9.4752
53,4.4167,forklift,-4.3559,2.7909
53,4.4167,dropzone,-8.0452,4.4052
53,4.4167,W01,-7.9251,5.7335
53,4.4167,W02,-9.8724,9.4653
54,4.5,forklift,-4.4032,2.8271
54,4.5,dropzone,-8.0262,4.4111
54,4.5,W01,-7.8958,5.7067
54,4.5,W02,-9.8537,9.4553
55,4.5833,forklift,-4.4506,2.8635
55,4.5833,dropzone,-8.0072,4.4171
55,4.5833,W01,-7.8664,5.6797
55,4.5833,W02,-9.8349,9.4453
56,4.6667,forklift,-4.4981,2.9
56,4.6667,dropzone,-7.988,4.423
56,4.6667,W01,-7.8369,5.6527
56,4.6667,W02,-9.8161,9.4353
57,4.75,forklift,-4.5457,2.9366
57,4.75,dropzone,-7.9689,4.429
57,4.75,W01,-7.8074,5.6257
57,4.75,W02,-9.7972,9.4252
58,4.8333,forklift,-4.5934,2.9732
58,4.8333,dropzone,-7.9497,4.435
58,4.8333,W01,-7.7778,5.5986
58,4.8333,W02,-9.7784,9.4151
59,4.9167,forklift,-4.6412,3.0098
59,4.9167,dropzone,-7.9305,4.441
59,4.9167,W01,-7.7482,5.5714
59,4.9167,W02,-9.7595,9.405
60,5.0,forklift,-4.6889,3.0465
60,5.0,dropzone,-7.9113,4.447
60,5.0,W01,-7.7186,5.5443
60,5.0,W02,-9.7405,9.395
61,5.0833,forklift,-4.7366,3.0831
61,5.0833,dropzone,-7.8921,4.453
61,5.0833,W01,-7.689,5.5172
61,5.0833,W02,-9.7216,9.3849
62,5.1667,forklift,-4.7843,3.1197
62,5.1667,dropzone,-7.8729,4.459
62,5.1667,W01,-7.6594,5.4901
62,5.1667,W02,-9.7028,9.3748
63,5.25,forklift,-4.832,3.1563
63,5.25,dropzone,-7.8538,4.465
63,5.25,W01,-7.6299,5.463
63,5.25,W02,-9.6839,9.3647
64,5.3333,forklift,-4.8795,3.1927
64,5.3333,dropzone,-7.8346,4.4709
64,5.3333,W01,-7.6004,5.436
64,5.3333,W02,-9.6651,9.3547
65,5.4167,forklift,-4.9269,3.2291
65,5.4167,dropzone,-7.8156,4.4769
65,5.4167,W01,-7.571,5.4091
65,5.4167,W02,-9.6463,9.3447
66,5.5,forklift,-4.9742,3.2654
66,5.5,dropzone,-7.7966,4.4828
66,5.5,W01,-7.5417,5.3823
66,5.5,W02,-9.6276,9.3347
67,5.5833,forklift,-5.0212,3.3015
67,5.5833,dropzone,-7.7776,4.4887
67,5.5833,W01,-7.5125,5.3555
67,5.5833,W02,-9.6089,9.3248
68,5.6667,forklift,-5.0681,3.3375
68,5.6667,dropzone,-7.7588,4.4946
68,5.6667,W01,-7.4835,5.3289
68,5.6667,W02,-9.5904,9.3149
69,5.75,forklift,-5.1148,3.3733
69,5.75,dropzone,-7.74,4.5005
69,5.75,W01,-7.4545,5.3024
69,5.75,W02,-9.5719,9.305
70,5.8333,forklift,-5.1612,3.4089
70,5.8333,dropzone,-7.7213,4.5063
70,5.8333,W01,-7.4258,5.276
70,5.8333,W02,-9.5535,9.2952
71,5.9167,forklift,-5.2073,3.4443
71,5.9167,dropzone,-7.7028,4.5121
71,5.9167,W01,-7.3972,5.2498
71,5.9167,W02,-9.5353,9.2855
72,6.0,forklift,-5.2531,3.4795
72,6.0,dropzone,-7.6844,4.5178
72,6.0,W01,-7.3688,5.2238
72,6.0,W02,-9.5171,9.2758
73,6.0833,forklift,-5.2986,3.5144
73,6.0833,dropzone,-7.6661,4.5235
73,6.0833,W01,-7.3406,5.1979
73,6.0833,W02,-9.4991,9.2662
74,6.1667,forklift,-5.3437,3.549
74,6.1667,dropzone,-7.6479,4.5292
74,6.1667,W01,-7.3126,5.1723
74,6.1667,W02,-9.4813,9.2567
75,6.25,forklift,-5.3884,3.5833
75,6.25,dropzone,-7.6299,4.5348
75,6.25,W01,-7.2849,5.1469
75,6.25,W02,-9.4636,9.2472
76,6.3333,forklift,-5.4327,3.6173
76,6.3333,dropzone,-7.6121,4.5404
76,6.3333,W01,-7.2574,5.1217
76,6.3333,W02,-9.446,9.2379
77,6.4167,forklift,-5.4765,3.651
77,6.4167,dropzone,-7.5945,4.5459
77,6.4167,W01,-7.2302,5.0968
77,6.4167,W02,-9.4287,9.2286
78,6.5,forklift,-5.5199,3.6843
78,6.5,dropzone,-7.577,4.5513
78,6.5,W01,-7.2033,5.0722
78,6.5,W02,-9.4115,9.2195
79,6.5833,forklift,-5.5628,3.7172
79,6.5833,dropzone,-7.5598,4.5567
79,6.5833,W01,-7.1768,5.0478
79,6.5833,W02,-9.3945,9.2104
80,6.6667,forklift,-5.6051,3.7497
80,6.6667,dropzone,-7.5428,4.562
80,6.6667,W01,-7.1505,5.0238
80,6.6667,W02,-9.3777,9.2015
81,6.75,forklift,-5.6469,3.7818
81,6.75,dropzone,-7.5259,4.5673
81,6.75,W01,-7.1246,5.0
81,6.75,W02,-9.3612,9.1926
82,6.8333,forklift,-5.6882,3.8134
82,6.8333,dropzone,-7.5094,4.5725
82,6.8333,W01,-7.099,4.9766
82,6.8333,W02,-9.3449,9.1839
83,6.9167,forklift,-5.7288,3.8446
83,6.9167,dropzone,-7.493,4.5776
83,6.9167,W01,-7.0738,4.9535
83,6.9167,W02,-9.3288,9.1753
84,7.0,forklift,-5.7688,3.8752
84,7.0,dropzone,-7.4769,4.5826
84,7.0,W01,-7.0491,4.9308
84,7.0,W02,-9.3129,9.1669
85,7.0833,forklift,-5.8081,3.9054
85,7.0833,dropzone,-7.4611,4.5875
85,7.0833,W01,-7.0247,4.9085
85,7.0833,W02,-9.2974,9.1586
86,7.1667,forklift,-5.8467,3.9351
86,7.1667,dropzone,-7.4456,4.5924
86,7.1667,W01,-7.0007,4.8865
86,7.1667,W02,-9.2821,9.1504
87,7.25,forklift,-5.8846,3.9642
87,7.25,dropzone,-7.4303,4.5971
87,7.25,W01,-6.9772,4.865
87,7.25,W02,-9.2671,9.1424
88,7.3333,forklift,-5.9218,3.9927
88,7.3333,dropzone,-7.4154,4.6018
88,7.3333,W01,-6.9542,4.8439
88,7.3333,W02,-9.2523,9.1346
89,7.4167,forklift,-5.9582,4.0206
89,7.4167,dropzone,-7.4007,4.6064
89,7.4167,W01,-6.9316,4.8232
89,7.4167,W02,-9.2379,9.1269
90,7.5,forklift,-5.9938,4.048
90,7.5,dropzone,-7.3864,4.6108
90,7.5,W01,-6.9095,4.803
90,7.5,W02,-9.2238,9.1194
91,7.5833,forklift,-6.0286,4.0747
91,7.5833,dropzone,-7.3724,4.6152
91,7.5833,W01,-6.888,4.7832
91,7.5833,W02,-9.2101,9.112
92,7.6667,forklift,-6.0625,4.1007
92,7.6667,dropzone,-7.3588,4.6195
92,7.6667,W01,-6.8669,4.7639
92,7.6667,W02,-9.1966,9.1049
93,7.75,forklift,-6.0956,4.1261
93,7.75,dropzone,-7.3455,4.6236
93,7.75,W01,-6.8464,4.7451
93,7.75,W02,-9.1835,9.0979
94,7.8333,forklift,-6.1277,4.1508
94,7.8333,dropzone,-7.3325,4.6277
94,7.8333,W01,-6.8265,4.7269
94,7.8333,W02,-9.1708,9.0911
95,7.9167,forklift,-6.159,4.1747
95,7.9167,dropzone,-7.32,4.6316
95,7.9167,W01,-6.8071,4.7091
95,7.9167,W02,-9.1584,9.0845
96,8.0,forklift,-6.1892,4.198
96,8.0,dropzone,-7.3078,4.6354
96,8.0,W01,-6.7884,4.6919
96,8.0,W02,-9.1464,9.0781
97,8.0833,forklift,-6.2185,4.2204
97,8.0833,dropzone,-7.296,4.6391
97,8.0833,W01,-6.7702,4.6753
97,8.0833,W02,-9.1348,9.0719
98,8.1667,forklift,-6.2468,4.2421
98,8.1667,dropzone,-7.2847,4.6426
98,8.1667,W01,-6.7527,4.6592
98,8.1667,W02,-9.1237,9.0659
99,8.25,forklift,-6.274,4.263
99,8.25,dropzone,-7.2737,4.646
99,8.25,W01,-6.7358,4.6437
99,8.25,W02,-9.1129,9.0602
100,8.3333,forklift,-6.3002,4.2831
100,8.3333,dropzone,-7.2632,4.6493
100,8.3333,W01,-6.7196,4.6289
100,8.3333,W02,-9.1025,9.0547
101,8.4167,forklift,-6.3253,4.3024
