frame,time_s,object,world_x,world_y
0,0.0,forklift,-1.4959,0.0223
0,0.0,dropzone,-8.8448,1.9476
0,0.0,W01,-9.5868,6.3444
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-1.4968,0.023
1,0.0833,dropzone,-8.8448,1.9476
1,0.0833,W01,-9.5863,6.3441
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-1.4993,0.025
2,0.1667,dropzone,-8.8448,1.9476
2,0.1667,W01,-9.5847,6.3432
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-1.5036,0.0285
3,0.25,dropzone,-8.8448,1.9476
3,0.25,W01,-9.5821,6.3418
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-1.5094,0.0332
4,0.3333,dropzone,-8.8448,1.9476
4,0.3333,W01,-9.5785,6.3397
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-1.517,0.0393
5,0.4167,dropzone,-8.8448,1.9476
5,0.4167,W01,-9.574,6.3371
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-1.526,0.0466
6,0.5,dropzone,-8.8448,1.9476
6,0.5,W01,-9.5684,6.334
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-1.5367,0.0552
7,0.5833,dropzone,-8.8448,1.9476
7,0.5833,W01,-9.5619,6.3303
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-1.5489,0.065
8,0.6667,dropzone,-8.8448,1.9476
8,0.6667,W01,-9.5545,6.3261
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-1.5626,0.0761
9,0.75,dropzone,-8.8448,1.9476
9,0.75,W01,-9.5461,6.3213
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-1.5777,0.0883
10,0.8333,dropzone,-8.8448,1.9476
10,0.8333,W01,-9.5368,6.316
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-1.5943,0.1017
11,0.9167,dropzone,-8.8448,1.9476
11,0.9167,W01,-9.5267,6.3103
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-1.6123,0.1162
12,1.0,dropzone,-8.8448,1.9476
12,1.0,W01,-9.5157,6.304
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-1.6317,0.1319
13,1.0833,dropzone,-8.8448,1.9476
13,1.0833,W01,-9.5039,6.2973
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-1.6525,0.1486
14,1.1667,dropzone,-8.8448,1.9476
14,1.1667,W01,-9.4912,6.2901
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-1.6745,0.1664
15,1.25,dropzone,-8.8448,1.9476
15,1.25,W01,-9.4777,6.2824
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-1.6979,0.1853
