frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-8.7564,7.4566,-8.7564,7.4566,-1.2063,0.5756,-1.2063,0.5756,-1.9153,1.2809,-8.0949,2.8793,-8.0949,2.8793,0.0,0,0.0,0,10.2152,9.2163,4.6248,0.0,0.0,0,SAFE,safe,,,9.2163
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,-1.2063,0.5756,-1.2063,0.5756,-1.9153,1.2809,-8.0949,2.8793,-8.0949,2.8793,0.0,0,0.0,0,13.0943,12.0943,7.3267,0.0,0.0,0,SAFE,safe,,,12.0943
1,0.0833,0,W01,-8.7557,7.456,-8.7557,7.456,-1.2072,0.5765,-1.2072,0.5765,-1.9162,1.2818,-8.0949,2.8793,-8.0949,2.8793,0.0,0,0.0,0,10.213,9.2141,4.6241,0.0,0.0,0,SAFE,safe,,,9.2141
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,-1.2072,0.5765,-1.2072,0.5765,-1.9162,1.2818,-8.0949,2.8793,-8.0949,2.8793,0.0,0,0.0,0,13.0927,12.0927,7.3264,0.0,0.0,0,SAFE,safe,,,12.0927
2,0.1667,1,W01,-8.7536,7.4543,-8.7536,7.4543,-1.2099,0.5791,-1.2099,0.5791,-1.9188,1.2844,-8.0949,2.8793,-8.0949,2.8793,0.0,0,0.0,0,10.2066,9.2077,4.6222,0.0,0.0,0,SAFE,safe,,,9.2077
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,-1.2099,0.5791,-1.2099,0.5791,-1.9188,1.2844,-8.0949,2.8793,-8.0949,2.8793,0.0,0,0.0,0,13.088,12.088,7.3256,0.0,0.0,0,SAFE,safe,,,12.088
3,0.25,0,W01,-8.7502,7.4516,-8.7502,7.4516,-1.2143,0.5835,-1.2143,0.5835,-1.9232,1.2888,-8.0949,2.8793,-8.0949,2.8793,0.0,0,0.0,0,10.196,9.1971,4.619,0.0,0.0,0,SAFE,safe,,,9.1971
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,-1.2143,0.5835,-1.2143,0.5835,-1.9232,1.2888,-8.0949,2.8793,-8.0949,2.8793,0.0,0,0.0,0,13.0801,12.0801,7.3243,0.0,0.0,0,SAFE,safe,,,12.0801
4,0.3333,1,W01,-8.7454,7.4477,-8.7454,7.4477,-1.2204,0.5896,-1.2204,0.5896,-1.9293,1.2949,-8.0949,2.8793,-8.0949,2.8793,0.0,0,0.0,0,10.1813,9.1824,4.6145,0.0,0.0,0,SAFE,safe,,,9.1824
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,-1.2204,0.5896,-1.2204,0.5896,-1.9293,1.2949,-8.0949,2.8793,-8.0949,2.8793,0.0,0,0.0,0,13.0691,12.0691,7.3225,0.0,0.0,0,SAFE,safe,,,12.0691
5,0.4167,0,W01,-8.7393,7.4429,-8.7393,7.4429,-1.2282,0.5973,-1.2282,0.5973,-1.9371,1.3026,-8.0949,2.8793,-8.0949,2.8793,0.0,0,0.0,0,10.1626,9.1637,4.6088,0.0,0.0,0,SAFE,safe,,,9.1637
5,0.4167,0,W02,-10.4923,9.7959,-10.4923,9.7959,-1.2282,0.5973,-1.2282,0.5973,-1.9371,1.3026,-8.0949,2.8793,-8.0949,2.8793,0.0,0,0.0,0,13.0552,12.0552,7.3202,0.0,0.0,0,SAFE,safe,,,12.0552
6,0.5,1,W01,-8.732,7.4369,-8.732,7.4369,-1.2376,0.6067,-1.2376,0.6067,-1.9465,1.312,-8.0949,2.8793,-8.0949,2.8793,0.0,0,0.0,0,10.1399,9.141,4.6019,0.0,0.0,0,SAFE,safe,,,9.141
6,0.5,1,W02,-10.4889,9.7941,-10.4889,9.7941,-1.2376,0.6067,-1.2376,0.6067,-1.9465,1.312,-8.0949,2.8793,-8.0949,2.8793,0.0,0,0.0,0,13.0382,12.0382,7.3175,0.0,0.0,0,SAFE,safe,,,12.0382
7,0.5833,0,W01,-8.7234,7.43,-8.7234,7.43,-1.2486,0.6177,-1.2486,0.6177,-1.9576,1.323,-8.0949,2.8793,-8.0949,2.8793,0.0,0,0.0,0,10.1133,9.1144,4.5939,0.0,0.0,0,SAFE,safe,,,9.1144
