frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-6.8039,3.2371,-6.8039,3.2371,-0.5,-2.2,-0.5,-2.2,-0.2904,-1.2222,-6.1816,3.6257,-6.1816,3.6257,0.0,0,0.0,0,8.3247,7.8937,0.7336,0.0,1.0,1,SAFE,safe,,,7.8937
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,-0.5,-2.2,-0.5,-2.2,-0.2904,-1.2222,-6.1816,3.6257,-6.1816,3.6257,0.0,0,0.0,0,15.6205,15.0241,7.5346,0.0,0.0,0,SAFE,safe,,,15.0241
1,0.0833,0,W01,-6.8039,3.2371,-6.8039,3.2371,-0.4999,-2.1997,-0.4999,-2.1997,-0.2904,-1.2219,-6.1823,3.6255,-6.1823,3.6255,0.0,0,0.0,0,8.3246,7.8936,0.733,0.0,1.0,1,SAFE,safe,,,7.8936
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,-0.4999,-2.1997,-0.4999,-2.1997,-0.2904,-1.2219,-6.1823,3.6255,-6.1823,3.6255,0.0,0,0.0,0,15.62,15.0236,7.5341,0.0,0.0,0,SAFE,safe,,,15.0236
2,0.1667,1,W01,-6.8039,3.2371,-6.8039,3.2371,-0.4997,-2.1988,-0.4997,-2.1988,-0.2902,-1.221,-6.1841,3.6251,-6.1841,3.6251,0.0,0,0.0,0,8.3241,7.8932,0.7312,0.0,1.0,1,SAFE,safe,,,7.8932
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,-0.4997,-2.1988,-0.4997,-2.1988,-0.2902,-1.221,-6.1841,3.6251,-6.1841,3.6251,0.0,0,0.0,0,15.6184,15.0221,7.5324,0.0,0.0,0,SAFE,safe,,,15.0221
3,0.25,0,W01,-6.8039,3.2371,-6.8039,3.2371,-0.4994,-2.1974,-0.4994,-2.1974,-0.2899,-1.2196,-6.1872,3.6243,-6.1872,3.6243,0.0,0,0.0,0,8.3234,7.8926,0.7282,0.0,1.0,1,SAFE,safe,,,7.8926
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,-0.4994,-2.1974,-0.4994,-2.1974,-0.2899,-1.2196,-6.1872,3.6243,-6.1872,3.6243,0.0,0,0.0,0,15.6159,15.0195,7.5297,0.0,0.0,0,SAFE,safe,,,15.0195
4,0.3333,1,W01,-6.8039,3.2371,-6.8039,3.2371,-0.499,-2.1954,-0.499,-2.1954,-0.2895,-1.2176,-6.1915,3.6233,-6.1915,3.6233,0.0,0,0.0,0,8.3224,7.8919,0.7241,0.0,1.0,1,SAFE,safe,,,7.8919
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,-0.499,-2.1954,-0.499,-2.1954,-0.2895,-1.2176,-6.1915,3.6233,-6.1915,3.6233,0.0,0,0.0,0,15.6124,15.016,7.5259,0.0,0.0,0,SAFE,safe,,,15.016
5,0.4167,0,W01,-6.8039,3.2371,-6.8039,3.2371,-0.4985,-2.1928,-0.4985,-2.1928,-0.2889,-1.215,-6.1969,3.622,-6.1969,3.622,0.0,0,0.0,0,8.3212,7.8909,0.7188,0.0,1.0,1,SAFE,safe,,,7.8909
5,0.4167,0,W02,-10.4923,9.7959,-10.4923,9.7959,-0.4985,-2.1928,-0.4985,-2.1928,-0.2889,-1.215,-6.1969,3.622,-6.1969,3.622,0.0,0,0.0,0,15.6078,15.0116,7.5211,0.0,0.0,0,SAFE,safe,,,15.0116
6,0.5,1,W01,-6.8039,3.2371,-6.8039,3.2371,-0.4978,-2.1897,-0.4978,-2.1897,-0.2882,-1.2119,-6.2035,3.6204,-6.2035,3.6204,0.0,0,0.0,0,8.3196,7.8897,0.7124,0.0,1.0,1,SAFE,safe,,,7.8897
6,0.5,1,W02,-10.4889,9.7941,-10.4889,9.7941,-0.4978,-2.1897,-0.4978,-2.1897,-0.2882,-1.2119,-6.2035,3.6204,-6.2035,3.6204,0.0,0,0.0,0,15.6024,15.0062,7.5153,0.0,0.0,0,SAFE,safe,,,15.0062
7,0.5833,0,W01,-6.8039,3.2371,-6.8039,3.2371,-0.497,-2.186,-0.497,-2.186,-0.2875,-1.2082,-6.2112,3.6186,-6.2112,3.6186,0.0,0,0.0,0,8.3179,7.8882,0.7048,0.0,1.0,1,SAFE,safe,,,7.8882
7,0.5833,0,W02,-10.485,9.792,-10.485,9.792,-0.497,-2.186,-0.497,-2.186,-0.2875,-1.2082,-6.2112,3.6186,-6.2112,3.6186,0.0,0,0.0,0,15.596,14.9999,7.5085,0.0,0.0,0,SAFE,safe,,,14.9999
8,0.6667,1,W01,-6.8039,3.2371,-6.8039,3.2371,-0.4961,-2.1819,-0.4961,-2.1819,-0.2866,-1.2041,-6.2201,3.6164,-6.2201,3.6164,0.0,0,0.0,0,8.3158,7.8866,0.6963,0.0,1.0,1,SAFE,safe,,,7.8866
8,0.6667,1,W02,-10.4806,9.7896,-10.4806,9.7896,-0.4961,-2.1819,-0.4961,-2.1819,-0.2866,-1.2041,-6.2201,3.6164,-6.2201,3.6164,0.0,0,0.0,0,15.5887,14.9926,7.5007,0.0,0.0,0,SAFE,safe,,,14.9926
9,0.75,0,W01,-6.8039,3.2371,-6.8039,3.2371,-0.4951,-2.1772,-0.4951,-2.1772,-0.2856,-1.1994,-6.23,3.6141,-6.23,3.6141,0.0,0,0.0,0,8.3135,7.8848,0.6867,0.0,1.0,1,SAFE,safe,,,7.8848
9,0.75,0,W02,-10.4756,9.787,-10.4756,9.787,-0.4951,-2.1772,-0.4951,-2.1772,-0.2856,-1.1994,-6.23,3.6141,-6.23,3.6141,0.0,0,0.0,0,15.5804,14.9845,7.492,0.0,0.0,0,SAFE,safe,,,14.9845
10,0.8333,1,W01,-6.8039,3.2371,-6.8039,3.2371,-0.494,-2.172,-0.494,-2.172,-0.2845,-1.1942,-6.241,3.6114,-6.241,3.6114,0.0,0,0.0,0,8.311,7.8828,0.6761,0.0,1.0,1,SAFE,safe,,,7.8828
10,0.8333,1,W02,-10.47,9.784,-10.47,9.784,-0.494,-2.172,-0.494,-2.172,-0.2845,-1.1942,-6.241,3.6114,-6.241,3.6114,0.0,0,0.0,0,15.5713,14.9755,7.4823,0.0,0.0,0,SAFE,safe,,,14.9755
11,0.9167,0,W01,-6.8039,3.2371,-6.8039,3.2371,-0.4928,-2.1663,-0.4928,-2.1663,-0.2833,-1.1885,-6.253,3.6085,-6.253,3.6085,0.0,0,0.0,0,8.3082,7.8806,0.6644,0.0,1.0,1,SAFE,safe,,,7.8806
11,0.9167,0,W02,-10.4639,9.7808,-10.4639,9.7808,-0.4928,-2.1663,-0.4928,-2.1663,-0.2833,-1.1885,-6.253,3.6085,-6.253,3.6085,0.0,0,0.0,0,15.5614,14.9657,7.4718,0.0,0.0,0,SAFE,safe,,,14.9657
12,1.0,1,W01,-6.8039,3.2371,-6.8039,3.2371,-0.4915,-2.1602,-0.4915,-2.1602,-0.2819,-1.1824,-6.2661,3.6054,-6.2661,3.6054,0.0,0,0.0,0,8.3052,7.8783,0.6519,0.0,1.0,1,SAFE,safe,,,7.8783
12,1.0,1,W02,-10.4573,9.7772,-10.4573,9.7772,-0.4915,-2.1602,-0.4915,-2.1602,-0.2819,-1.1824,-6.2661,3.6054,-6.2661,3.6054,0.0,0,0.0,0,15.5506,14.955,7.4604,0.0,0.0,0,SAFE,safe,,,14.955
13,1.0833,0,W01,-6.8039,3.2371,-6.8039,3.2371,-0.49,-2.1535,-0.49,-2.1535,-0.2805,-1.1757,-6.2801,3.602,-6.2801,3.602,0.0,0,0.0,0,8.302,7.8757,0.6384,0.0,1.0,1,SAFE,safe,,,7.8757
13,1.0833,0,W02,-10.4502,9.7734,-10.4502,9.7734,-0.49,-2.1535,-0.49,-2.1535,-0.2805,-1.1757,-6.2801,3.602,-6.2801,3.602,0.0,0,0.0,0,15.5389,14.9435,7.4482,0.0,0.0,0,SAFE,safe,,,14.9435
