frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.5,-2.2
0,0.0,dropzone,-5.1835,4.0614
0,0.0,W01,-5.7661,3.4052
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.4999,-2.1997
1,0.0833,dropzone,-5.1842,4.0612
1,0.0833,W01,-5.7661,3.4052
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.4997,-2.1988
2,0.1667,dropzone,-5.1862,4.0607
2,0.1667,W01,-5.7661,3.4052
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.4994,-2.1974
3,0.25,dropzone,-5.1894,4.0598
3,0.25,W01,-5.7661,3.4052
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.499,-2.1954
4,0.3333,dropzone,-5.1939,4.0586
4,0.3333,W01,-5.7661,3.4052
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.4985,-2.1928
5,0.4167,dropzone,-5.1997,4.057
5,0.4167,W01,-5.7661,3.4052
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.4978,-2.1897
6,0.5,dropzone,-5.2066,4.0551
6,0.5,W01,-5.7661,3.4052
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.497,-2.186
7,0.5833,dropzone,-5.2148,4.0529
7,0.5833,W01,-5.7661,3.4052
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.4961,-2.1819
8,0.6667,dropzone,-5.2241,4.0504
8,0.6667,W01,-5.7661,3.4052
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.4951,-2.1772
9,0.75,dropzone,-5.2346,4.0475
9,0.75,W01,-5.7661,3.4052
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.494,-2.172
10,0.8333,dropzone,-5.2462,4.0444
10,0.8333,W01,-5.7661,3.4052
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.4928,-2.1663
11,0.9167,dropzone,-5.259,4.0409
11,0.9167,W01,-5.7661,3.4052
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.4915,-2.1602
12,1.0,dropzone,-5.2728,4.0372
12,1.0,W01,-5.7661,3.4052
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-0.49,-2.1535
13,1.0833,dropzone,-5.2876,4.0331
13,1.0833,W01,-5.7661,3.4052
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-0.4885,-2.1464
14,1.1667,dropzone,-5.3035,4.0288
14,1.1667,W01,-5.7661,3.4052
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-0.4869,-2.1389
15,1.25,dropzone,-5.3204,4.0242
15,1.25,W01,-5.7661,3.4052
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-0.4852,-2.1309
16,1.3333,dropzone,-5.3383,4.0194
16,1.3333,W01,-5.7661,3.4052
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-0.4834,-2.1224
17,1.4167,dropzone,-5.3572,4.0142
17,1.4167,W01,-5.7661,3.4052
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-0.4815,-2.1136
18,1.5,dropzone,-5.377,4.0088
18,1.5,W01,-5.7661,3.4052
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-0.4795,-2.1043
19,1.5833,dropzone,-5.3978,4.0032
19,1.5833,W01,-5.7661,3.4052
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-0.4774,-2.0947
20,1.6667,dropzone,-5.4194,3.9973
20,1.6667,W01,-5.7661,3.4052
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-0.4753,-2.0846
21,1.75,dropzone,-5.442,3.9912
21,1.75,W01,-5.7661,3.4052
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-0.473,-2.0741
22,1.8333,dropzone,-5.4654,3.9848
22,1.8333,W01,-5.7661,3.4052
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-0.4707,-2.0633
23,1.9167,dropzone,-5.4896,3.9783
23,1.9167,W01,-5.7661,3.4052
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-0.4683,-2.0521
24,2.0,dropzone,-5.5147,3.9715
24,2.0,W01,-5.7661,3.4052
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-0.4658,-2.0406
25,2.0833,dropzone,-5.5405,3.9644
25,2.0833,W01,-5.7661,3.4052
25,2.0833,W02,-10.3292,9.7089
26,2.1667,forklift,-0.4633,-2.0287
26,2.1667,dropzone,-5.5671,3.9572
26,2.1667,W01,-5.7661,3.4052
26,2.1667,W02,-10.3165,9.7021
27,2.25,forklift,-0.4607,-2.0165
27,2.25,dropzone,-5.5945,3.9498
27,2.25,W01,-5.7661,3.4052
27,2.25,W02,-10.3034,9.6951
28,2.3333,forklift,-0.458,-2.0039
28,2.3333,dropzone,-5.6226,3.9421
28,2.3333,W01,-5.7661,3.4052
28,2.3333,W02,-10.2899,9.688
29,2.4167,forklift,-0.4552,-1.9911
29,2.4167,dropzone,-5.6514,3.9343
29,2.4167,W01,-5.7661,3.4052
29,2.4167,W02,-10.2762,9.6806
30,2.5,forklift,-0.4524,-1.9779
30,2.5,dropzone,-5.6808,3.9263
30,2.5,W01,-5.7661,3.4052
30,2.5,W02,-10.2621,9.6731
31,2.5833,forklift,-0.4495,-1.9645
31,2.5833,dropzone,-5.711,3.9181
31,2.5833,W01,-5.7661,3.4052
31,2.5833,W02,-10.2477,9.6654
32,2.6667,forklift,-0.4466,-1.9507
32,2.6667,dropzone,-5.7417,3.9098
32,2.6667,W01,-5.7661,3.4052
32,2.6667,W02,-10.2329,9.6576
33,2.75,forklift,-0.4436,-1.9367
33,2.75,dropzone,-5.7731,3.9012
33,2.75,W01,-5.7661,3.4052
33,2.75,W02,-10.2179,9.6496
34,2.8333,forklift,-0.4405,-1.9224
34,2.8333,dropzone,-5.8051,3.8925
34,2.8333,W01,-5.7661,3.4052
34,2.8333,W02,-10.2026,9.6414
35,2.9167,forklift,-0.4374,-1.9079
35,2.9167,dropzone,-5.8376,3.8837
35,2.9167,W01,-5.7661,3.4052
35,2.9167,W02,-10.1871,9.6331
36,3.0,forklift,-0.4342,-1.8931
36,3.0,dropzone,-5.8707,3.8747
36,3.0,W01,-5.7661,3.4052
36,3.0,W02,-10.1712,9.6247
37,3.0833,forklift,-0.431,-1.8781
37,3.0833,dropzone,-5.9043,3.8656
37,3.0833,W01,-5.7661,3.4052
37,3.0833,W02,-10.1551,9.6161
38,3.1667,forklift,-0.4278,-1.8629
38,3.1667,dropzone,-5.9384,3.8563
38,3.1667,W01,-5.7661,3.4052
38,3.1667,W02,-10.1388,9.6074
39,3.25,forklift,-0.4245,-1.8475
39,3.25,dropzone,-5.973,3.8469
39,3.25,W01,-5.7661,3.4052
39,3.25,W02,-10.1223,9.5985
40,3.3333,forklift,-0.4211,-1.8318
40,3.3333,dropzone,-6.0081,3.8374
40,3.3333,W01,-5.7661,3.4052
40,3.3333,W02,-10.1055,9.5896
41,3.4167,forklift,-0.4177,-1.816
41,3.4167,dropzone,-6.0436,3.8277
41,3.4167,W01,-5.7661,3.4052
41,3.4167,W02,-10.0885,9.5805
42,3.5,forklift,-0.4143,-1.7999
42,3.5,dropzone,-6.0795,3.818
42,3.5,W01,-5.7661,3.4052
42,3.5,W02,-10.0713,9.5714
43,3.5833,forklift,-0.4108,-1.7837
