frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.1971,-1.1565
0,0.0,dropzone,-7.6253,1.9135
0,0.0,W01,-5.8239,5.3086
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.1973,-1.1553
1,0.0833,dropzone,-7.6253,1.9135
1,0.0833,W01,-5.8229,5.3085
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.1979,-1.1516
2,0.1667,dropzone,-7.6253,1.9135
2,0.1667,W01,-5.8198,5.3082
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.1989,-1.1454
3,0.25,dropzone,-7.6253,1.9135
3,0.25,W01,-5.8146,5.3078
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.2003,-1.1368
4,0.3333,dropzone,-7.6253,1.9135
4,0.3333,W01,-5.8075,5.3072
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.202,-1.1259
5,0.4167,dropzone,-7.6253,1.9135
5,0.4167,W01,-5.7984,5.3065
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.2041,-1.1126
6,0.5,dropzone,-7.6253,1.9135
6,0.5,W01,-5.7873,5.3056
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.2066,-1.0971
7,0.5833,dropzone,-7.6253,1.9135
7,0.5833,W01,-5.7744,5.3045
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.2095,-1.0794
8,0.6667,dropzone,-7.6253,1.9135
8,0.6667,W01,-5.7596,5.3033
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.2127,-1.0595
9,0.75,dropzone,-7.6253,1.9135
9,0.75,W01,-5.743,5.302
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.2162,-1.0374
10,0.8333,dropzone,-7.6253,1.9135
10,0.8333,W01,-5.7245,5.3004
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.2201,-1.0132
11,0.9167,dropzone,-7.6253,1.9135
11,0.9167,W01,-5.7044,5.2988
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.2243,-0.987
12,1.0,dropzone,-7.6253,1.9135
12,1.0,W01,-5.6825,5.297
