frame,time_s,object,world_x,world_y
0,0.0,forklift,-1.1686,1.8003
0,0.0,dropzone,-8.7724,1.8911
0,0.0,W01,-9.4475,7.9725
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-1.1696,1.8011
1,0.0833,dropzone,-8.7724,1.8911
1,0.0833,W01,-9.4467,7.972
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-1.1724,1.8034
2,0.1667,dropzone,-8.7724,1.8911
2,0.1667,W01,-9.4443,7.9705
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-1.177,1.8074
3,0.25,dropzone,-8.7724,1.8911
3,0.25,W01,-9.4403,7.968
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-1.1834,1.8128
4,0.3333,dropzone,-8.7724,1.8911
4,0.3333,W01,-9.4348,7.9646
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-1.1916,1.8198
5,0.4167,dropzone,-8.7724,1.8911
5,0.4167,W01,-9.4278,7.9602
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-1.2015,1.8282
6,0.5,dropzone,-8.7724,1.8911
6,0.5,W01,-9.4193,7.9549
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-1.2131,1.8381
7,0.5833,dropzone,-8.7724,1.8911
7,0.5833,W01,-9.4093,7.9487
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-1.2263,1.8493
8,0.6667,dropzone,-8.7724,1.8911
8,0.6667,W01,-9.398,7.9416
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-1.2412,1.862
9,0.75,dropzone,-8.7724,1.8911
9,0.75,W01,-9.3852,7.9337
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-1.2577,1.8761
10,0.8333,dropzone,-8.7724,1.8911
10,0.8333,W01,-9.371,7.9248
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-1.2758,1.8914
11,0.9167,dropzone,-8.7724,1.8911
11,0.9167,W01,-9.3555,7.9152
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-1.2954,1.9081
12,1.0,dropzone,-8.7724,1.8911
12,1.0,W01,-9.3387,7.9047
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-1.3165,1.9261
13,1.0833,dropzone,-8.7724,1.8911
13,1.0833,W01,-9.3205,7.8934
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-1.3391,1.9453
14,1.1667,dropzone,-8.7724,1.8911
14,1.1667,W01,-9.3012,7.8813
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-1.3631,1.9657
15,1.25,dropzone,-8.7724,1.8911
15,1.25,W01,-9.2805,7.8685
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-1.3886,1.9874
16,1.3333,dropzone,-8.7724,1.8911
16,1.3333,W01,-9.2587,7.8549
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-1.4154,2.0102
17,1.4167,dropzone,-8.7724,1.8911
17,1.4167,W01,-9.2357,7.8405
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-1.4436,2.0342
18,1.5,dropzone,-8.7724,1.8911
18,1.5,W01,-9.2115,7.8255
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-1.4731,2.0593
19,1.5833,dropzone,-8.7724,1.8911
19,1.5833,W01,-9.1862,7.8097
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-1.5038,2.0854
20,1.6667,dropzone,-8.7724,1.8911
20,1.6667,W01,-9.1597,7.7932
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-1.5359,2.1127
21,1.75,dropzone,-8.7724,1.8911
21,1.75,W01,-9.1323,7.7761
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-1.5691,2.141
22,1.8333,dropzone,-8.7724,1.8911
22,1.8333,W01,-9.1037,7.7583
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-1.6035,2.1703
23,1.9167,dropzone,-8.7724,1.8911
23,1.9167,W01,-9.0742,7.7399
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-1.6391,2.2006
24,2.0,dropzone,-8.7724,1.8911
24,2.0,W01,-9.0436,7.7209
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-1.6759,2.2318
25,2.0833,dropzone,-8.7724,1.8911
25,2.0833,W01,-9.0121,7.7012
25,2.0833,W02,-10.3292,9.7089
26,2.1667,forklift,-1.7137,2.264
26,2.1667,dropzone,-8.7724,1.8911
26,2.1667,W01,-8.9796,7.681
26,2.1667,W02,-10.3165,9.7021
27,2.25,forklift,-1.7526,2.2971
27,2.25,dropzone,-8.7724,1.8911
27,2.25,W01,-8.9462,7.6602
