frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-6.6603,3.454,-6.6603,3.454,-0.6,-2.2,-0.6,-2.2,-0.4831,-1.2069,-5.3147,3.1698,-5.3147,3.1698,0.0,0,0.0,0,8.2882,7.7382,1.3752,0.0,1.0,1,SAFE,safe,,,7.7382
0,0.0,1,W02,-8.8603,3.654,-8.8603,3.654,-0.6,-2.2,-0.6,-2.2,-0.4831,-1.2069,-5.3147,3.1698,-5.3147,3.1698,0.0,0,0.0,0,10.1243,9.6852,3.5785,0.0,0.0,0,SAFE,safe,,,9.6852
1,0.0833,0,W01,-6.6603,3.454,-6.6603,3.454,-0.6,-2.1996,-0.6,-2.1996,-0.4831,-1.2065,-5.3153,3.1698,-5.3153,3.1698,0.0,0,0.0,0,8.288,7.738,1.3746,0.0,1.0,1,SAFE,safe,,,7.738
1,0.0833,0,W02,-8.8603,3.654,-8.8603,3.654,-0.6,-2.1996,-0.6,-2.1996,-0.4831,-1.2065,-5.3153,3.1698,-5.3153,3.1698,0.0,0,0.0,0,10.1241,9.6851,3.5778,0.0,0.0,0,SAFE,safe,,,9.6851
2,0.1667,1,W01,-6.6603,3.454,-6.6603,3.454,-0.5998,-2.1986,-0.5998,-2.1986,-0.483,-1.2054,-5.3172,3.1698,-5.3172,3.1698,0.0,0,0.0,0,8.2873,7.7375,1.3728,0.0,1.0,1,SAFE,safe,,,7.7375
2,0.1667,1,W02,-8.8603,3.654,-8.8603,3.654,-0.5998,-2.1986,-0.5998,-2.1986,-0.483,-1.2054,-5.3172,3.1698,-5.3172,3.1698,0.0,0,0.0,0,10.1236,9.6846,3.576,0.0,0.0,0,SAFE,safe,,,9.6846
3,0.25,0,W01,-6.6603,3.454,-6.6603,3.454,-0.5996,-2.1968,-0.5996,-2.1968,-0.4828,-1.2037,-5.3203,3.1698,-5.3203,3.1698,0.0,0,0.0,0,8.2863,7.7366,1.3698,0.0,1.0,1,SAFE,safe,,,7.7366
3,0.25,0,W02,-8.8603,3.654,-8.8603,3.654,-0.5996,-2.1968,-0.5996,-2.1968,-0.4828,-1.2037,-5.3203,3.1698,-5.3203,3.1698,0.0,0,0.0,0,10.1227,9.6839,3.573,0.0,0.0,0,SAFE,safe,,,9.6839
4,0.3333,1,W01,-6.6603,3.454,-6.6603,3.454,-0.5993,-2.1944,-0.5993,-2.1944,-0.4825,-1.2012,-5.3245,3.1697,-5.3245,3.1697,0.0,0,0.0,0,8.2848,7.7353,1.3656,0.0,1.0,1,SAFE,safe,,,7.7353
4,0.3333,1,W02,-8.8603,3.654,-8.8603,3.654,-0.5993,-2.1944,-0.5993,-2.1944,-0.4825,-1.2012,-5.3245,3.1697,-5.3245,3.1697,0.0,0,0.0,0,10.1216,9.683,3.5687,0.0,0.0,0,SAFE,safe,,,9.683
5,0.4167,0,W01,-6.6603,3.454,-6.6603,3.454,-0.599,-2.1912,-0.599,-2.1912,-0.4821,-1.1981,-5.33,3.1697,-5.33,3.1697,0.0,0,0.0,0,8.283,7.7338,1.3603,0.0,1.0,1,SAFE,safe,,,7.7338
5,0.4167,0,W02,-8.8603,3.654,-8.8603,3.654,-0.599,-2.1912,-0.599,-2.1912,-0.4821,-1.1981,-5.33,3.1697,-5.33,3.1697,0.0,0,0.0,0,10.1201,9.6817,3.5634,0.0,0.0,0,SAFE,safe,,,9.6817
6,0.5,1,W01,-6.6603,3.454,-6.6603,3.454,-0.5985,-2.1875,-0.5985,-2.1875,-0.4817,-1.1943,-5.3365,3.1696,-5.3365,3.1696,0.0,0,0.0,0,8.2807,7.7318,1.3539,0.0,1.0,1,SAFE,safe,,,7.7318
6,0.5,1,W02,-8.8603,3.654,-8.8603,3.654,-0.5985,-2.1875,-0.5985,-2.1875,-0.4817,-1.1943,-5.3365,3.1696,-5.3365,3.1696,0.0,0,0.0,0,10.1182,9.6802,3.5568,0.0,0.0,0,SAFE,safe,,,9.6802
7,0.5833,0,W01,-6.6603,3.454,-6.6603,3.454,-0.598,-2.183,-0.598,-2.183,-0.4812,-1.1899,-5.3443,3.1696,-5.3443,3.1696,0.0,0,0.0,0,8.2781,7.7296,1.3464,0.0,1.0,1,SAFE,safe,,,7.7296
7,0.5833,0,W02,-8.8603,3.654,-8.8603,3.654,-0.598,-2.183,-0.598,-2.183,-0.4812,-1.1899,-5.3443,3.1696,-5.3443,3.1696,0.0,0,0.0,0,10.1161,9.6784,3.5492,0.0,0.0,0,SAFE,safe,,,9.6784
8,0.6667,1,W01,-6.6603,3.454,-6.6603,3.454,-0.5974,-2.178,-0.5974,-2.178,-0.4806,-1.1848,-5.3531,3.1695,-5.3531,3.1695,0.0,0,0.0,0,8.2751,7.727,1.3378,0.0,1.0,1,SAFE,safe,,,7.727
8,0.6667,1,W02,-8.8603,3.654,-8.8603,3.654,-0.5974,-2.178,-0.5974,-2.178,-0.4806,-1.1848,-5.3531,3.1695,-5.3531,3.1695,0.0,0,0.0,0,10.1137,9.6764,3.5405,0.0,0.0,0,SAFE,safe,,,9.6764
9,0.75,0,W01,-6.6603,3.454,-6.6603,3.454,-0.5967,-2.1723,-0.5967,-2.1723,-0.4799,-1.1791,-5.363,3.1694,-5.363,3.1694,0.0,0,0.0,0,8.2717,7.7242,1.3281,0.0,1.0,1,SAFE,safe,,,7.7242
9,0.75,0,W02,-8.8603,3.654,-8.8603,3.654,-0.5967,-2.1723,-0.5967,-2.1723,-0.4799,-1.1791,-5.363,3.1694,-5.363,3.1694,0.0,0,0.0,0,10.1109,9.6742,3.5307,0.0,0.0,0,SAFE,safe,,,9.6742
10,0.8333,1,W01,-6.6603,3.454,-6.6603,3.454,-0.596,-2.166,-0.596,-2.166,-0.4792,-1.1729,-5.374,3.1693,-5.374,3.1693,0.0,0,0.0,0,8.268,7.721,1.3174,0.0,1.0,1,SAFE,safe,,,7.721
10,0.8333,1,W02,-8.8603,3.654,-8.8603,3.654,-0.596,-2.166,-0.596,-2.166,-0.4792,-1.1729,-5.374,3.1693,-5.374,3.1693,0.0,0,0.0,0,10.1079,9.6717,3.5198,0.0,0.0,0,SAFE,safe,,,9.6717
11,0.9167,0,W01,-6.6603,3.454,-6.6603,3.454,-0.5952,-2.1591,-0.5952,-2.1591,-0.4783,-1.166,-5.386,3.1691,-5.386,3.1691,0.0,0,0.0,0,8.2639,7.7175,1.3057,0.0,1.0,1,SAFE,safe,,,7.7175
11,0.9167,0,W02,-8.8603,3.654,-8.8603,3.654,-0.5952,-2.1591,-0.5952,-2.1591,-0.4783,-1.166,-5.386,3.1691,-5.386,3.1691,0.0,0,0.0,0,10.1046,9.6689,3.5079,0.0,0.0,0,SAFE,safe,,,9.6689
12,1.0,1,W01,-6.6603,3.454,-6.6603,3.454,-0.5943,-2.1516,-0.5943,-2.1516,-0.4775,-1.1585,-5.3991,3.169,-5.3991,3.169,0.0,0,0.0,0,8.2594,7.7137,1.293,0.0,1.0,1,SAFE,safe,,,7.7137
12,1.0,1,W02,-8.8603,3.654,-8.8603,3.654,-0.5943,-2.1516,-0.5943,-2.1516,-0.4775,-1.1585,-5.3991,3.169,-5.3991,3.169,0.0,0,0.0,0,10.101,9.666,3.495,0.0,0.0,0,SAFE,safe,,,9.666
13,1.0833,0,W01,-6.6603,3.454,-6.6603,3.454,-0.5934,-2.1436,-0.5934,-2.1436,-0.4765,-1.1504,-5.4131,3.1689,-5.4131,3.1689,0.0,0,0.0,0,8.2547,7.7097,1.2793,0.0,1.0,1,SAFE,safe,,,7.7097
