frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.6,-2.2
0,0.0,dropzone,-3.8086,3.5635
0,0.0,W01,-7.9868,4.3086
0,0.0,W02,-5.6868,4.2086
1,0.0833,forklift,-0.6,-2.1996
1,0.0833,dropzone,-3.8098,3.5637
1,0.0833,W01,-7.9868,4.3086
1,0.0833,W02,-5.6868,4.2086
2,0.1667,forklift,-0.5998,-2.1986
2,0.1667,dropzone,-3.8137,3.5645
2,0.1667,W01,-7.9868,4.3086
2,0.1667,W02,-5.6868,4.2086
3,0.25,forklift,-0.5996,-2.1968
3,0.25,dropzone,-3.82,3.5657
3,0.25,W01,-7.9868,4.3086
3,0.25,W02,-5.6868,4.2086
4,0.3333,forklift,-0.5993,-2.1944
4,0.3333,dropzone,-3.8288,3.5673
4,0.3333,W01,-7.9868,4.3086
4,0.3333,W02,-5.6868,4.2086
5,0.4167,forklift,-0.599,-2.1912
5,0.4167,dropzone,-3.8401,3.5694
5,0.4167,W01,-7.9868,4.3086
5,0.4167,W02,-5.6868,4.2086
6,0.5,forklift,-0.5985,-2.1875
6,0.5,dropzone,-3.8537,3.572
6,0.5,W01,-7.9868,4.3086
6,0.5,W02,-5.6868,4.2086
7,0.5833,forklift,-0.598,-2.183
7,0.5833,dropzone,-3.8696,3.575
7,0.5833,W01,-7.9868,4.3086
7,0.5833,W02,-5.6868,4.2086
8,0.6667,forklift,-0.5974,-2.178
8,0.6667,dropzone,-3.8878,3.5784
8,0.6667,W01,-7.9868,4.3086
8,0.6667,W02,-5.6868,4.2086
9,0.75,forklift,-0.5967,-2.1723
9,0.75,dropzone,-3.9083,3.5823
9,0.75,W01,-7.9868,4.3086
9,0.75,W02,-5.6868,4.2086
10,0.8333,forklift,-0.596,-2.166
10,0.8333,dropzone,-3.931,3.5865
10,0.8333,W01,-7.9868,4.3086
10,0.8333,W02,-5.6868,4.2086
11,0.9167,forklift,-0.5952,-2.1591
11,0.9167,dropzone,-3.9558,3.5912
11,0.9167,W01,-7.9868,4.3086
11,0.9167,W02,-5.6868,4.2086
12,1.0,forklift,-0.5943,-2.1516
12,1.0,dropzone,-3.9828,3.5963
12,1.0,W01,-7.9868,4.3086
12,1.0,W02,-5.6868,4.2086
13,1.0833,forklift,-0.5934,-2.1436
13,1.0833,dropzone,-4.0118,3.6017
13,1.0833,W01,-7.9868,4.3086
13,1.0833,W02,-5.6868,4.2086
14,1.1667,forklift,-0.5923,-2.1349
14,1.1667,dropzone,-4.0428,3.6076
14,1.1667,W01,-7.9868,4.3086
14,1.1667,W02,-5.6868,4.2086
15,1.25,forklift,-0.5913,-2.1258
15,1.25,dropzone,-4.0759,3.6138
15,1.25,W01,-7.9868,4.3086
15,1.25,W02,-5.6868,4.2086
16,1.3333,forklift,-0.5901,-2.1161
16,1.3333,dropzone,-4.1108,3.6204
16,1.3333,W01,-7.9868,4.3086
16,1.3333,W02,-5.6868,4.2086
17,1.4167,forklift,-0.5889,-2.1058
17,1.4167,dropzone,-4.1477,3.6273
17,1.4167,W01,-7.9868,4.3086
17,1.4167,W02,-5.6868,4.2086
18,1.5,forklift,-0.5877,-2.0951
18,1.5,dropzone,-4.1864,3.6346
18,1.5,W01,-7.9868,4.3086
18,1.5,W02,-5.6868,4.2086
19,1.5833,forklift,-0.5863,-2.0838
19,1.5833,dropzone,-4.227,3.6422
19,1.5833,W01,-7.9868,4.3086
19,1.5833,W02,-5.6868,4.2086
20,1.6667,forklift,-0.585,-2.0721
20,1.6667,dropzone,-4.2693,3.6501
20,1.6667,W01,-7.9868,4.3086
20,1.6667,W02,-5.6868,4.2086
21,1.75,forklift,-0.5835,-2.0599
21,1.75,dropzone,-4.3133,3.6584
21,1.75,W01,-7.9868,4.3086
21,1.75,W02,-5.6868,4.2086
22,1.8333,forklift,-0.582,-2.0472
22,1.8333,dropzone,-4.359,3.667
22,1.8333,W01,-7.9868,4.3086
22,1.8333,W02,-5.6868,4.2086
23,1.9167,forklift,-0.5805,-2.034
23,1.9167,dropzone,-4.4063,3.6759
23,1.9167,W01,-7.9868,4.3086
23,1.9167,W02,-5.6868,4.2086
24,2.0,forklift,-0.5789,-2.0204
24,2.0,dropzone,-4.4552,3.6851
24,2.0,W01,-7.9868,4.3086
24,2.0,W02,-5.6868,4.2086
25,2.0833,forklift,-0.5772,-2.0064
25,2.0833,dropzone,-4.5057,3.6946
25,2.0833,W01,-7.9868,4.3086
25,2.0833,W02,-5.6868,4.2086
26,2.1667,forklift,-0.5755,-1.992
26,2.1667,dropzone,-4.5577,3.7044
26,2.1667,W01,-7.9868,4.3086
26,2.1667,W02,-5.6868,4.2086
27,2.25,forklift,-0.5738,-1.9772
27,2.25,dropzone,-4.6111,3.7144
27,2.25,W01,-7.9868,4.3086
27,2.25,W02,-5.6868,4.2086
28,2.3333,forklift,-0.572,-1.9619
28,2.3333,dropzone,-4.6659,3.7248
28,2.3333,W01,-7.9868,4.3086
28,2.3333,W02,-5.6868,4.2086
