frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-5.7526,1.7881,-5.7526,1.7881,-0.5,-2.2,-0.5,-2.2,-0.2904,-1.2222,-5.3229,1.9958,-5.3229,1.9958,0.0,0,0.0,0,6.595,6.2368,0.4773,0.0,1.0,1,SAFE,safe,,,6.2368
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,-0.5,-2.2,-0.5,-2.2,-0.2904,-1.2222,-5.3229,1.9958,-5.3229,1.9958,0.0,0,0.0,0,15.6205,15.0241,9.3652,0.0,0.0,0,SAFE,safe,,,15.0241
1,0.0833,0,W01,-5.7526,1.7881,-5.7526,1.7881,-0.4999,-2.1997,-0.4999,-2.1997,-0.2904,-1.2219,-5.3235,1.9957,-5.3235,1.9957,0.0,0,0.0,0,6.5949,6.2367,0.4767,0.0,1.0,1,SAFE,safe,,,6.2367
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,-0.4999,-2.1997,-0.4999,-2.1997,-0.2904,-1.2219,-5.3235,1.9957,-5.3235,1.9957,0.0,0,0.0,0,15.62,15.0236,9.3647,0.0,0.0,0,SAFE,safe,,,15.0236
2,0.1667,1,W01,-5.7526,1.7881,-5.7526,1.7881,-0.4997,-2.1988,-0.4997,-2.1988,-0.2902,-1.221,-5.3254,1.9954,-5.3254,1.9954,0.0,0,0.0,0,6.5945,6.2364,0.4749,0.0,1.0,1,SAFE,safe,,,6.2364
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,-0.4997,-2.1988,-0.4997,-2.1988,-0.2902,-1.221,-5.3254,1.9954,-5.3254,1.9954,0.0,0,0.0,0,15.6184,15.0221,9.363,0.0,0.0,0,SAFE,safe,,,15.0221
3,0.25,0,W01,-5.7526,1.7881,-5.7526,1.7881,-0.4994,-2.1974,-0.4994,-2.1974,-0.2899,-1.2196,-5.3284,1.9948,-5.3284,1.9948,0.0,0,0.0,0,6.5939,6.2359,0.4718,0.0,1.0,1,SAFE,safe,,,6.2359
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,-0.4994,-2.1974,-0.4994,-2.1974,-0.2899,-1.2196,-5.3284,1.9948,-5.3284,1.9948,0.0,0,0.0,0,15.6159,15.0195,9.3602,0.0,0.0,0,SAFE,safe,,,15.0195
4,0.3333,1,W01,-5.7526,1.7881,-5.7526,1.7881,-0.499,-2.1954,-0.499,-2.1954,-0.2895,-1.2176,-5.3327,1.994,-5.3327,1.994,0.0,0,0.0,0,6.593,6.2354,0.4677,0.0,1.0,1,SAFE,safe,,,6.2354
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,-0.499,-2.1954,-0.499,-2.1954,-0.2895,-1.2176,-5.3327,1.994,-5.3327,1.994,0.0,0,0.0,0,15.6124,15.016,9.3563,0.0,0.0,0,SAFE,safe,,,15.016
5,0.4167,0,W01,-5.7526,1.7881,-5.7526,1.7881,-0.4985,-2.1928,-0.4985,-2.1928,-0.2889,-1.215,-5.3382,1.9931,-5.3382,1.9931,0.0,0,0.0,0,6.5919,6.2346,0.4623,0.0,1.0,1,SAFE,safe,,,6.2346
5,0.4167,0,W02,-10.4923,9.7959,-10.4923,9.7959,-0.4985,-2.1928,-0.4985,-2.1928,-0.2889,-1.215,-5.3382,1.9931,-5.3382,1.9931,0.0,0,0.0,0,15.6078,15.0116,9.3514,0.0,0.0,0,SAFE,safe,,,15.0116
6,0.5,1,W01,-5.7526,1.7881,-5.7526,1.7881,-0.4978,-2.1897,-0.4978,-2.1897,-0.2882,-1.2119,-5.3448,1.9919,-5.3448,1.9919,0.0,0,0.0,0,6.5906,6.2337,0.4559,0.0,1.0,1,SAFE,safe,,,6.2337
6,0.5,1,W02,-10.4889,9.7941,-10.4889,9.7941,-0.4978,-2.1897,-0.4978,-2.1897,-0.2882,-1.2119,-5.3448,1.9919,-5.3448,1.9919,0.0,0,0.0,0,15.6024,15.0062,9.3454,0.0,0.0,0,SAFE,safe,,,15.0062
7,0.5833,0,W01,-5.7526,1.7881,-5.7526,1.7881,-0.497,-2.186,-0.497,-2.186,-0.2875,-1.2082,-5.3525,1.9905,-5.3525,1.9905,0.0,0,0.0,0,6.589,6.2326,0.4483,0.0,1.0,1,SAFE,safe,,,6.2326
7,0.5833,0,W02,-10.485,9.792,-10.485,9.792,-0.497,-2.186,-0.497,-2.186,-0.2875,-1.2082,-5.3525,1.9905,-5.3525,1.9905,0.0,0,0.0,0,15.596,14.9999,9.3384,0.0,0.0,0,SAFE,safe,,,14.9999
8,0.6667,1,W01,-5.7526,1.7881,-5.7526,1.7881,-0.4961,-2.1819,-0.4961,-2.1819,-0.2866,-1.2041,-5.3614,1.9889,-5.3614,1.9889,0.0,0,0.0,0,6.5872,6.2314,0.4397,0.0,1.0,1,SAFE,safe,,,6.2314
8,0.6667,1,W02,-10.4806,9.7896,-10.4806,9.7896,-0.4961,-2.1819,-0.4961,-2.1819,-0.2866,-1.2041,-5.3614,1.9889,-5.3614,1.9889,0.0,0,0.0,0,15.5887,14.9926,9.3305,0.0,0.0,0,SAFE,safe,,,14.9926
9,0.75,0,W01,-5.7526,1.7881,-5.7526,1.7881,-0.4951,-2.1772,-0.4951,-2.1772,-0.2856,-1.1994,-5.3714,1.9871,-5.3714,1.9871,0.0,0,0.0,0,6.5852,6.23,0.43,0.0,1.0,1,SAFE,safe,,,6.23
9,0.75,0,W02,-10.4756,9.787,-10.4756,9.787,-0.4951,-2.1772,-0.4951,-2.1772,-0.2856,-1.1994,-5.3714,1.9871,-5.3714,1.9871,0.0,0,0.0,0,15.5804,14.9845,9.3215,0.0,0.0,0,SAFE,safe,,,14.9845
10,0.8333,1,W01,-5.7526,1.7881,-5.7526,1.7881,-0.494,-2.172,-0.494,-2.172,-0.2845,-1.1942,-5.3824,1.9851,-5.3824,1.9851,0.0,0,0.0,0,6.5829,6.2285,0.4194,0.0,1.0,1,SAFE,safe,,,6.2285
10,0.8333,1,W02,-10.47,9.784,-10.47,9.784,-0.494,-2.172,-0.494,-2.172,-0.2845,-1.1942,-5.3824,1.9851,-5.3824,1.9851,0.0,0,0.0,0,15.5713,14.9755,9.3116,0.0,0.0,0,SAFE,safe,,,14.9755
11,0.9167,0,W01,-5.7526,1.7881,-5.7526,1.7881,-0.4928,-2.1663,-0.4928,-2.1663,-0.2833,-1.1885,-5.3945,1.9829,-5.3945,1.9829,0.0,0,0.0,0,6.5805,6.2269,0.4077,0.0,1.0,1,SAFE,safe,,,6.2269
11,0.9167,0,W02,-10.4639,9.7808,-10.4639,9.7808,-0.4928,-2.1663,-0.4928,-2.1663,-0.2833,-1.1885,-5.3945,1.9829,-5.3945,1.9829,0.0,0,0.0,0,15.5614,14.9657,9.3008,0.0,0.0,0,SAFE,safe,,,14.9657
12,1.0,1,W01,-5.7526,1.7881,-5.7526,1.7881,-0.4915,-2.1602,-0.4915,-2.1602,-0.2819,-1.1824,-5.4076,1.9806,-5.4076,1.9806,0.0,0,0.0,0,6.5779,6.2251,0.3951,0.0,1.0,1,SAFE,safe,,,6.2251
12,1.0,1,W02,-10.4573,9.7772,-10.4573,9.7772,-0.4915,-2.1602,-0.4915,-2.1602,-0.2819,-1.1824,-5.4076,1.9806,-5.4076,1.9806,0.0,0,0.0,0,15.5506,14.955,9.2891,0.0,0.0,0,SAFE,safe,,,14.955
13,1.0833,0,W01,-5.7526,1.7881,-5.7526,1.7881,-0.49,-2.1535,-0.49,-2.1535,-0.2805,-1.1757,-5.4217,1.978,-5.4217,1.978,0.0,0,0.0,0,6.575,6.2232,0.3816,0.0,1.0,1,SAFE,safe,,,6.2232
13,1.0833,0,W02,-10.4502,9.7734,-10.4502,9.7734,-0.49,-2.1535,-0.49,-2.1535,-0.2805,-1.1757,-5.4217,1.978,-5.4217,1.978,0.0,0,0.0,0,15.5389,14.9435,9.2766,0.0,0.0,0,SAFE,safe,,,14.9435
14,1.1667,1,W01,-5.7526,1.7881,-5.7526,1.7881,-0.4885,-2.1464,-0.4885,-2.1464,-0.279,-1.1686,-5.4368,1.9753,-5.4368,1.9753,0.0,0,0.0,0,6.572,6.2211,0.3672,0.0,1.0,1,SAFE,safe,,,6.2211
14,1.1667,1,W02,-10.4426,9.7694,-10.4426,9.7694,-0.4885,-2.1464,-0.4885,-2.1464,-0.279,-1.1686,-5.4368,1.9753,-5.4368,1.9753,0.0,0,0.0,0,15.5264,14.9311,9.2632,0.0,0.0,0,SAFE,safe,,,14.9311
