frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-9.7738,6.4281,-9.7738,6.4281,-2.5688,0.9572,-2.5688,0.9572,-3.3603,1.5684,-9.0543,3.6541,-9.0543,3.6541,0.0,0,0.0,0,9.0466,8.0467,2.8658,0.0,0.0,0,SAFE,safe,,,8.0467
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,-2.5688,0.9572,-2.5688,0.9572,-3.3603,1.5684,-9.0543,3.6541,-9.0543,3.6541,0.0,0,0.0,0,11.8785,10.8965,6.3137,0.0,0.0,0,SAFE,safe,,,10.8965
1,0.0833,0,W01,-9.7731,6.4276,-9.7731,6.4276,-2.5697,0.9579,-2.5697,0.9579,-3.3612,1.5691,-9.0539,3.6543,-9.0539,3.6543,0.0,0,0.0,0,9.0447,8.0448,2.8651,0.0,0.0,0,SAFE,safe,,,8.0448
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,-2.5697,0.9579,-2.5697,0.9579,-3.3612,1.5691,-9.0539,3.6543,-9.0539,3.6543,0.0,0,0.0,0,11.877,10.8951,6.3133,0.0,0.0,0,SAFE,safe,,,10.8951
2,0.1667,1,W01,-9.7713,6.4263,-9.7713,6.4263,-2.5724,0.96,-2.5724,0.96,-3.3639,1.5711,-9.0529,3.6548,-9.0529,3.6548,0.0,0,0.0,0,9.0391,8.0391,2.8631,0.0,0.0,0,SAFE,safe,,,8.0391
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,-2.5724,0.96,-2.5724,0.96,-3.3639,1.5711,-9.0529,3.6548,-9.0529,3.6548,0.0,0,0.0,0,11.8727,10.8908,6.3124,0.0,0.0,0,SAFE,safe,,,10.8908
3,0.25,0,W01,-9.7683,6.4241,-9.7683,6.4241,-2.5769,0.9634,-2.5769,0.9634,-3.3684,1.5746,-9.0513,3.6556,-9.0513,3.6556,0.0,0,0.0,0,9.0297,8.0297,2.8598,0.0,0.0,0,SAFE,safe,,,8.0297
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,-2.5769,0.9634,-2.5769,0.9634,-3.3684,1.5746,-9.0513,3.6556,-9.0513,3.6556,0.0,0,0.0,0,11.8655,10.8836,6.3107,0.0,0.0,0,SAFE,safe,,,10.8836
4,0.3333,1,W01,-9.7641,6.4209,-9.7641,6.4209,-2.583,0.9682,-2.583,0.9682,-3.3745,1.5793,-9.049,3.6568,-9.049,3.6568,0.0,0,0.0,0,9.0167,8.0167,2.8551,0.0,0.0,0,SAFE,safe,,,8.0167
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,-2.583,0.9682,-2.583,0.9682,-3.3745,1.5793,-9.049,3.6568,-9.049,3.6568,0.0,0,0.0,0,11.8555,10.8737,6.3085,0.0,0.0,0,SAFE,safe,,,10.8737
5,0.4167,0,W01,-9.7588,6.417,-9.7588,6.417,-2.5909,0.9743,-2.5909,0.9743,-3.3824,1.5854,-9.0461,3.6583,-9.0461,3.6583,0.0,0,0.0,0,9.0001,8.0001,2.8493,0.0,0.0,0,SAFE,safe,,,8.0001
5,0.4167,0,W02,-10.4923,9.7959,-10.4923,9.7959,-2.5909,0.9743,-2.5909,0.9743,-3.3824,1.5854,-9.0461,3.6583,-9.0461,3.6583,0.0,0,0.0,0,11.8428,10.861,6.3057,0.0,0.0,0,SAFE,safe,,,10.861
6,0.5,1,W01,-9.7523,6.4122,-9.7523,6.4122,-2.6004,0.9816,-2.6004,0.9816,-3.392,1.5928,-9.0425,3.6601,-9.0425,3.6601,0.0,0,0.0,0,8.98,7.98,2.8421,0.0,0.0,0,SAFE,safe,,,7.98
