frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-8.6521,6.7411,-8.6521,6.7411,-0.8398,0.5837,-0.8398,0.5837,-1.5668,1.2704,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.9471,8.9516,4.7904,0.0,0.0,0,SAFE,safe,,,8.9516
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,-0.8398,0.5837,-0.8398,0.5837,-1.5668,1.2704,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,13.3514,12.3514,7.9795,0.0,0.0,0,SAFE,safe,,,12.3514
1,0.0833,0,W01,-8.6513,6.7406,-8.6513,6.7406,-0.8407,0.5845,-0.8407,0.5845,-1.5676,1.2712,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.945,8.9495,4.79,0.0,0.0,0,SAFE,safe,,,8.9495
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,-0.8407,0.5845,-0.8407,0.5845,-1.5676,1.2712,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,13.3499,12.3499,7.9793,0.0,0.0,0,SAFE,safe,,,12.3499
2,0.1667,1,W01,-8.649,6.7392,-8.649,6.7392,-0.8432,0.5869,-0.8432,0.5869,-1.5702,1.2736,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.9388,8.9432,4.7887,0.0,0.0,0,SAFE,safe,,,8.9432
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,-0.8432,0.5869,-0.8432,0.5869,-1.5702,1.2736,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,13.3453,12.3454,7.9786,0.0,0.0,0,SAFE,safe,,,12.3454
3,0.25,0,W01,-8.6451,6.7367,-8.6451,6.7367,-0.8474,0.5909,-0.8474,0.5909,-1.5744,1.2776,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.9285,8.9329,4.7866,0.0,0.0,0,SAFE,safe,,,8.9329
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,-0.8474,0.5909,-0.8474,0.5909,-1.5744,1.2776,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,13.3379,12.3379,7.9775,0.0,0.0,0,SAFE,safe,,,12.3379
4,0.3333,1,W01,-8.6397,6.7334,-8.6397,6.7334,-0.8532,0.5964,-0.8532,0.5964,-1.5802,1.2831,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.9142,8.9186,4.7836,0.0,0.0,0,SAFE,safe,,,8.9186
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,-0.8532,0.5964,-0.8532,0.5964,-1.5802,1.2831,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,13.3275,12.3275,7.976,0.0,0.0,0,SAFE,safe,,,12.3275
5,0.4167,0,W01,-8.6328,6.7291,-8.6328,6.7291,-0.8607,0.6034,-0.8607,0.6034,-1.5876,1.2901,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.8959,8.9004,4.7799,0.0,0.0,0,SAFE,safe,,,8.9004
5,0.4167,0,W02,-10.4923,9.7959,-10.4923,9.7959,-0.8607,0.6034,-0.8607,0.6034,-1.5876,1.2901,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,13.3143,12.3143,7.974,0.0,0.0,0,SAFE,safe,,,12.3143
6,0.5,1,W01,-8.6244,6.7239,-8.6244,6.7239,-0.8697,0.6119,-0.8697,0.6119,-1.5966,1.2986,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.8738,8.8783,4.7754,0.0,0.0,0,SAFE,safe,,,8.8783
6,0.5,1,W02,-10.4889,9.7941,-10.4889,9.7941,-0.8697,0.6119,-0.8697,0.6119,-1.5966,1.2986,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,13.2982,12.2982,7.9717,0.0,0.0,0,SAFE,safe,,,12.2982
7,0.5833,0,W01,-8.6146,6.7179,-8.6146,6.7179,-0.8802,0.6219,-0.8802,0.6219,-1.6072,1.3086,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.8479,8.8524,4.7701,0.0,0.0,0,SAFE,safe,,,8.8524
7,0.5833,0,W02,-10.485,9.792,-10.485,9.792,-0.8802,0.6219,-0.8802,0.6219,-1.6072,1.3086,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,13.2795,12.2795,7.9689,0.0,0.0,0,SAFE,safe,,,12.2795
8,0.6667,1,W01,-8.6034,6.7109,-8.6034,6.7109,-0.8923,0.6333,-0.8923,0.6333,-1.6192,1.32,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.8183,8.8228,4.7641,0.0,0.0,0,SAFE,safe,,,8.8228
8,0.6667,1,W02,-10.4806,9.7896,-10.4806,9.7896,-0.8923,0.6333,-0.8923,0.6333,-1.6192,1.32,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,13.258,12.258,7.9657,0.0,0.0,0,SAFE,safe,,,12.258
9,0.75,0,W01,-8.5908,6.7031,-8.5908,6.7031,-0.9058,0.6461,-0.9058,0.6461,-1.6328,1.3328,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.7851,8.7895,4.7574,0.0,0.0,0,SAFE,safe,,,8.7895
9,0.75,0,W02,-10.4756,9.787,-10.4756,9.787,-0.9058,0.6461,-0.9058,0.6461,-1.6328,1.3328,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,13.2339,12.2339,7.9622,0.0,0.0,0,SAFE,safe,,,12.2339
10,0.8333,1,W01,-8.5769,6.6945,-8.5769,6.6945,-0.9209,0.6602,-0.9209,0.6602,-1.6478,1.3469,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.7482,8.7527,4.75,0.0,0.0,0,SAFE,safe,,,8.7527
10,0.8333,1,W02,-10.47,9.784,-10.47,9.784,-0.9209,0.6602,-0.9209,0.6602,-1.6478,1.3469,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,13.2072,12.2072,7.9582,0.0,0.0,0,SAFE,safe,,,12.2072
11,0.9167,0,W01,-8.5617,6.6851,-8.5617,6.6851,-0.9373,0.6758,-0.9373,0.6758,-1.6642,1.3625,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.7079,8.7123,4.742,0.0,0.0,0,SAFE,safe,,,8.7123
11,0.9167,0,W02,-10.4639,9.7808,-10.4639,9.7808,-0.9373,0.6758,-0.9373,0.6758,-1.6642,1.3625,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,13.1779,12.1779,7.9539,0.0,0.0,0,SAFE,safe,,,12.1779
12,1.0,1,W01,-8.5451,6.6748,-8.5451,6.6748,-0.9551,0.6926,-0.9551,0.6926,-1.6821,1.3793,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.6641,8.6685,4.7333,0.0,0.0,0,SAFE,safe,,,8.6685
12,1.0,1,W02,-10.4573,9.7772,-10.4573,9.7772,-0.9551,0.6926,-0.9551,0.6926,-1.6821,1.3793,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,13.1462,12.1462,7.9492,0.0,0.0,0,SAFE,safe,,,12.1462
13,1.0833,0,W01,-8.5273,6.6638,-8.5273,6.6638,-0.9743,0.7107,-0.9743,0.7107,-1.7013,1.3974,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.6169,8.6214,4.7241,0.0,0.0,0,SAFE,safe,,,8.6214
13,1.0833,0,W02,-10.4502,9.7734,-10.4502,9.7734,-0.9743,0.7107,-0.9743,0.7107,-1.7013,1.3974,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,13.112,12.112,7.9442,0.0,0.0,0,SAFE,safe,,,12.112
14,1.1667,1,W01,-8.5082,6.6519,-8.5082,6.6519,-0.9949,0.7302,-0.9949,0.7302,-1.7218,1.4168,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.5665,8.571,4.7142,0.0,0.0,0,SAFE,safe,,,8.571
14,1.1667,1,W02,-10.4426,9.7694,-10.4426,9.7694,-0.9949,0.7302,-0.9949,0.7302,-1.7218,1.4168,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,13.0755,12.0755,7.9388,0.0,0.0,0,SAFE,safe,,,12.0755
15,1.25,0,W01,-8.4879,6.6394,-8.4879,6.6394,-1.0167,0.7508,-1.0167,0.7508,-1.7437,1.4375,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.5128,8.5173,4.7039,0.0,0.0,0,SAFE,safe,,,8.5173
15,1.25,0,W02,-10.4345,9.7651,-10.4345,9.7651,-1.0167,0.7508,-1.0167,0.7508,-1.7437,1.4375,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,13.0366,12.0366,7.9331,0.0,0.0,0,SAFE,safe,,,12.0366
16,1.3333,1,W01,-8.4665,6.6261,-8.4665,6.6261,-1.0399,0.7727,-1.0399,0.7727,-1.7668,1.4594,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.456,8.4605,4.693,0.0,0.0,0,SAFE,safe,,,8.4605
16,1.3333,1,W02,-10.4259,9.7605,-10.4259,9.7605,-1.0399,0.7727,-1.0399,0.7727,-1.7668,1.4594,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.9954,11.9954,7.9271,0.0,0.0,0,SAFE,safe,,,11.9954
17,1.4167,0,W01,-8.4438,6.612,-8.4438,6.612,-1.0643,0.7957,-1.0643,0.7957,-1.7912,1.4824,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.3961,8.4006,4.6817,0.0,0.0,0,SAFE,safe,,,8.4006
17,1.4167,0,W02,-10.4169,9.7557,-10.4169,9.7557,-1.0643,0.7957,-1.0643,0.7957,-1.7912,1.4824,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.952,11.952,7.9207,0.0,0.0,0,SAFE,safe,,,11.952
18,1.5,1,W01,-8.42,6.5973,-8.42,6.5973,-1.0899,0.8199,-1.0899,0.8199,-1.8168,1.5066,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.3332,8.3377,4.67,0.0,0.0,0,SAFE,safe,,,8.3377
18,1.5,1,W02,-10.4074,9.7506,-10.4074,9.7506,-1.0899,0.8199,-1.0899,0.8199,-1.8168,1.5066,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.9064,11.9064,7.914,0.0,0.0,0,SAFE,safe,,,11.9064
19,1.5833,0,W01,-8.3951,6.5819,-8.3951,6.5819,-1.1167,0.8452,-1.1167,0.8452,-1.8437,1.5319,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.2674,8.2719,4.6578,0.0,0.0,0,SAFE,safe,,,8.2719
19,1.5833,0,W02,-10.3975,9.7453,-10.3975,9.7453,-1.1167,0.8452,-1.1167,0.8452,-1.8437,1.5319,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.8586,11.8587,7.9071,0.0,0.0,0,SAFE,safe,,,11.8587
20,1.6667,1,W01,-8.3692,6.5658,-8.3692,6.5658,-1.1447,0.8717,-1.1447,0.8717,-1.8716,1.5584,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.1987,8.2031,4.6453,0.0,0.0,0,SAFE,safe,,,8.2031
20,1.6667,1,W02,-10.3871,9.7398,-10.3871,9.7398,-1.1447,0.8717,-1.1447,0.8717,-1.8716,1.5584,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.8088,11.8089,7.8998,0.0,0.0,0,SAFE,safe,,,11.8089
21,1.75,0,W01,-8.3421,6.549,-8.3421,6.549,-1.1738,0.8992,-1.1738,0.8992,-1.9008,1.5859,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.1272,8.1316,4.6325,0.0,0.0,0,SAFE,safe,,,8.1316
21,1.75,0,W02,-10.3763,9.7341,-10.3763,9.7341,-1.1738,0.8992,-1.1738,0.8992,-1.9008,1.5859,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.757,11.757,7.8922,0.0,0.0,0,SAFE,safe,,,11.757
22,1.8333,1,W01,-8.3141,6.5316,-8.3141,6.5316,-1.2041,0.9278,-1.2041,0.9278,-1.931,1.6145,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,9.0529,8.0574,4.6193,0.0,0.0,0,SAFE,safe,,,8.0574
22,1.8333,1,W02,-10.3652,9.7281,-10.3652,9.7281,-1.2041,0.9278,-1.2041,0.9278,-1.931,1.6145,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.7032,11.7032,7.8844,0.0,0.0,0,SAFE,safe,,,11.7032
23,1.9167,0,W01,-8.285,6.5136,-8.285,6.5136,-1.2354,0.9574,-1.2354,0.9574,-1.9623,1.644,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,8.976,7.9805,4.6059,0.0,0.0,0,SAFE,safe,,,7.9805
23,1.9167,0,W02,-10.3536,9.7219,-10.3536,9.7219,-1.2354,0.9574,-1.2354,0.9574,-1.9623,1.644,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.6475,11.6475,7.8763,0.0,0.0,0,SAFE,safe,,,11.6475
24,2.0,1,W01,-8.2549,6.495,-8.2549,6.495,-1.2678,0.9879,-1.2678,0.9879,-1.9947,1.6746,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,8.8965,7.901,4.5923,0.0,0.0,0,SAFE,safe,,,7.901
24,2.0,1,W02,-10.3416,9.7155,-10.3416,9.7155,-1.2678,0.9879,-1.2678,0.9879,-1.9947,1.6746,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.5899,11.5899,7.868,0.0,0.0,0,SAFE,safe,,,11.5899
25,2.0833,0,W01,-8.2239,6.4758,-8.2239,6.4758,-1.3012,1.0195,-1.3012,1.0195,-2.0281,1.7062,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,8.8145,7.819,4.5785,0.0,0.0,0,SAFE,safe,,,7.819
25,2.0833,0,W02,-10.3292,9.7089,-10.3292,9.7089,-1.3012,1.0195,-1.3012,1.0195,-2.0281,1.7062,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.5304,11.5305,7.8594,0.0,0.0,0,SAFE,safe,,,11.5305
26,2.1667,1,W01,-8.192,6.456,-8.192,6.456,-1.3356,1.052,-1.3356,1.052,-2.0625,1.7387,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,8.7301,7.7346,4.5645,0.0,0.0,0,SAFE,safe,,,7.7346
26,2.1667,1,W02,-10.3165,9.7021,-10.3165,9.7021,-1.3356,1.052,-1.3356,1.052,-2.0625,1.7387,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.4692,11.4693,7.8505,0.0,0.0,0,SAFE,safe,,,11.4693
27,2.25,0,W01,-8.1592,6.4357,-8.1592,6.4357,-1.3709,1.0854,-1.3709,1.0854,-2.0979,1.7721,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,8.6433,7.6478,4.5504,0.0,0.0,0,SAFE,safe,,,7.6478
27,2.25,0,W02,-10.3034,9.6951,-10.3034,9.6951,-1.3709,1.0854,-1.3709,1.0854,-2.0979,1.7721,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.4063,11.4064,7.8414,0.0,0.0,0,SAFE,safe,,,11.4064
28,2.3333,1,W01,-8.1255,6.4148,-8.1255,6.4148,-1.4072,1.1197,-1.4072,1.1197,-2.1342,1.8064,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,8.5542,7.5587,4.5363,0.0,0.0,0,SAFE,safe,,,7.5587
28,2.3333,1,W02,-10.2899,9.688,-10.2899,9.688,-1.4072,1.1197,-1.4072,1.1197,-2.1342,1.8064,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.3417,11.3418,7.8321,0.0,0.0,0,SAFE,safe,,,11.3418
29,2.4167,0,W01,-8.091,6.3934,-8.091,6.3934,-1.4444,1.1548,-1.4444,1.1548,-2.1714,1.8415,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,8.4628,7.4674,4.5221,0.5,0.0,0,WARNING,warning,6.8119,0.0893,7.4674
29,2.4167,0,W02,-10.2762,9.6806,-10.2762,9.6806,-1.4444,1.1548,-1.4444,1.1548,-2.1714,1.8415,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.2755,11.2756,7.8226,0.0,0.0,0,SAFE,safe,,,11.2756
30,2.5,1,W01,-8.0556,6.3715,-8.0556,6.3715,-1.4825,1.1908,-1.4825,1.1908,-2.2095,1.8775,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,8.3693,7.3739,4.5079,0.5,0.0,0,WARNING,warning,6.5711,0.0893,7.3739
30,2.5,1,W02,-10.2621,9.6731,-10.2621,9.6731,-1.4825,1.1908,-1.4825,1.1908,-2.2095,1.8775,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.2078,11.2079,7.8129,0.0,0.0,0,SAFE,safe,,,11.2079
31,2.5833,0,W01,-8.0195,6.3491,-8.0195,6.3491,-1.5215,1.2276,-1.5215,1.2276,-2.2484,1.9143,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,8.2737,7.2783,4.4937,0.5,0.0,0,WARNING,warning,6.3442,0.0895,7.2783
31,2.5833,0,W02,-10.2477,9.6654,-10.2477,9.6654,-1.5215,1.2276,-1.5215,1.2276,-2.2484,1.9143,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.1385,11.1386,7.803,0.0,0.0,0,SAFE,safe,,,11.1386
32,2.6667,1,W01,-7.9826,6.3263,-7.9826,6.3263,-1.5612,1.2651,-1.5612,1.2651,-2.2882,1.9518,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,8.1761,7.1807,4.4796,0.5,0.0,0,WARNING,warning,6.1296,0.0891,7.1807
32,2.6667,1,W02,-10.2329,9.6576,-10.2329,9.6576,-1.5612,1.2651,-1.5612,1.2651,-2.2882,1.9518,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,12.0678,11.0679,7.7929,0.0,0.0,0,SAFE,safe,,,11.0679
33,2.75,0,W01,-7.9449,6.3029,-7.9449,6.3029,-1.6018,1.3034,-1.6018,1.3034,-2.3287,1.9901,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,8.0766,7.0811,4.4656,0.5,0.0,0,WARNING,warning,5.9264,0.0895,7.0811
33,2.75,0,W02,-10.2179,9.6496,-10.2179,9.6496,-1.6018,1.3034,-1.6018,1.3034,-2.3287,1.9901,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,11.9956,10.9957,7.7826,0.0,0.0,0,SAFE,safe,,,10.9957
34,2.8333,1,W01,-7.9066,6.2792,-7.9066,6.2792,-1.6431,1.3425,-1.6431,1.3425,-2.37,2.0292,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,7.9751,6.9797,4.4518,0.5,0.0,0,WARNING,warning,5.7334,0.0893,6.9797
34,2.8333,1,W02,-10.2026,9.6414,-10.2026,9.6414,-1.6431,1.3425,-1.6431,1.3425,-2.37,2.0292,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,11.9222,10.9222,7.7722,0.0,0.0,0,SAFE,safe,,,10.9222
35,2.9167,0,W01,-7.8676,6.255,-7.8676,6.255,-1.6851,1.3822,-1.6851,1.3822,-2.4121,2.0689,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,7.8719,6.8764,4.4381,0.5,0.0,0,WARNING,warning,5.5498,0.0894,6.8764
35,2.9167,0,W02,-10.1871,9.6331,-10.1871,9.6331,-1.6851,1.3822,-1.6851,1.3822,-2.4121,2.0689,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,11.8473,10.8474,7.7616,0.0,0.0,0,SAFE,safe,,,10.8474
36,3.0,1,W01,-7.8279,6.2304,-7.8279,6.2304,-1.7279,1.4226,-1.7279,1.4226,-2.4549,2.1093,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,7.7669,6.7715,4.4246,0.5,0.0,0,WARNING,warning,5.3747,0.0893,6.7715
36,3.0,1,W02,-10.1712,9.6247,-10.1712,9.6247,-1.7279,1.4226,-1.7279,1.4226,-2.4549,2.1093,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,11.7713,10.7714,7.7508,0.0,0.0,0,SAFE,safe,,,10.7714
37,3.0833,0,W01,-7.7876,6.2054,-7.7876,6.2054,-1.7713,1.4636,-1.7713,1.4636,-2.4983,2.1503,-8.9976,1.9632,-8.9976,1.9632,0.0,0,0.0,0,7.6602,6.6648,4.4115,0.5,0.0,0,WARNING,warning,5.2075,0.0893,6.6648
