frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-7.1629,2.4066,-7.1629,2.4066,-0.5,-2.2,-0.5,-2.2,-0.2904,-1.2222,-6.1876,2.7361,-6.1876,2.7361,0.0,0,0.0,0,8.1003,7.7717,1.0294,0.0,1.0,1,SAFE,safe,,,7.7717
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,-0.5,-2.2,-0.5,-2.2,-0.2904,-1.2222,-6.1876,2.7361,-6.1876,2.7361,0.0,0,0.0,0,15.6205,15.0241,8.2762,0.0,0.0,0,SAFE,safe,,,15.0241
1,0.0833,0,W01,-7.1629,2.4066,-7.1629,2.4066,-0.4999,-2.1997,-0.4999,-2.1997,-0.2904,-1.2219,-6.1881,2.736,-6.1881,2.736,0.0,0,0.0,0,8.1002,7.7716,1.0289,0.0,1.0,1,SAFE,safe,,,7.7716
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,-0.4999,-2.1997,-0.4999,-2.1997,-0.2904,-1.2219,-6.1881,2.736,-6.1881,2.736,0.0,0,0.0,0,15.62,15.0236,8.2757,0.0,0.0,0,SAFE,safe,,,15.0236
2,0.1667,1,W01,-7.1629,2.4066,-7.1629,2.4066,-0.4997,-2.1988,-0.4997,-2.1988,-0.2902,-1.221,-6.1895,2.7358,-6.1895,2.7358,0.0,0,0.0,0,8.0998,7.7713,1.0275,0.0,1.0,1,SAFE,safe,,,7.7713
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,-0.4997,-2.1988,-0.4997,-2.1988,-0.2902,-1.221,-6.1895,2.7358,-6.1895,2.7358,0.0,0,0.0,0,15.6184,15.0221,8.2743,0.0,0.0,0,SAFE,safe,,,15.0221
3,0.25,0,W01,-7.1629,2.4066,-7.1629,2.4066,-0.4994,-2.1974,-0.4994,-2.1974,-0.2899,-1.2196,-6.1918,2.7354,-6.1918,2.7354,0.0,0,0.0,0,8.0993,7.7709,1.0252,0.0,1.0,1,SAFE,safe,,,7.7709
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,-0.4994,-2.1974,-0.4994,-2.1974,-0.2899,-1.2196,-6.1918,2.7354,-6.1918,2.7354,0.0,0,0.0,0,15.6159,15.0195,8.2719,0.0,0.0,0,SAFE,safe,,,15.0195
4,0.3333,1,W01,-7.1629,2.4066,-7.1629,2.4066,-0.499,-2.1954,-0.499,-2.1954,-0.2895,-1.2176,-6.195,2.7348,-6.195,2.7348,0.0,0,0.0,0,8.0985,7.7704,1.022,0.0,1.0,1,SAFE,safe,,,7.7704
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,-0.499,-2.1954,-0.499,-2.1954,-0.2895,-1.2176,-6.195,2.7348,-6.195,2.7348,0.0,0,0.0,0,15.6124,15.016,8.2686,0.0,0.0,0,SAFE,safe,,,15.016
5,0.4167,0,W01,-7.1629,2.4066,-7.1629,2.4066,-0.4985,-2.1928,-0.4985,-2.1928,-0.2889,-1.215,-6.1991,2.7342,-6.1991,2.7342,0.0,0,0.0,0,8.0975,7.7696,1.018,0.0,1.0,1,SAFE,safe,,,7.7696
5,0.4167,0,W02,-10.4923,9.7959,-10.4923,9.7959,-0.4985,-2.1928,-0.4985,-2.1928,-0.2889,-1.215,-6.1991,2.7342,-6.1991,2.7342,0.0,0,0.0,0,15.6078,15.0116,8.2644,0.0,0.0,0,SAFE,safe,,,15.0116
6,0.5,1,W01,-7.1629,2.4066,-7.1629,2.4066,-0.4978,-2.1897,-0.4978,-2.1897,-0.2882,-1.2119,-6.204,2.7333,-6.204,2.7333,0.0,0,0.0,0,8.0963,7.7688,1.013,0.0,1.0,1,SAFE,safe,,,7.7688
6,0.5,1,W02,-10.4889,9.7941,-10.4889,9.7941,-0.4978,-2.1897,-0.4978,-2.1897,-0.2882,-1.2119,-6.204,2.7333,-6.204,2.7333,0.0,0,0.0,0,15.6024,15.0062,8.2593,0.0,0.0,0,SAFE,safe,,,15.0062
7,0.5833,0,W01,-7.1629,2.4066,-7.1629,2.4066,-0.497,-2.186,-0.497,-2.186,-0.2875,-1.2082,-6.2098,2.7324,-6.2098,2.7324,0.0,0,0.0,0,8.0948,7.7678,1.0073,0.0,1.0,1,SAFE,safe,,,7.7678
7,0.5833,0,W02,-10.485,9.792,-10.485,9.792,-0.497,-2.186,-0.497,-2.186,-0.2875,-1.2082,-6.2098,2.7324,-6.2098,2.7324,0.0,0,0.0,0,15.596,14.9999,8.2533,0.0,0.0,0,SAFE,safe,,,14.9999
8,0.6667,1,W01,-7.1629,2.4066,-7.1629,2.4066,-0.4961,-2.1819,-0.4961,-2.1819,-0.2866,-1.2041,-6.2164,2.7312,-6.2164,2.7312,0.0,0,0.0,0,8.0932,7.7666,1.0007,0.0,1.0,1,SAFE,safe,,,7.7666
8,0.6667,1,W02,-10.4806,9.7896,-10.4806,9.7896,-0.4961,-2.1819,-0.4961,-2.1819,-0.2866,-1.2041,-6.2164,2.7312,-6.2164,2.7312,0.0,0,0.0,0,15.5887,14.9926,8.2465,0.0,0.0,0,SAFE,safe,,,14.9926
9,0.75,0,W01,-7.1629,2.4066,-7.1629,2.4066,-0.4951,-2.1772,-0.4951,-2.1772,-0.2856,-1.1994,-6.2238,2.73,-6.2238,2.73,0.0,0,0.0,0,8.0914,7.7653,0.9932,0.0,1.0,1,SAFE,safe,,,7.7653
9,0.75,0,W02,-10.4756,9.787,-10.4756,9.787,-0.4951,-2.1772,-0.4951,-2.1772,-0.2856,-1.1994,-6.2238,2.73,-6.2238,2.73,0.0,0,0.0,0,15.5804,14.9845,8.2388,0.0,0.0,0,SAFE,safe,,,14.9845
10,0.8333,1,W01,-7.1629,2.4066,-7.1629,2.4066,-0.494,-2.172,-0.494,-2.172,-0.2845,-1.1942,-6.232,2.7286,-6.232,2.7286,0.0,0,0.0,0,8.0894,7.7639,0.985,0.0,1.0,1,SAFE,safe,,,7.7639
10,0.8333,1,W02,-10.47,9.784,-10.47,9.784,-0.494,-2.172,-0.494,-2.172,-0.2845,-1.1942,-6.232,2.7286,-6.232,2.7286,0.0,0,0.0,0,15.5713,14.9755,8.2304,0.0,0.0,0,SAFE,safe,,,14.9755
11,0.9167,0,W01,-7.1629,2.4066,-7.1629,2.4066,-0.4928,-2.1663,-0.4928,-2.1663,-0.2833,-1.1885,-6.241,2.7271,-6.241,2.7271,0.0,0,0.0,0,8.0872,7.7624,0.976,0.0,1.0,1,SAFE,safe,,,7.7624
11,0.9167,0,W02,-10.4639,9.7808,-10.4639,9.7808,-0.4928,-2.1663,-0.4928,-2.1663,-0.2833,-1.1885,-6.241,2.7271,-6.241,2.7271,0.0,0,0.0,0,15.5614,14.9657,8.2212,0.0,0.0,0,SAFE,safe,,,14.9657
12,1.0,1,W01,-7.1629,2.4066,-7.1629,2.4066,-0.4915,-2.1602,-0.4915,-2.1602,-0.2819,-1.1824,-6.2507,2.7254,-6.2507,2.7254,0.0,0,0.0,0,8.0848,7.7607,0.9663,0.0,1.0,1,SAFE,safe,,,7.7607
12,1.0,1,W02,-10.4573,9.7772,-10.4573,9.7772,-0.4915,-2.1602,-0.4915,-2.1602,-0.2819,-1.1824,-6.2507,2.7254,-6.2507,2.7254,0.0,0,0.0,0,15.5506,14.955,8.2112,0.0,0.0,0,SAFE,safe,,,14.955
13,1.0833,0,W01,-7.1629,2.4066,-7.1629,2.4066,-0.49,-2.1535,-0.49,-2.1535,-0.2805,-1.1757,-6.2613,2.7237,-6.2613,2.7237,0.0,0,0.0,0,8.0822,7.7589,0.9558,0.0,1.0,1,SAFE,safe,,,7.7589
13,1.0833,0,W02,-10.4502,9.7734,-10.4502,9.7734,-0.49,-2.1535,-0.49,-2.1535,-0.2805,-1.1757,-6.2613,2.7237,-6.2613,2.7237,0.0,0,0.0,0,15.5389,14.9435,8.2004,0.0,0.0,0,SAFE,safe,,,14.9435
14,1.1667,1,W01,-7.1629,2.4066,-7.1629,2.4066,-0.4885,-2.1464,-0.4885,-2.1464,-0.279,-1.1686,-6.2725,2.7218,-6.2725,2.7218,0.0,0,0.0,0,8.0794,7.757,0.9445,0.0,1.0,1,SAFE,safe,,,7.757
14,1.1667,1,W02,-10.4426,9.7694,-10.4426,9.7694,-0.4885,-2.1464,-0.4885,-2.1464,-0.279,-1.1686,-6.2725,2.7218,-6.2725,2.7218,0.0,0,0.0,0,15.5264,14.9311,8.1889,0.0,0.0,0,SAFE,safe,,,14.9311
15,1.25,0,W01,-7.1629,2.4066,-7.1629,2.4066,-0.4869,-2.1389,-0.4869,-2.1389,-0.2774,-1.1611,-6.2845,2.7198,-6.2845,2.7198,0.0,0,0.0,0,8.0765,7.7549,0.9326,0.0,1.0,1,SAFE,safe,,,7.7549
15,1.25,0,W02,-10.4345,9.7651,-10.4345,9.7651,-0.4869,-2.1389,-0.4869,-2.1389,-0.2774,-1.1611,-6.2845,2.7198,-6.2845,2.7198,0.0,0,0.0,0,15.5132,14.918,8.1768,0.0,0.0,0,SAFE,safe,,,14.918
16,1.3333,1,W01,-7.1629,2.4066,-7.1629,2.4066,-0.4852,-2.1309,-0.4852,-2.1309,-0.2757,-1.1531,-6.2971,2.7176,-6.2971,2.7176,0.0,0,0.0,0,8.0734,7.7528,0.9199,0.0,1.0,1,SAFE,safe,,,7.7528
16,1.3333,1,W02,-10.4259,9.7605,-10.4259,9.7605,-0.4852,-2.1309,-0.4852,-2.1309,-0.2757,-1.1531,-6.2971,2.7176,-6.2971,2.7176,0.0,0,0.0,0,15.4991,14.9042,8.1639,0.0,0.0,0,SAFE,safe,,,14.9042
17,1.4167,0,W01,-7.1629,2.4066,-7.1629,2.4066,-0.4834,-2.1224,-0.4834,-2.1224,-0.2739,-1.1446,-6.3105,2.7154,-6.3105,2.7154,0.0,0,0.0,0,8.0702,7.7505,0.9066,0.0,1.0,1,SAFE,safe,,,7.7505
17,1.4167,0,W02,-10.4169,9.7557,-10.4169,9.7557,-0.4834,-2.1224,-0.4834,-2.1224,-0.2739,-1.1446,-6.3105,2.7154,-6.3105,2.7154,0.0,0,0.0,0,15.4843,14.8896,8.1504,0.0,0.0,0,SAFE,safe,,,14.8896
18,1.5,1,W01,-7.1629,2.4066,-7.1629,2.4066,-0.4815,-2.1136,-0.4815,-2.1136,-0.272,-1.1358,-6.3245,2.713,-6.3245,2.713,0.0,0,0.0,0,8.0668,7.7481,0.8926,0.0,1.0,1,SAFE,safe,,,7.7481
18,1.5,1,W02,-10.4074,9.7506,-10.4074,9.7506,-0.4815,-2.1136,-0.4815,-2.1136,-0.272,-1.1358,-6.3245,2.713,-6.3245,2.713,0.0,0,0.0,0,15.4688,14.8742,8.1362,0.0,0.0,0,SAFE,safe,,,14.8742
19,1.5833,0,W01,-7.1629,2.4066,-7.1629,2.4066,-0.4795,-2.1043,-0.4795,-2.1043,-0.27,-1.1265,-6.3392,2.7105,-6.3392,2.7105,0.0,0,0.0,0,8.0633,7.7457,0.878,0.0,1.0,1,SAFE,safe,,,7.7457
19,1.5833,0,W02,-10.3975,9.7453,-10.3975,9.7453,-0.4795,-2.1043,-0.4795,-2.1043,-0.27,-1.1265,-6.3392,2.7105,-6.3392,2.7105,0.0,0,0.0,0,15.4525,14.8581,8.1215,0.0,0.0,0,SAFE,safe,,,14.8581
