frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.5,-2.2
0,0.0,dropzone,-5.7382,1.9308
0,0.0,W01,-6.8607,1.6121
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.4999,-2.1997
1,0.0833,dropzone,-5.7388,1.9307
1,0.0833,W01,-6.8607,1.6121
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.4997,-2.1988
2,0.1667,dropzone,-5.7403,1.9302
2,0.1667,W01,-6.8607,1.6121
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.4994,-2.1974
3,0.25,dropzone,-5.7429,1.9294
3,0.25,W01,-6.8607,1.6121
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.499,-2.1954
4,0.3333,dropzone,-5.7464,1.9284
4,0.3333,W01,-6.8607,1.6121
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.4985,-2.1928
5,0.4167,dropzone,-5.7509,1.927
5,0.4167,W01,-6.8607,1.6121
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.4978,-2.1897
6,0.5,dropzone,-5.7564,1.9254
6,0.5,W01,-6.8607,1.6121
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.497,-2.186
7,0.5833,dropzone,-5.7628,1.9234
7,0.5833,W01,-6.8607,1.6121
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.4961,-2.1819
8,0.6667,dropzone,-5.7702,1.9212
8,0.6667,W01,-6.8607,1.6121
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.4951,-2.1772
9,0.75,dropzone,-5.7784,1.9188
9,0.75,W01,-6.8607,1.6121
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.494,-2.172
10,0.8333,dropzone,-5.7876,1.916
10,0.8333,W01,-6.8607,1.6121
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.4928,-2.1663
11,0.9167,dropzone,-5.7976,1.913
11,0.9167,W01,-6.8607,1.6121
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.4915,-2.1602
12,1.0,dropzone,-5.8084,1.9097
12,1.0,W01,-6.8607,1.6121
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-0.49,-2.1535
13,1.0833,dropzone,-5.8201,1.9062
13,1.0833,W01,-6.8607,1.6121
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-0.4885,-2.1464
14,1.1667,dropzone,-5.8326,1.9025
14,1.1667,W01,-6.8607,1.6121
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-0.4869,-2.1389
15,1.25,dropzone,-5.846,1.8985
15,1.25,W01,-6.8607,1.6121
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-0.4852,-2.1309
16,1.3333,dropzone,-5.8601,1.8942
16,1.3333,W01,-6.8607,1.6121
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-0.4834,-2.1224
17,1.4167,dropzone,-5.8749,1.8898
17,1.4167,W01,-6.8607,1.6121
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-0.4815,-2.1136
18,1.5,dropzone,-5.8905,1.8851
18,1.5,W01,-6.8607,1.6121
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-0.4795,-2.1043
19,1.5833,dropzone,-5.9068,1.8802
