frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.5,-2.2
0,0.0,dropzone,-6.7128,2.7845
0,0.0,W01,-7.8455,2.7817
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.4999,-2.1997
1,0.0833,dropzone,-6.7133,2.7844
1,0.0833,W01,-7.8455,2.7817
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.4997,-2.1988
2,0.1667,dropzone,-6.7148,2.7841
2,0.1667,W01,-7.8455,2.7817
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.4994,-2.1974
3,0.25,dropzone,-6.7174,2.7836
3,0.25,W01,-7.8455,2.7817
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.499,-2.1954
4,0.3333,dropzone,-6.721,2.7829
4,0.3333,W01,-7.8455,2.7817
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.4985,-2.1928
5,0.4167,dropzone,-6.7256,2.7821
5,0.4167,W01,-7.8455,2.7817
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.4978,-2.1897
6,0.5,dropzone,-6.7311,2.781
6,0.5,W01,-7.8455,2.7817
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.497,-2.186
7,0.5833,dropzone,-6.7376,2.7798
7,0.5833,W01,-7.8455,2.7817
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.4961,-2.1819
8,0.6667,dropzone,-6.745,2.7783
8,0.6667,W01,-7.8455,2.7817
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.4951,-2.1772
9,0.75,dropzone,-6.7533,2.7768
9,0.75,W01,-7.8455,2.7817
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.494,-2.172
10,0.8333,dropzone,-6.7626,2.775
10,0.8333,W01,-7.8455,2.7817
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.4928,-2.1663
11,0.9167,dropzone,-6.7727,2.7731
11,0.9167,W01,-7.8455,2.7817
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.4915,-2.1602
12,1.0,dropzone,-6.7836,2.771
12,1.0,W01,-7.8455,2.7817
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-0.49,-2.1535
13,1.0833,dropzone,-6.7954,2.7687
13,1.0833,W01,-7.8455,2.7817
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-0.4885,-2.1464
14,1.1667,dropzone,-6.8081,2.7663
14,1.1667,W01,-7.8455,2.7817
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-0.4869,-2.1389
15,1.25,dropzone,-6.8215,2.7637
15,1.25,W01,-7.8455,2.7817
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-0.4852,-2.1309
16,1.3333,dropzone,-6.8357,2.761
16,1.3333,W01,-7.8455,2.7817
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-0.4834,-2.1224
17,1.4167,dropzone,-6.8507,2.7581
17,1.4167,W01,-7.8455,2.7817
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-0.4815,-2.1136
18,1.5,dropzone,-6.8665,2.7551
18,1.5,W01,-7.8455,2.7817
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-0.4795,-2.1043
19,1.5833,dropzone,-6.883,2.752
19,1.5833,W01,-7.8455,2.7817
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-0.4774,-2.0947
20,1.6667,dropzone,-6.9002,2.7487
20,1.6667,W01,-7.8455,2.7817
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-0.4753,-2.0846
21,1.75,dropzone,-6.9181,2.7453
21,1.75,W01,-7.8455,2.7817
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-0.473,-2.0741
22,1.8333,dropzone,-6.9367,2.7417
22,1.8333,W01,-7.8455,2.7817
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-0.4707,-2.0633
23,1.9167,dropzone,-6.9559,2.738
23,1.9167,W01,-7.8455,2.7817
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-0.4683,-2.0521
24,2.0,dropzone,-6.9758,2.7342
24,2.0,W01,-7.8455,2.7817
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-0.4658,-2.0406
25,2.0833,dropzone,-6.9963,2.7303
25,2.0833,W01,-7.8455,2.7817
25,2.0833,W02,-10.3292,9.7089
26,2.1667,forklift,-0.4633,-2.0287
26,2.1667,dropzone,-7.0175,2.7262
26,2.1667,W01,-7.8455,2.7817
