frame,time_s,object,world_x,world_y
0,0.0,forklift,-2.4832,0.6865
0,0.0,dropzone,-7.1595,1.7489
0,0.0,W01,-10.2808,6.8971
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-2.484,0.6873
1,0.0833,dropzone,-7.1595,1.7489
1,0.0833,W01,-10.28,6.8967
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-2.4865,0.6898
2,0.1667,dropzone,-7.1595,1.7489
2,0.1667,W01,-10.2776,6.8953
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-2.4905,0.694
3,0.25,dropzone,-7.1595,1.7489
3,0.25,W01,-10.2736,6.893
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-2.4962,0.6997
4,0.3333,dropzone,-7.1595,1.7489
4,0.3333,W01,-10.268,6.8898
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-2.5035,0.7071
5,0.4167,dropzone,-7.1595,1.7489
5,0.4167,W01,-10.261,6.8858
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-2.5122,0.716
6,0.5,dropzone,-7.1595,1.7489
6,0.5,W01,-10.2524,6.8809
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-2.5225,0.7264
7,0.5833,dropzone,-7.1595,1.7489
7,0.5833,W01,-10.2424,6.8751
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-2.5342,0.7383
8,0.6667,dropzone,-7.1595,1.7489
8,0.6667,W01,-10.2309,6.8686
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-2.5474,0.7517
9,0.75,dropzone,-7.1595,1.7489
9,0.75,W01,-10.218,6.8612
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-2.562,0.7666
10,0.8333,dropzone,-7.1595,1.7489
10,0.8333,W01,-10.2037,6.853
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-2.578,0.7828
11,0.9167,dropzone,-7.1595,1.7489
11,0.9167,W01,-10.1881,6.8441
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-2.5954,0.8004
12,1.0,dropzone,-7.1595,1.7489
12,1.0,W01,-10.1711,6.8344
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-2.6141,0.8194
13,1.0833,dropzone,-7.1595,1.7489
13,1.0833,W01,-10.1529,6.8239
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-2.634,0.8397
14,1.1667,dropzone,-7.1595,1.7489
14,1.1667,W01,-10.1333,6.8127
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-2.6553,0.8613
15,1.25,dropzone,-7.1595,1.7489
15,1.25,W01,-10.1125,6.8008
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-2.6778,0.8842
16,1.3333,dropzone,-7.1595,1.7489
16,1.3333,W01,-10.0905,6.7882
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-2.7016,0.9083
17,1.4167,dropzone,-7.1595,1.7489
17,1.4167,W01,-10.0673,6.7749
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-2.7265,0.9336
18,1.5,dropzone,-7.1595,1.7489
18,1.5,W01,-10.0429,6.761
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-2.7526,0.9601
19,1.5833,dropzone,-7.1595,1.7489
19,1.5833,W01,-10.0174,6.7464
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-2.7799,0.9878
20,1.6667,dropzone,-7.1595,1.7489
20,1.6667,W01,-9.9908,6.7311
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-2.8082,1.0166
21,1.75,dropzone,-7.1595,1.7489
21,1.75,W01,-9.9631,6.7153
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-2.8377,1.0465
22,1.8333,dropzone,-7.1595,1.7489
22,1.8333,W01,-9.9343,6.6988
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-2.8681,1.0774
23,1.9167,dropzone,-7.1595,1.7489
23,1.9167,W01,-9.9045,6.6818
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-2.8996,1.1094
24,2.0,dropzone,-7.1595,1.7489
24,2.0,W01,-9.8737,6.6641
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-2.9322,1.1424
25,2.0833,dropzone,-7.1595,1.7489
25,2.0833,W01,-9.842,6.646
25,2.0833,W02,-10.3292,9.7089
26,2.1667,forklift,-2.9656,1.1764
26,2.1667,dropzone,-7.1595,1.7489
26,2.1667,W01,-9.8092,6.6272
26,2.1667,W02,-10.3165,9.7021
27,2.25,forklift,-3.0,1.2114
27,2.25,dropzone,-7.1595,1.7489
27,2.25,W01,-9.7756,6.608
27,2.25,W02,-10.3034,9.6951
28,2.3333,forklift,-3.0354,1.2473
28,2.3333,dropzone,-7.1595,1.7489
28,2.3333,W01,-9.7411,6.5882
28,2.3333,W02,-10.2899,9.688
29,2.4167,forklift,-3.0716,1.284
29,2.4167,dropzone,-7.1595,1.7489
29,2.4167,W01,-9.7057,6.568
29,2.4167,W02,-10.2762,9.6806
30,2.5,forklift,-3.1087,1.3217
30,2.5,dropzone,-7.1595,1.7489
30,2.5,W01,-9.6694,6.5472
30,2.5,W02,-10.2621,9.6731
31,2.5833,forklift,-3.1466,1.3602
31,2.5833,dropzone,-7.1595,1.7489
31,2.5833,W01,-9.6324,6.526
31,2.5833,W02,-10.2477,9.6654
32,2.6667,forklift,-3.1853,1.3995
32,2.6667,dropzone,-7.1595,1.7489
32,2.6667,W01,-9.5946,6.5044
32,2.6667,W02,-10.2329,9.6576
33,2.75,forklift,-3.2247,1.4396
33,2.75,dropzone,-7.1595,1.7489
33,2.75,W01,-9.556,6.4823
33,2.75,W02,-10.2179,9.6496
34,2.8333,forklift,-3.2649,1.4804
34,2.8333,dropzone,-7.1595,1.7489
34,2.8333,W01,-9.5167,6.4598
34,2.8333,W02,-10.2026,9.6414
35,2.9167,forklift,-3.3059,1.522
35,2.9167,dropzone,-7.1595,1.7489
35,2.9167,W01,-9.4767,6.4369
35,2.9167,W02,-10.1871,9.6331
36,3.0,forklift,-3.3475,1.5642
36,3.0,dropzone,-7.1595,1.7489
36,3.0,W01,-9.436,6.4136
36,3.0,W02,-10.1712,9.6247
37,3.0833,forklift,-3.3898,1.6072
37,3.0833,dropzone,-7.1595,1.7489
37,3.0833,W01,-9.3947,6.39
37,3.0833,W02,-10.1551,9.6161
38,3.1667,forklift,-3.4327,1.6507
38,3.1667,dropzone,-7.1595,1.7489
38,3.1667,W01,-9.3528,6.366
38,3.1667,W02,-10.1388,9.6074
39,3.25,forklift,-3.4762,1.6949
39,3.25,dropzone,-7.1595,1.7489
39,3.25,W01,-9.3102,6.3416
39,3.25,W02,-10.1223,9.5985
40,3.3333,forklift,-3.5203,1.7397
40,3.3333,dropzone,-7.1595,1.7489
40,3.3333,W01,-9.2671,6.3169
40,3.3333,W02,-10.1055,9.5896
41,3.4167,forklift,-3.5649,1.785
41,3.4167,dropzone,-7.1595,1.7489
41,3.4167,W01,-9.2235,6.292
41,3.4167,W02,-10.0885,9.5805
42,3.5,forklift,-3.6101,1.8309
42,3.5,dropzone,-7.1595,1.7489
42,3.5,W01,-9.1794,6.2667
42,3.5,W02,-10.0713,9.5714
43,3.5833,forklift,-3.6557,1.8772
43,3.5833,dropzone,-7.1595,1.7489
43,3.5833,W01,-9.1348,6.2412
43,3.5833,W02,-10.054,9.5621
44,3.6667,forklift,-3.7018,1.9241
44,3.6667,dropzone,-7.1595,1.7489
44,3.6667,W01,-9.0897,6.2154
44,3.6667,W02,-10.0364,9.5528
45,3.75,forklift,-3.7484,1.9713
45,3.75,dropzone,-7.1595,1.7489
45,3.75,W01,-9.0442,6.1893
45,3.75,W02,-10.0187,9.5433
46,3.8333,forklift,-3.7953,2.019
46,3.8333,dropzone,-7.1595,1.7489
46,3.8333,W01,-8.9983,6.1631
46,3.8333,W02,-10.0009,9.5338
47,3.9167,forklift,-3.8427,2.0671
47,3.9167,dropzone,-7.1595,1.7489
47,3.9167,W01,-8.952,6.1366
47,3.9167,W02,-9.9829,9.5242
48,4.0,forklift,-3.8903,2.1155
48,4.0,dropzone,-7.1595,1.7489
48,4.0,W01,-8.9054,6.1099
48,4.0,W02,-9.9647,9.5145
49,4.0833,forklift,-3.9384,2.1643
49,4.0833,dropzone,-7.1595,1.7489
49,4.0833,W01,-8.8585,6.0831
49,4.0833,W02,-9.9465,9.5048
50,4.1667,forklift,-3.9867,2.2133
50,4.1667,dropzone,-7.1595,1.7489
