frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-10.5536,8.1914,-10.5536,8.1914,-0.1217,-2.3158,-0.1217,-2.3158,-0.0226,-1.3208,-7.5641,0.4519,-7.5641,0.4519,0.0,0,0.0,0,14.8063,14.1909,8.2967,0.0,0.0,0,SAFE,safe,,,14.1909
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,-0.1217,-2.3158,-0.1217,-2.3158,-0.0226,-1.3208,-7.5641,0.4519,-7.5641,0.4519,0.0,0,0.0,0,15.9531,15.2789,9.7983,0.0,0.0,0,SAFE,safe,,,15.2789
1,0.0833,0,W01,-10.5533,8.1912,-10.5533,8.1912,-0.1217,-2.3155,-0.1217,-2.3155,-0.0226,-1.3205,-7.5641,0.4519,-7.5641,0.4519,0.0,0,0.0,0,14.8058,14.1904,8.2965,0.0,0.0,0,SAFE,safe,,,14.1904
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,-0.1217,-2.3155,-0.1217,-2.3155,-0.0226,-1.3205,-7.5641,0.4519,-7.5641,0.4519,0.0,0,0.0,0,15.9526,15.2784,9.798,0.0,0.0,0,SAFE,safe,,,15.2784
2,0.1667,1,W01,-10.5525,8.1908,-10.5525,8.1908,-0.1216,-2.3146,-0.1216,-2.3146,-0.0225,-1.3195,-7.5641,0.4519,-7.5641,0.4519,0.0,0,0.0,0,14.8043,14.1889,8.2958,0.0,0.0,0,SAFE,safe,,,14.1889
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,-0.1216,-2.3146,-0.1216,-2.3146,-0.0225,-1.3195,-7.5641,0.4519,-7.5641,0.4519,0.0,0,0.0,0,15.951,15.2768,9.7972,0.0,0.0,0,SAFE,safe,,,15.2768
3,0.25,0,W01,-10.5511,8.1901,-10.5511,8.1901,-0.1214,-2.3131,-0.1214,-2.3131,-0.0224,-1.318,-7.5641,0.4519,-7.5641,0.4519,0.0,0,0.0,0,14.8019,14.1865,8.2947,0.0,0.0,0,SAFE,safe,,,14.1865
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,-0.1214,-2.3131,-0.1214,-2.3131,-0.0224,-1.318,-7.5641,0.4519,-7.5641,0.4519,0.0,0,0.0,0,15.9483,15.2741,9.796,0.0,0.0,0,SAFE,safe,,,15.2741
4,0.3333,1,W01,-10.5491,8.1892,-10.5491,8.1892,-0.1212,-2.311,-0.1212,-2.311,-0.0222,-1.3159,-7.5641,0.4519,-7.5641,0.4519,0.0,0,0.0,0,14.7985,14.1832,8.2931,0.0,0.0,0,SAFE,safe,,,14.1832
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,-0.1212,-2.311,-0.1212,-2.311,-0.0222,-1.3159,-7.5641,0.4519,-7.5641,0.4519,0.0,0,0.0,0,15.9445,15.2704,9.7942,0.0,0.0,0,SAFE,safe,,,15.2704
