frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.2364,-2.5305
0,0.0,dropzone,-7.9701,-1.3297
0,0.0,W01,-10.3591,9.0016
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.2365,-2.5302
1,0.0833,dropzone,-7.9701,-1.3297
1,0.0833,W01,-10.3588,9.001
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.2369,-2.5294
2,0.1667,dropzone,-7.9701,-1.3297
2,0.1667,W01,-10.3581,8.9992
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.2374,-2.5281
3,0.25,dropzone,-7.9701,-1.3297
3,0.25,W01,-10.3569,8.9962
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.2383,-2.5262
4,0.3333,dropzone,-7.9701,-1.3297
4,0.3333,W01,-10.3552,8.992
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.2393,-2.5238
5,0.4167,dropzone,-7.9701,-1.3297
5,0.4167,W01,-10.3531,8.9867
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.2406,-2.5208
6,0.5,dropzone,-7.9701,-1.3297
6,0.5,W01,-10.3505,8.9802
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.2421,-2.5174
7,0.5833,dropzone,-7.9701,-1.3297
7,0.5833,W01,-10.3474,8.9726
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.2438,-2.5135
8,0.6667,dropzone,-7.9701,-1.3297
8,0.6667,W01,-10.344,8.964
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.2457,-2.5091
9,0.75,dropzone,-7.9701,-1.3297
9,0.75,W01,-10.3401,8.9543
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-0.2478,-2.5043
10,0.8333,dropzone,-7.9701,-1.3297
10,0.8333,W01,-10.3357,8.9435
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-0.2502,-2.499
11,0.9167,dropzone,-7.9701,-1.3297
11,0.9167,W01,-10.331,8.9317
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-0.2527,-2.4932
12,1.0,dropzone,-7.9701,-1.3297
12,1.0,W01,-10.3259,8.9189
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-0.2554,-2.487
13,1.0833,dropzone,-7.9701,-1.3297
13,1.0833,W01,-10.3203,8.9052
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-0.2583,-2.4803
14,1.1667,dropzone,-7.9701,-1.3297
14,1.1667,W01,-10.3144,8.8904
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-0.2614,-2.4733
15,1.25,dropzone,-7.9701,-1.3297
15,1.25,W01,-10.3081,8.8747
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-0.2647,-2.4658
16,1.3333,dropzone,-7.9701,-1.3297
16,1.3333,W01,-10.3014,8.8581
16,1.3333,W02,-10.4259,9.7605
17,1.4167,forklift,-0.2681,-2.4579
17,1.4167,dropzone,-7.9701,-1.3297
17,1.4167,W01,-10.2944,8.8406
17,1.4167,W02,-10.4169,9.7557
18,1.5,forklift,-0.2717,-2.4496
18,1.5,dropzone,-7.9701,-1.3297
18,1.5,W01,-10.287,8.8223
18,1.5,W02,-10.4074,9.7506
19,1.5833,forklift,-0.2755,-2.4409
19,1.5833,dropzone,-7.9701,-1.3297
19,1.5833,W01,-10.2793,8.803
19,1.5833,W02,-10.3975,9.7453
20,1.6667,forklift,-0.2795,-2.4318
20,1.6667,dropzone,-7.9701,-1.3297
20,1.6667,W01,-10.2712,8.783
20,1.6667,W02,-10.3871,9.7398
21,1.75,forklift,-0.2836,-2.4224
21,1.75,dropzone,-7.9701,-1.3297
21,1.75,W01,-10.2628,8.7621
21,1.75,W02,-10.3763,9.7341
22,1.8333,forklift,-0.2879,-2.4126
22,1.8333,dropzone,-7.9701,-1.3297
22,1.8333,W01,-10.2541,8.7404
22,1.8333,W02,-10.3652,9.7281
23,1.9167,forklift,-0.2923,-2.4025
23,1.9167,dropzone,-7.9701,-1.3297
23,1.9167,W01,-10.2451,8.7179
23,1.9167,W02,-10.3536,9.7219
24,2.0,forklift,-0.2969,-2.392
24,2.0,dropzone,-7.9701,-1.3297
24,2.0,W01,-10.2358,8.6947
24,2.0,W02,-10.3416,9.7155
25,2.0833,forklift,-0.3016,-2.3812
25,2.0833,dropzone,-7.9701,-1.3297
25,2.0833,W01,-10.2261,8.6707
25,2.0833,W02,-10.3292,9.7089
26,2.1667,forklift,-0.3065,-2.3701
26,2.1667,dropzone,-7.9701,-1.3297
26,2.1667,W01,-10.2162,8.6461
26,2.1667,W02,-10.3165,9.7021
27,2.25,forklift,-0.3115,-2.3586
27,2.25,dropzone,-7.9701,-1.3297
27,2.25,W01,-10.206,8.6207
27,2.25,W02,-10.3034,9.6951
28,2.3333,forklift,-0.3166,-2.3469
28,2.3333,dropzone,-7.9701,-1.3297
28,2.3333,W01,-10.1956,8.5947
28,2.3333,W02,-10.2899,9.688
29,2.4167,forklift,-0.3219,-2.3348
29,2.4167,dropzone,-7.9701,-1.3297
29,2.4167,W01,-10.1848,8.568
29,2.4167,W02,-10.2762,9.6806
30,2.5,forklift,-0.3273,-2.3225
30,2.5,dropzone,-7.9701,-1.3297
30,2.5,W01,-10.1739,8.5407
30,2.5,W02,-10.2621,9.6731
31,2.5833,forklift,-0.3328,-2.3099
31,2.5833,dropzone,-7.9701,-1.3297
31,2.5833,W01,-10.1626,8.5127
31,2.5833,W02,-10.2477,9.6654
32,2.6667,forklift,-0.3384,-2.297
32,2.6667,dropzone,-7.9701,-1.3297
32,2.6667,W01,-10.1512,8.4842
32,2.6667,W02,-10.2329,9.6576
33,2.75,forklift,-0.3441,-2.2839
33,2.75,dropzone,-7.9701,-1.3297
33,2.75,W01,-10.1395,8.4551
33,2.75,W02,-10.2179,9.6496
34,2.8333,forklift,-0.35,-2.2705
34,2.8333,dropzone,-7.9701,-1.3297
34,2.8333,W01,-10.1276,8.4255
34,2.8333,W02,-10.2026,9.6414
35,2.9167,forklift,-0.3559,-2.2569
35,2.9167,dropzone,-7.9701,-1.3297
35,2.9167,W01,-10.1155,8.3953
35,2.9167,W02,-10.1871,9.6331
36,3.0,forklift,-0.362,-2.2431
36,3.0,dropzone,-7.9701,-1.3297
36,3.0,W01,-10.1031,8.3646
36,3.0,W02,-10.1712,9.6247
37,3.0833,forklift,-0.3681,-2.229
37,3.0833,dropzone,-7.9701,-1.3297
37,3.0833,W01,-10.0906,8.3335
37,3.0833,W02,-10.1551,9.6161
38,3.1667,forklift,-0.3744,-2.2147
38,3.1667,dropzone,-7.9701,-1.3297
38,3.1667,W01,-10.0779,8.3019
38,3.1667,W02,-10.1388,9.6074
39,3.25,forklift,-0.3807,-2.2003
39,3.25,dropzone,-7.9701,-1.3297
39,3.25,W01,-10.065,8.2698
39,3.25,W02,-10.1223,9.5985
40,3.3333,forklift,-0.3871,-2.1856
40,3.3333,dropzone,-7.9701,-1.3297
40,3.3333,W01,-10.052,8.2373
40,3.3333,W02,-10.1055,9.5896
41,3.4167,forklift,-0.3936,-2.1708
41,3.4167,dropzone,-7.9701,-1.3297
41,3.4167,W01,-10.0388,8.2044
41,3.4167,W02,-10.0885,9.5805
42,3.5,forklift,-0.4001,-2.1557
42,3.5,dropzone,-7.9701,-1.3297
42,3.5,W01,-10.0254,8.1711
42,3.5,W02,-10.0713,9.5714
43,3.5833,forklift,-0.4068,-2.1406
43,3.5833,dropzone,-7.9701,-1.3297
43,3.5833,W01,-10.0119,8.1375
43,3.5833,W02,-10.054,9.5621
44,3.6667,forklift,-0.4135,-2.1252
44,3.6667,dropzone,-7.9701,-1.3297
44,3.6667,W01,-9.9982,8.1035
44,3.6667,W02,-10.0364,9.5528
45,3.75,forklift,-0.4202,-2.1097
45,3.75,dropzone,-7.9701,-1.3297
45,3.75,W01,-9.9844,8.0692
45,3.75,W02,-10.0187,9.5433
46,3.8333,forklift,-0.4271,-2.0941
46,3.8333,dropzone,-7.9701,-1.3297
46,3.8333,W01,-9.9705,8.0346
46,3.8333,W02,-10.0009,9.5338
47,3.9167,forklift,-0.4339,-2.0784
47,3.9167,dropzone,-7.9701,-1.3297
47,3.9167,W01,-9.9565,7.9997
47,3.9167,W02,-9.9829,9.5242
48,4.0,forklift,-0.4409,-2.0625
48,4.0,dropzone,-7.9701,-1.3297
48,4.0,W01,-9.9424,7.9646
48,4.0,W02,-9.9647,9.5145
49,4.0833,forklift,-0.4479,-2.0466
49,4.0833,dropzone,-7.9701,-1.3297
49,4.0833,W01,-9.9282,7.9292
49,4.0833,W02,-9.9465,9.5048
50,4.1667,forklift,-0.4549,-2.0305
50,4.1667,dropzone,-7.9701,-1.3297
50,4.1667,W01,-9.9139,7.8936
50,4.1667,W02,-9.9281,9.495
51,4.25,forklift,-0.4619,-2.0143
