frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.6,-2.2
0,0.0,dropzone,-5.0567,3.3773
0,0.0,W01,-6.6203,3.6183
0,0.0,W02,-8.8203,3.8183
1,0.0833,forklift,-0.6,-2.1996
1,0.0833,dropzone,-5.0573,3.3773
1,0.0833,W01,-6.6203,3.6183
1,0.0833,W02,-8.8203,3.8183
2,0.1667,forklift,-0.5998,-2.1986
2,0.1667,dropzone,-5.0593,3.3772
2,0.1667,W01,-6.6203,3.6183
2,0.1667,W02,-8.8203,3.8183
3,0.25,forklift,-0.5996,-2.1968
3,0.25,dropzone,-5.0626,3.3772
3,0.25,W01,-6.6203,3.6183
3,0.25,W02,-8.8203,3.8183
4,0.3333,forklift,-0.5993,-2.1944
4,0.3333,dropzone,-5.0671,3.3771
4,0.3333,W01,-6.6203,3.6183
4,0.3333,W02,-8.8203,3.8183
5,0.4167,forklift,-0.599,-2.1912
5,0.4167,dropzone,-5.0729,3.3769
5,0.4167,W01,-6.6203,3.6183
5,0.4167,W02,-8.8203,3.8183
6,0.5,forklift,-0.5985,-2.1875
6,0.5,dropzone,-5.0799,3.3768
6,0.5,W01,-6.6203,3.6183
6,0.5,W02,-8.8203,3.8183
7,0.5833,forklift,-0.598,-2.183
7,0.5833,dropzone,-5.0882,3.3766
7,0.5833,W01,-6.6203,3.6183
7,0.5833,W02,-8.8203,3.8183
8,0.6667,forklift,-0.5974,-2.178
8,0.6667,dropzone,-5.0976,3.3764
8,0.6667,W01,-6.6203,3.6183
8,0.6667,W02,-8.8203,3.8183
9,0.75,forklift,-0.5967,-2.1723
9,0.75,dropzone,-5.1081,3.3762
9,0.75,W01,-6.6203,3.6183
9,0.75,W02,-8.8203,3.8183
10,0.8333,forklift,-0.596,-2.166
10,0.8333,dropzone,-5.1198,3.376
10,0.8333,W01,-6.6203,3.6183
10,0.8333,W02,-8.8203,3.8183
11,0.9167,forklift,-0.5952,-2.1591
11,0.9167,dropzone,-5.1326,3.3757
11,0.9167,W01,-6.6203,3.6183
11,0.9167,W02,-8.8203,3.8183
12,1.0,forklift,-0.5943,-2.1516
12,1.0,dropzone,-5.1465,3.3754
12,1.0,W01,-6.6203,3.6183
12,1.0,W02,-8.8203,3.8183
13,1.0833,forklift,-0.5934,-2.1436
13,1.0833,dropzone,-5.1615,3.3751
13,1.0833,W01,-6.6203,3.6183
13,1.0833,W02,-8.8203,3.8183
14,1.1667,forklift,-0.5923,-2.1349
14,1.1667,dropzone,-5.1775,3.3748
14,1.1667,W01,-6.6203,3.6183
14,1.1667,W02,-8.8203,3.8183
15,1.25,forklift,-0.5913,-2.1258
15,1.25,dropzone,-5.1945,3.3744
15,1.25,W01,-6.6203,3.6183
15,1.25,W02,-8.8203,3.8183
16,1.3333,forklift,-0.5901,-2.1161
16,1.3333,dropzone,-5.2126,3.3741
16,1.3333,W01,-6.6203,3.6183
16,1.3333,W02,-8.8203,3.8183
17,1.4167,forklift,-0.5889,-2.1058
17,1.4167,dropzone,-5.2316,3.3737
17,1.4167,W01,-6.6203,3.6183
17,1.4167,W02,-8.8203,3.8183
18,1.5,forklift,-0.5877,-2.0951
18,1.5,dropzone,-5.2516,3.3733
18,1.5,W01,-6.6203,3.6183
18,1.5,W02,-8.8203,3.8183
19,1.5833,forklift,-0.5863,-2.0838
19,1.5833,dropzone,-5.2725,3.3728
19,1.5833,W01,-6.6203,3.6183
19,1.5833,W02,-8.8203,3.8183
20,1.6667,forklift,-0.585,-2.0721
20,1.6667,dropzone,-5.2943,3.3724
20,1.6667,W01,-6.6203,3.6183
20,1.6667,W02,-8.8203,3.8183
21,1.75,forklift,-0.5835,-2.0599
21,1.75,dropzone,-5.317,3.3719
21,1.75,W01,-6.6203,3.6183
21,1.75,W02,-8.8203,3.8183
22,1.8333,forklift,-0.582,-2.0472
22,1.8333,dropzone,-5.3406,3.3714
22,1.8333,W01,-6.6203,3.6183
22,1.8333,W02,-8.8203,3.8183
23,1.9167,forklift,-0.5805,-2.034
23,1.9167,dropzone,-5.365,3.3709
23,1.9167,W01,-6.6203,3.6183
23,1.9167,W02,-8.8203,3.8183
24,2.0,forklift,-0.5789,-2.0204
24,2.0,dropzone,-5.3902,3.3704
24,2.0,W01,-6.6203,3.6183
24,2.0,W02,-8.8203,3.8183
25,2.0833,forklift,-0.5772,-2.0064
25,2.0833,dropzone,-5.4162,3.3699
25,2.0833,W01,-6.6203,3.6183
25,2.0833,W02,-8.8203,3.8183
