frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-10.3556,6.5959,-10.3556,6.5959,0.016,-2.3049,0.016,-2.3049,0.2281,-1.3276,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,13.6672,13.2211,8.0118,0.0,0.0,0,SAFE,safe,,,13.2211
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,0.016,-2.3049,0.016,-2.3049,0.2281,-1.3276,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,16.0348,15.4569,11.2149,0.0,0.0,0,SAFE,safe,,,15.4569
1,0.0833,0,W01,-10.3553,6.5959,-10.3553,6.5959,0.016,-2.3046,0.016,-2.3046,0.2282,-1.3274,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,13.6669,13.2208,8.0119,0.0,0.0,0,SAFE,safe,,,13.2208
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,0.016,-2.3046,0.016,-2.3046,0.2282,-1.3274,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,16.0343,15.4564,11.2147,0.0,0.0,0,SAFE,safe,,,15.4564
2,0.1667,1,W01,-10.3544,6.5962,-10.3544,6.5962,0.0162,-2.3039,0.0162,-2.3039,0.2283,-1.3266,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,13.666,13.2198,8.012,0.0,0.0,0,SAFE,safe,,,13.2198
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,0.0162,-2.3039,0.0162,-2.3039,0.2283,-1.3266,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,16.0328,15.455,11.2141,0.0,0.0,0,SAFE,safe,,,15.455
3,0.25,0,W01,-10.3529,6.5965,-10.3529,6.5965,0.0165,-2.3026,0.0165,-2.3026,0.2286,-1.3254,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,13.6645,13.2184,8.0122,0.0,0.0,0,SAFE,safe,,,13.2184
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,0.0165,-2.3026,0.0165,-2.3026,0.2286,-1.3254,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,16.0304,15.4526,11.2131,0.0,0.0,0,SAFE,safe,,,15.4526
4,0.3333,1,W01,-10.3509,6.597,-10.3509,6.597,0.0168,-2.3009,0.0168,-2.3009,0.229,-1.3237,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,13.6625,13.2163,8.0125,0.0,0.0,0,SAFE,safe,,,13.2163
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,0.0168,-2.3009,0.0168,-2.3009,0.229,-1.3237,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,16.0271,15.4493,11.2118,0.0,0.0,0,SAFE,safe,,,15.4493
5,0.4167,0,W01,-10.3483,6.5976,-10.3483,6.5976,0.0173,-2.2987,0.0173,-2.2987,0.2294,-1.3215,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,13.6599,13.2137,8.0128,0.0,0.0,0,SAFE,safe,,,13.2137
5,0.4167,0,W02,-10.4923,9.7959,-10.4923,9.7959,0.0173,-2.2987,0.0173,-2.2987,0.2294,-1.3215,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,16.0228,15.4451,11.2101,0.0,0.0,0,SAFE,safe,,,15.4451
6,0.5,1,W01,-10.3452,6.5984,-10.3452,6.5984,0.0179,-2.2961,0.0179,-2.2961,0.23,-1.3188,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,13.6567,13.2105,8.0133,0.0,0.0,0,SAFE,safe,,,13.2105
6,0.5,1,W02,-10.4889,9.7941,-10.4889,9.7941,0.0179,-2.2961,0.0179,-2.2961,0.23,-1.3188,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,16.0177,15.44,11.208,0.0,0.0,0,SAFE,safe,,,15.44
7,0.5833,0,W01,-10.3416,6.5993,-10.3416,6.5993,0.0186,-2.2929,0.0186,-2.2929,0.2307,-1.3157,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,13.653,13.2068,8.0138,0.0,0.0,0,SAFE,safe,,,13.2068
7,0.5833,0,W02,-10.485,9.792,-10.485,9.792,0.0186,-2.2929,0.0186,-2.2929,0.2307,-1.3157,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,16.0116,15.434,11.2056,0.0,0.0,0,SAFE,safe,,,15.434
8,0.6667,1,W01,-10.3374,6.6003,-10.3374,6.6003,0.0193,-2.2894,0.0193,-2.2894,0.2314,-1.3121,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,13.6488,13.2026,8.0144,0.0,0.0,0,SAFE,safe,,,13.2026
8,0.6667,1,W02,-10.4806,9.7896,-10.4806,9.7896,0.0193,-2.2894,0.0193,-2.2894,0.2314,-1.3121,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,16.0047,15.4272,11.2028,0.0,0.0,0,SAFE,safe,,,15.4272
9,0.75,0,W01,-10.3327,6.6015,-10.3327,6.6015,0.0202,-2.2854,0.0202,-2.2854,0.2323,-1.3081,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,13.644,13.1978,8.015,0.0,0.0,0,SAFE,safe,,,13.1978
9,0.75,0,W02,-10.4756,9.787,-10.4756,9.787,0.0202,-2.2854,0.0202,-2.2854,0.2323,-1.3081,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,15.997,15.4195,11.1997,0.0,0.0,0,SAFE,safe,,,15.4195
10,0.8333,1,W01,-10.3275,6.6028,-10.3275,6.6028,0.0212,-2.281,0.0212,-2.281,0.2333,-1.3037,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,13.6388,13.1925,8.0158,0.0,0.0,0,SAFE,safe,,,13.1925
10,0.8333,1,W02,-10.47,9.784,-10.47,9.784,0.0212,-2.281,0.0212,-2.281,0.2333,-1.3037,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,15.9884,15.411,11.1963,0.0,0.0,0,SAFE,safe,,,15.411
11,0.9167,0,W01,-10.3218,6.6042,-10.3218,6.6042,0.0222,-2.2761,0.0222,-2.2761,0.2343,-1.2989,-9.5013,-1.3703,-9.5013,-1.3703,0.0,0,0.0,0,13.633,13.1868,8.0166,0.0,0.0,0,SAFE,safe,,,13.1868
