frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-9.4017,7.6133,-9.4017,7.6133,-1.628,0.8288,-1.628,0.8288,-2.3416,1.5294,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,10.3179,9.3198,5.4773,0.0,0.0,0,SAFE,safe,,,9.3198
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,-1.628,0.8288,-1.628,0.8288,-2.3416,1.5294,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,12.6172,11.6173,7.7997,0.0,0.0,0,SAFE,safe,,,11.6173
1,0.0833,0,W01,-9.4009,7.6128,-9.4009,7.6128,-1.6289,0.8297,-1.6289,0.8297,-2.3425,1.5303,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,10.3157,9.3176,5.4766,0.0,0.0,0,SAFE,safe,,,9.3176
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,-1.6289,0.8297,-1.6289,0.8297,-2.3425,1.5303,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,12.6156,11.6157,7.7995,0.0,0.0,0,SAFE,safe,,,11.6157
2,0.1667,1,W01,-9.3987,7.6111,-9.3987,7.6111,-1.6316,0.8323,-1.6316,0.8323,-2.3451,1.5329,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,10.3092,9.3112,5.4748,0.0,0.0,0,SAFE,safe,,,9.3112
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,-1.6316,0.8323,-1.6316,0.8323,-2.3451,1.5329,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,12.6109,11.611,7.7988,0.0,0.0,0,SAFE,safe,,,11.611
3,0.25,0,W01,-9.395,7.6084,-9.395,7.6084,-1.636,0.8366,-1.636,0.8366,-2.3495,1.5372,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,10.2986,9.3005,5.4718,0.0,0.0,0,SAFE,safe,,,9.3005
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,-1.636,0.8366,-1.636,0.8366,-2.3495,1.5372,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,12.603,11.6031,7.7977,0.0,0.0,0,SAFE,safe,,,11.6031
4,0.3333,1,W01,-9.3899,7.6046,-9.3899,7.6046,-1.6421,0.8426,-1.6421,0.8426,-2.3556,1.5432,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,10.2837,9.2856,5.4676,0.0,0.0,0,SAFE,safe,,,9.2856
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,-1.6421,0.8426,-1.6421,0.8426,-2.3556,1.5432,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,12.5922,11.5923,7.7961,0.0,0.0,0,SAFE,safe,,,11.5923
5,0.4167,0,W01,-9.3834,7.5998,-9.3834,7.5998,-1.6498,0.8502,-1.6498,0.8502,-2.3634,1.5508,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,10.2648,9.2667,5.4623,0.0,0.0,0,SAFE,safe,,,9.2667
5,0.4167,0,W02,-10.4923,9.7959,-10.4923,9.7959,-1.6498,0.8502,-1.6498,0.8502,-2.3634,1.5508,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,12.5783,11.5784,7.7942,0.0,0.0,0,SAFE,safe,,,11.5784
6,0.5,1,W01,-9.3756,7.594,-9.3756,7.594,-1.6592,0.8595,-1.6592,0.8595,-2.3728,1.5601,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,10.2418,9.2438,5.4559,0.0,0.0,0,SAFE,safe,,,9.2438
6,0.5,1,W02,-10.4889,9.7941,-10.4889,9.7941,-1.6592,0.8595,-1.6592,0.8595,-2.3728,1.5601,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,12.5615,11.5616,7.7918,0.0,0.0,0,SAFE,safe,,,11.5616
7,0.5833,0,W01,-9.3663,7.5871,-9.3663,7.5871,-1.6702,0.8703,-1.6702,0.8703,-2.3838,1.5709,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,10.215,9.2169,5.4484,0.0,0.0,0,SAFE,safe,,,9.2169
7,0.5833,0,W02,-10.485,9.792,-10.485,9.792,-1.6702,0.8703,-1.6702,0.8703,-2.3838,1.5709,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,12.5419,11.542,7.789,0.0,0.0,0,SAFE,safe,,,11.542
8,0.6667,1,W01,-9.3558,7.5793,-9.3558,7.5793,-1.6828,0.8826,-1.6828,0.8826,-2.3964,1.5833,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,10.1843,9.1862,5.4398,0.0,0.0,0,SAFE,safe,,,9.1862
8,0.6667,1,W02,-10.4806,9.7896,-10.4806,9.7896,-1.6828,0.8826,-1.6828,0.8826,-2.3964,1.5833,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,12.5194,11.5195,7.7858,0.0,0.0,0,SAFE,safe,,,11.5195
9,0.75,0,W01,-9.344,7.5705,-9.344,7.5705,-1.697,0.8965,-1.697,0.8965,-2.4105,1.5971,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,10.1498,9.1517,5.4302,0.0,0.0,0,SAFE,safe,,,9.1517
9,0.75,0,W02,-10.4756,9.787,-10.4756,9.787,-1.697,0.8965,-1.697,0.8965,-2.4105,1.5971,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,12.4941,11.4942,7.7822,0.0,0.0,0,SAFE,safe,,,11.4942
10,0.8333,1,W01,-9.3308,7.5608,-9.3308,7.5608,-1.7127,0.9119,-1.7127,0.9119,-2.4262,1.6125,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,10.1116,9.1135,5.4195,0.0,0.0,0,SAFE,safe,,,9.1135
10,0.8333,1,W02,-10.47,9.784,-10.47,9.784,-1.7127,0.9119,-1.7127,0.9119,-2.4262,1.6125,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,12.4661,11.4663,7.7782,0.0,0.0,0,SAFE,safe,,,11.4663
11,0.9167,0,W01,-9.3165,7.5501,-9.3165,7.5501,-1.7298,0.9288,-1.7298,0.9288,-2.4434,1.6294,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,10.0697,9.0716,5.4079,0.0,0.0,0,SAFE,safe,,,9.0716
11,0.9167,0,W02,-10.4639,9.7808,-10.4639,9.7808,-1.7298,0.9288,-1.7298,0.9288,-2.4434,1.6294,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,12.4355,11.4356,7.7738,0.0,0.0,0,SAFE,safe,,,11.4356
12,1.0,1,W01,-9.3009,7.5385,-9.3009,7.5385,-1.7485,0.9471,-1.7485,0.9471,-2.462,1.6477,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,10.0243,9.0262,5.3954,0.0,0.0,0,SAFE,safe,,,9.0262
12,1.0,1,W02,-10.4573,9.7772,-10.4573,9.7772,-1.7485,0.9471,-1.7485,0.9471,-2.462,1.6477,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,12.4023,11.4024,7.7691,0.0,0.0,0,SAFE,safe,,,11.4024
13,1.0833,0,W01,-9.2841,7.5261,-9.2841,7.5261,-1.7685,0.9668,-1.7685,0.9668,-2.4821,1.6674,-8.9591,2.154,-8.9591,2.154,0.0,0,0.0,0,9.9754,8.9773,5.3819,0.0,0.0,0,SAFE,safe,,,8.9773
