frame,time_s,model_tick,worker_id,raw_worker_x,raw_worker_y,worker_x,worker_y,raw_forklift_x,raw_forklift_y,forklift_x,forklift_y,forklift_hazard_x,forklift_hazard_y,raw_dropzone_x,raw_dropzone_y,dropzone_x,dropzone_y,worker_tracker_residual_m,worker_tracker_outlier,forklift_tracker_residual_m,forklift_tracker_outlier,worker_forklift_dist,worker_forklift_hazard_dist,worker_dropzone_dist,forklift_risk,dropzone_risk,dropzone_forced,early_level,early_reason,early_ttc_s,early_closest_distance_m,early_current_distance_m
0,0.0,1,W01,-9.2442,6.6096,-9.2442,6.6096,-3.0176,1.3874,-3.0176,1.3874,-3.8145,1.9914,-8.8489,3.7848,-8.8489,3.7848,0.0,0,0.0,0,8.1266,7.128,2.8524,0.0,0.0,0,SAFE,safe,,,7.128
0,0.0,1,W02,-10.5,9.8,-10.5,9.8,-3.0176,1.3874,-3.0176,1.3874,-3.8145,1.9914,-8.8489,3.7848,-8.8489,3.7848,0.0,0,0.0,0,11.2587,10.2796,6.2377,0.0,0.0,0,SAFE,safe,,,10.2796
1,0.0833,0,W01,-9.2437,6.6092,-9.2437,6.6092,-3.0184,1.388,-3.0184,1.388,-3.8153,1.9921,-8.8486,3.7849,-8.8486,3.7849,0.0,0,0.0,0,8.1249,7.1263,2.8517,0.0,0.0,0,SAFE,safe,,,7.1263
1,0.0833,0,W02,-10.4997,9.7998,-10.4997,9.7998,-3.0184,1.388,-3.0184,1.388,-3.8153,1.9921,-8.8486,3.7849,-8.8486,3.7849,0.0,0,0.0,0,11.2574,10.2782,6.2374,0.0,0.0,0,SAFE,safe,,,10.2782
2,0.1667,1,W01,-9.2422,6.6077,-9.2422,6.6077,-3.0208,1.3899,-3.0208,1.3899,-3.8177,1.994,-8.8478,3.7854,-8.8478,3.7854,0.0,0,0.0,0,8.1198,7.1212,2.8497,0.0,0.0,0,SAFE,safe,,,7.1212
2,0.1667,1,W02,-10.4987,9.7993,-10.4987,9.7993,-3.0208,1.3899,-3.0208,1.3899,-3.8177,1.994,-8.8478,3.7854,-8.8478,3.7854,0.0,0,0.0,0,11.2534,10.2742,6.2364,0.0,0.0,0,SAFE,safe,,,10.2742
3,0.25,0,W01,-9.2398,6.6054,-9.2398,6.6054,-3.0248,1.3929,-3.0248,1.3929,-3.8218,1.997,-8.8464,3.7862,-8.8464,3.7862,0.0,0,0.0,0,8.1114,7.1128,2.8465,0.0,0.0,0,SAFE,safe,,,7.1128
3,0.25,0,W02,-10.4972,9.7985,-10.4972,9.7985,-3.0248,1.3929,-3.0248,1.3929,-3.8218,1.997,-8.8464,3.7862,-8.8464,3.7862,0.0,0,0.0,0,11.2467,10.2676,6.2348,0.0,0.0,0,SAFE,safe,,,10.2676
4,0.3333,1,W01,-9.2364,6.6021,-9.2364,6.6021,-3.0304,1.3972,-3.0304,1.3972,-3.8274,2.0013,-8.8445,3.7873,-8.8445,3.7873,0.0,0,0.0,0,8.0997,7.1011,2.842,0.0,0.0,0,SAFE,safe,,,7.1011
4,0.3333,1,W02,-10.495,9.7973,-10.495,9.7973,-3.0304,1.3972,-3.0304,1.3972,-3.8274,2.0013,-8.8445,3.7873,-8.8445,3.7873,0.0,0,0.0,0,11.2376,10.2585,6.2326,0.0,0.0,0,SAFE,safe,,,10.2585
5,0.4167,0,W01,-9.2321,6.5979,-9.2321,6.5979,-3.0376,1.4026,-3.0376,1.4026,-3.8345,2.0067,-8.842,3.7887,-8.842,3.7887,0.0,0,0.0,0,8.0848,7.0862,2.8362,0.0,0.0,0,SAFE,safe,,,7.0862
