frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.9373,2.0908
0,0.0,dropzone,-7.8921,1.408
0,0.0,W01,-8.8266,8.2806
0,0.0,W02,-10.5,9.8
1,0.0833,forklift,-0.9381,2.0914
1,0.0833,dropzone,-7.8921,1.408
1,0.0833,W01,-8.826,8.2803
1,0.0833,W02,-10.4997,9.7998
2,0.1667,forklift,-0.9403,2.0932
2,0.1667,dropzone,-7.8921,1.408
2,0.1667,W01,-8.8243,8.2792
2,0.1667,W02,-10.4987,9.7993
3,0.25,forklift,-0.9441,2.0962
3,0.25,dropzone,-7.8921,1.408
3,0.25,W01,-8.8214,8.2775
3,0.25,W02,-10.4972,9.7985
4,0.3333,forklift,-0.9494,2.1004
4,0.3333,dropzone,-7.8921,1.408
4,0.3333,W01,-8.8175,8.2751
4,0.3333,W02,-10.495,9.7973
5,0.4167,forklift,-0.9561,2.1058
5,0.4167,dropzone,-7.8921,1.408
5,0.4167,W01,-8.8125,8.272
5,0.4167,W02,-10.4923,9.7959
6,0.5,forklift,-0.9642,2.1122
6,0.5,dropzone,-7.8921,1.408
6,0.5,W01,-8.8064,8.2683
6,0.5,W02,-10.4889,9.7941
7,0.5833,forklift,-0.9738,2.1198
7,0.5833,dropzone,-7.8921,1.408
7,0.5833,W01,-8.7993,8.2639
7,0.5833,W02,-10.485,9.792
8,0.6667,forklift,-0.9847,2.1284
8,0.6667,dropzone,-7.8921,1.408
8,0.6667,W01,-8.7912,8.2589
8,0.6667,W02,-10.4806,9.7896
9,0.75,forklift,-0.9969,2.1382
9,0.75,dropzone,-7.8921,1.408
9,0.75,W01,-8.7821,8.2532
9,0.75,W02,-10.4756,9.787
10,0.8333,forklift,-1.0104,2.1489
10,0.8333,dropzone,-7.8921,1.408
10,0.8333,W01,-8.7719,8.247
10,0.8333,W02,-10.47,9.784
11,0.9167,forklift,-1.0253,2.1607
11,0.9167,dropzone,-7.8921,1.408
11,0.9167,W01,-8.7609,8.2402
11,0.9167,W02,-10.4639,9.7808
12,1.0,forklift,-1.0414,2.1735
12,1.0,dropzone,-7.8921,1.408
12,1.0,W01,-8.7488,8.2328
12,1.0,W02,-10.4573,9.7772
13,1.0833,forklift,-1.0587,2.1873
13,1.0833,dropzone,-7.8921,1.408
13,1.0833,W01,-8.7359,8.2248
13,1.0833,W02,-10.4502,9.7734
14,1.1667,forklift,-1.0773,2.2021
14,1.1667,dropzone,-7.8921,1.408
14,1.1667,W01,-8.7221,8.2163
14,1.1667,W02,-10.4426,9.7694
15,1.25,forklift,-1.097,2.2178
15,1.25,dropzone,-7.8921,1.408
15,1.25,W01,-8.7073,8.2072
15,1.25,W02,-10.4345,9.7651
16,1.3333,forklift,-1.1179,2.2344
