frame,time_s,object,world_x,world_y
0,0.0,forklift,-0.6,-2.2
0,0.0,dropzone,-5.2468,3.4707
0,0.0,W01,-6.7559,3.8404
0,0.0,W02,-8.9559,4.0404
1,0.0833,forklift,-0.6,-2.1996
1,0.0833,dropzone,-5.2475,3.4707
1,0.0833,W01,-6.7559,3.8404
1,0.0833,W02,-8.9559,4.0404
2,0.1667,forklift,-0.5998,-2.1986
2,0.1667,dropzone,-5.2495,3.4708
2,0.1667,W01,-6.7559,3.8404
2,0.1667,W02,-8.9559,4.0404
3,0.25,forklift,-0.5996,-2.1968
3,0.25,dropzone,-5.2528,3.4708
3,0.25,W01,-6.7559,3.8404
3,0.25,W02,-8.9559,4.0404
4,0.3333,forklift,-0.5993,-2.1944
4,0.3333,dropzone,-5.2574,3.4709
4,0.3333,W01,-6.7559,3.8404
4,0.3333,W02,-8.9559,4.0404
5,0.4167,forklift,-0.599,-2.1912
5,0.4167,dropzone,-5.2632,3.4711
5,0.4167,W01,-6.7559,3.8404
5,0.4167,W02,-8.9559,4.0404
6,0.5,forklift,-0.5985,-2.1875
6,0.5,dropzone,-5.2703,3.4712
6,0.5,W01,-6.7559,3.8404
6,0.5,W02,-8.9559,4.0404
7,0.5833,forklift,-0.598,-2.183
7,0.5833,dropzone,-5.2785,3.4714
7,0.5833,W01,-6.7559,3.8404
7,0.5833,W02,-8.9559,4.0404
8,0.6667,forklift,-0.5974,-2.178
8,0.6667,dropzone,-5.288,3.4716
8,0.6667,W01,-6.7559,3.8404
8,0.6667,W02,-8.9559,4.0404
9,0.75,forklift,-0.5967,-2.1723
9,0.75,dropzone,-5.2986,3.4719
9,0.75,W01,-6.7559,3.8404
9,0.75,W02,-8.9559,4.0404
10,0.8333,forklift,-0.596,-2.166
10,0.8333,dropzone,-5.3104,3.4722
10,0.8333,W01,-6.7559,3.8404
10,0.8333,W02,-8.9559,4.0404
11,0.9167,forklift,-0.5952,-2.1591
11,0.9167,dropzone,-5.3233,3.4725
11,0.9167,W01,-6.7559,3.8404
11,0.9167,W02,-8.9559,4.0404
12,1.0,forklift,-0.5943,-2.1516
12,1.0,dropzone,-5.3372,3.4728
12,1.0,W01,-6.7559,3.8404
12,1.0,W02,-8.9559,4.0404
13,1.0833,forklift,-0.5934,-2.1436
13,1.0833,dropzone,-5.3523,3.4731
13,1.0833,W01,-6.7559,3.8404
13,1.0833,W02,-8.9559,4.0404
14,1.1667,forklift,-0.5923,-2.1349
14,1.1667,dropzone,-5.3684,3.4735
14,1.1667,W01,-6.7559,3.8404
14,1.1667,W02,-8.9559,4.0404
15,1.25,forklift,-0.5913,-2.1258
15,1.25,dropzone,-5.3855,3.4739
15,1.25,W01,-6.7559,3.8404
15,1.25,W02,-8.9559,4.0404
16,1.3333,forklift,-0.5901,-2.1161
16,1.3333,dropzone,-5.4037,3.4743
16,1.3333,W01,-6.7559,3.8404
16,1.3333,W02,-8.9559,4.0404
17,1.4167,forklift,-0.5889,-2.1058
17,1.4167,dropzone,-5.4228,3.4748
17,1.4167,W01,-6.7559,3.8404
17,1.4167,W02,-8.9559,4.0404
18,1.5,forklift,-0.5877,-2.0951
18,1.5,dropzone,-5.4429,3.4752
18,1.5,W01,-6.7559,3.8404
18,1.5,W02,-8.9559,4.0404
19,1.5833,forklift,-0.5863,-2.0838
19,1.5833,dropzone,-5.4639,3.4757
19,1.5833,W01,-6.7559,3.8404
19,1.5833,W02,-8.9559,4.0404
20,1.6667,forklift,-0.585,-2.0721
20,1.6667,dropzone,-5.4858,3.4762
20,1.6667,W01,-6.7559,3.8404
20,1.6667,W02,-8.9559,4.0404
21,1.75,forklift,-0.5835,-2.0599
21,1.75,dropzone,-5.5087,3.4768
21,1.75,W01,-6.7559,3.8404
21,1.75,W02,-8.9559,4.0404
22,1.8333,forklift,-0.582,-2.0472
22,1.8333,dropzone,-5.5324,3.4773
22,1.8333,W01,-6.7559,3.8404
22,1.8333,W02,-8.9559,4.0404
23,1.9167,forklift,-0.5805,-2.034
23,1.9167,dropzone,-5.5569,3.4779
23,1.9167,W01,-6.7559,3.8404
23,1.9167,W02,-8.9559,4.0404
24,2.0,forklift,-0.5789,-2.0204
24,2.0,dropzone,-5.5823,3.4785
24,2.0,W01,-6.7559,3.8404
24,2.0,W02,-8.9559,4.0404
25,2.0833,forklift,-0.5772,-2.0064
25,2.0833,dropzone,-5.6085,3.4791
25,2.0833,W01,-6.7559,3.8404
25,2.0833,W02,-8.9559,4.0404
